X,Y,Z,Date And Time,Phone Id's
274,320,0,26/09/2014 11:50:15,ZX1B23QBS53771758c578bbd85
486,320,0,26/09/2014 11:50:16,ZX1B23QFSP48abead89f52e3bb
591,364,0,26/09/2014 11:50:16,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:50:17,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:50:17,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:50:19,ZX1B23QBS53771758c578bbd85
591,364,0,26/09/2014 11:50:19,HT25TW5055273593c875a9898b00
514,364,0,26/09/2014 11:50:20,HT25TW5055273593c875a9898b00
403,302,0,26/09/2014 11:50:20,ZX1B23QFSP48abead89f52e3bb
307,320,0,26/09/2014 11:50:20,ZX1B23QBS53771758c578bbd85
643,302,0,26/09/2014 11:50:21,HT25TW5055273593c875a9898b00
403,320,0,26/09/2014 11:50:22,ZX1B23QFSP48abead89f52e3bb
514,364,0,26/09/2014 11:50:24,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:50:24,ZX1B23QFSP48abead89f52e3bb
274,320,0,26/09/2014 11:50:25,ZX1B23QBS53771758c578bbd85
591,364,0,26/09/2014 11:50:25,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:50:26,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:50:26,HT25TW5055273593c875a9898b00
274,320,0,26/09/2014 11:50:27,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:50:28,ZX1B23QFSP48abead89f52e3bb
242,302,0,26/09/2014 11:50:29,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:50:29,HT25TW5055273593c875a9898b00
643,302,0,26/09/2014 11:50:30,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:50:31,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:50:31,ZX1B23QFSP48abead89f52e3bb
643,302,0,26/09/2014 11:50:32,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:50:33,ZX1B23QBS53771758c578bbd85
156,302,0,26/09/2014 11:50:33,ZX1B23QFSP48abead89f52e3bb
776,320,0,26/09/2014 11:50:34,HT25TW5055273593c875a9898b00
307,347,0,26/09/2014 11:50:35,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:50:35,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:50:35,ZX1B23QFSP48abead89f52e3bb
842,364,0,26/09/2014 11:50:36,TA92903URNf067ff16fcf8e045
307,320,0,26/09/2014 11:50:37,ZX1B23QBS53771758c578bbd85
242,302,0,26/09/2014 11:50:37,ZX1B23QFSP48abead89f52e3bb
432,302,0,26/09/2014 11:50:38,HT25TW5055273593c875a9898b00
432,347,0,26/09/2014 11:50:39,ZX1B23QBS53771758c578bbd85
738,347,0,26/09/2014 11:50:39,HT25TW5055273593c875a9898b00
738,364,0,26/09/2014 11:50:40,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:50:41,ZX1B23QFSP48abead89f52e3bb
307,347,0,26/09/2014 11:50:42,ZX1B23QBS53771758c578bbd85
567,347,0,26/09/2014 11:50:42,HT25TW5055273593c875a9898b00
307,347,0,26/09/2014 11:50:43,ZX1B23QFSP48abead89f52e3bb
307,347,0,26/09/2014 11:50:44,ZX1B23QBS53771758c578bbd85
156,302,0,26/09/2014 11:50:45,ZX1B23QFSP48abead89f52e3bb
274,320,0,26/09/2014 11:50:46,ZX1B23QBS53771758c578bbd85
660,292,0,26/09/2014 11:50:46,HT25TW5055273593c875a9898b00
307,347,0,26/09/2014 11:50:48,ZX1B23QFSP48abead89f52e3bb
643,302,0,26/09/2014 11:50:48,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:50:48,ZX1B23QBS53771758c578bbd85
340,302,0,26/09/2014 11:50:50,ZX1B23QBS53771758c578bbd85
340,302,0,26/09/2014 11:50:52,ZX1B23QBS53771758c578bbd85
660,292,0,26/09/2014 11:50:52,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:50:53,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:50:55,ZX1B23QBS53771758c578bbd85
432,347,0,26/09/2014 11:50:57,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:50:59,ZX1B23QBS53771758c578bbd85
660,292,0,26/09/2014 11:51:00,HT25TW5055273593c875a9898b00
432,347,0,26/09/2014 11:51:01,ZX1B23QBS53771758c578bbd85
676,364,0,26/09/2014 11:51:02,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:51:03,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:51:05,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:51:06,ZX1B23QBS53771758c578bbd85
340,302,0,26/09/2014 11:51:08,ZX1B23QBS53771758c578bbd85
676,364,0,26/09/2014 11:51:09,HT25TW5055273593c875a9898b00
432,347,0,26/09/2014 11:51:10,ZX1B23QBS53771758c578bbd85
693,112,0,26/09/2014 11:51:10,HT25TW5055273593c875a9898b00
738,364,0,26/09/2014 11:51:11,HT25TW5055273593c875a9898b00
738,364,0,26/09/2014 11:51:12,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:12,ZX1B23QBS53771758c578bbd85
660,177,0,26/09/2014 11:51:14,HT25TW5055273593c875a9898b00
274,320,0,26/09/2014 11:51:14,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:51:15,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:16,ZX1B23QBS53771758c578bbd85
403,302,0,26/09/2014 11:51:16,HT25TW5055273593c875a9898b00
738,364,0,26/09/2014 11:51:18,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:18,ZX1B23QBS53771758c578bbd85
514,364,0,26/09/2014 11:51:19,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:51:20,ZX1B23QBS53771758c578bbd85
643,320,0,26/09/2014 11:51:20,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:51:22,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:51:22,HT25TW5055273593c875a9898b00
87,302,0,26/09/2014 11:51:23,ZX1B23QFSP48abead89f52e3bb
738,364,0,26/09/2014 11:51:23,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:51:24,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:51:24,HT25TW5055273593c875a9898b00
87,302,0,26/09/2014 11:51:25,ZX1B23QFSP48abead89f52e3bb
542,364,0,26/09/2014 11:51:26,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:51:26,ZX1B23QBS53771758c578bbd85
693,112,0,26/09/2014 11:51:27,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:28,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:29,ZX1B23QFSP48abead89f52e3bb
660,177,0,26/09/2014 11:51:29,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:29,ZX1B23QBS53771758c578bbd85
340,302,0,26/09/2014 11:51:31,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:32,ZX1B23QFSP48abead89f52e3bb
340,320,0,26/09/2014 11:51:33,ZX1B23QBS53771758c578bbd85
842,347,0,26/09/2014 11:51:33,HT25TW5055273593c875a9898b00
87,302,0,26/09/2014 11:51:34,ZX1B23QFSP48abead89f52e3bb
977,364,0,26/09/2014 11:51:35,HT25TW5055273593c875a9898b00
274,320,0,26/09/2014 11:51:35,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:51:36,TA92903URNf067ff16fcf8e045
87,302,0,26/09/2014 11:51:36,ZX1B23QFSP48abead89f52e3bb
910,302,0,26/09/2014 11:51:36,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:37,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:38,ZX1B23QFSP48abead89f52e3bb
307,320,0,26/09/2014 11:51:39,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:40,ZX1B23QFSP48abead89f52e3bb
307,320,0,26/09/2014 11:51:41,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:51:43,ZX1B23QBS53771758c578bbd85
87,320,0,26/09/2014 11:51:43,ZX1B23QFSP48abead89f52e3bb
340,302,0,26/09/2014 11:51:45,ZX1B23QBS53771758c578bbd85
87,320,0,26/09/2014 11:51:45,ZX1B23QFSP48abead89f52e3bb
374,320,0,26/09/2014 11:51:47,ZX1B23QBS53771758c578bbd85
87,320,0,26/09/2014 11:51:48,ZX1B23QFSP48abead89f52e3bb
87,320,0,26/09/2014 11:51:50,ZX1B23QFSP48abead89f52e3bb
432,347,0,26/09/2014 11:51:50,ZX1B23QBS53771758c578bbd85
432,347,0,26/09/2014 11:51:52,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:54,ZX1B23QFSP48abead89f52e3bb
432,347,0,26/09/2014 11:51:54,ZX1B23QBS53771758c578bbd85
842,347,0,26/09/2014 11:51:54,HT25TW5055273593c875a9898b00
87,302,0,26/09/2014 11:51:56,ZX1B23QFSP48abead89f52e3bb
944,347,0,26/09/2014 11:51:56,HT25TW5055273593c875a9898b00
944,347,0,26/09/2014 11:51:56,HT25TW5055273593c875a9898b00
242,302,0,26/09/2014 11:51:56,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:51:58,ZX1B23QFSP48abead89f52e3bb
842,320,0,26/09/2014 11:51:58,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:51:59,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:52:00,ZX1B23QFSP48abead89f52e3bb
842,320,0,26/09/2014 11:52:00,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:52:00,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:52:02,ZX1B23QFSP48abead89f52e3bb
242,302,0,26/09/2014 11:52:03,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:52:03,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:52:05,ZX1B23QBS53771758c578bbd85
122,302,0,26/09/2014 11:52:06,ZX1B23QFSP48abead89f52e3bb
842,320,0,26/09/2014 11:52:06,HT25TW5055273593c875a9898b00
307,320,0,26/09/2014 11:52:07,ZX1B23QBS53771758c578bbd85
122,302,0,26/09/2014 11:52:08,ZX1B23QFSP48abead89f52e3bb
809,302,0,26/09/2014 11:52:09,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:52:11,ZX1B23QFSP48abead89f52e3bb
340,302,0,26/09/2014 11:52:11,ZX1B23QBS53771758c578bbd85
87,302,0,26/09/2014 11:52:13,ZX1B23QFSP48abead89f52e3bb
340,302,0,26/09/2014 11:52:13,ZX1B23QBS53771758c578bbd85
156,302,0,26/09/2014 11:52:15,ZX1B23QFSP48abead89f52e3bb
340,302,0,26/09/2014 11:52:15,ZX1B23QBS53771758c578bbd85
274,364,0,26/09/2014 11:52:17,ZX1B23QFSP48abead89f52e3bb
432,320,0,26/09/2014 11:52:17,ZX1B23QBS53771758c578bbd85
242,302,0,26/09/2014 11:52:19,ZX1B23QFSP48abead89f52e3bb
403,320,0,26/09/2014 11:52:19,ZX1B23QBS53771758c578bbd85
274,364,0,26/09/2014 11:52:20,ZX1B23QFSP48abead89f52e3bb
459,302,0,26/09/2014 11:52:21,ZX1B23QBS53771758c578bbd85
307,320,0,26/09/2014 11:52:22,ZX1B23QFSP48abead89f52e3bb
403,320,0,26/09/2014 11:52:23,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:52:24,HT25TW5055273593c875a9898b00
693,112,0,26/09/2014 11:52:24,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:52:24,ZX1B23QFSP48abead89f52e3bb
459,302,0,26/09/2014 11:52:25,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:52:26,ZX1B23QFSP48abead89f52e3bb
809,302,0,26/09/2014 11:52:27,HT25TW5055273593c875a9898b00
486,320,0,26/09/2014 11:52:27,ZX1B23QBS53771758c578bbd85
1010,364,0,26/09/2014 11:52:28,HT25TW5055273593c875a9898b00
340,302,0,26/09/2014 11:52:29,ZX1B23QFSP48abead89f52e3bb
514,364,0,26/09/2014 11:52:29,ZX1B23QBS53771758c578bbd85
374,302,0,26/09/2014 11:52:31,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:52:31,ZX1B23QBS53771758c578bbd85
374,320,0,26/09/2014 11:52:33,ZX1B23QFSP48abead89f52e3bb
643,320,0,26/09/2014 11:52:33,ZX1B23QBS53771758c578bbd85
514,364,0,26/09/2014 11:52:34,ZX1B23QFSP48abead89f52e3bb
643,364,0,26/09/2014 11:52:35,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:52:35,TA92903URNf067ff16fcf8e045
514,364,0,26/09/2014 11:52:36,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:52:37,ZX1B23QBS53771758c578bbd85
432,302,0,26/09/2014 11:52:39,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:52:39,ZX1B23QBS53771758c578bbd85
514,364,0,26/09/2014 11:52:41,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:52:41,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:52:43,ZX1B23QFSP48abead89f52e3bb
486,320,0,26/09/2014 11:52:43,ZX1B23QBS53771758c578bbd85
591,302,0,26/09/2014 11:52:45,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:52:45,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:52:47,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:52:47,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:52:48,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:52:49,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:52:50,ZX1B23QFSP48abead89f52e3bb
514,364,0,26/09/2014 11:52:51,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:52:52,ZX1B23QFSP48abead89f52e3bb
514,320,0,26/09/2014 11:52:53,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:52:55,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:52:56,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:52:57,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:52:58,ZX1B23QFSP48abead89f52e3bb
591,320,0,26/09/2014 11:52:58,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:52:59,ZX1B23QFSP48abead89f52e3bb
591,302,0,26/09/2014 11:53:00,ZX1B23QBS53771758c578bbd85
514,320,0,26/09/2014 11:53:01,ZX1B23QFSP48abead89f52e3bb
616,347,0,26/09/2014 11:53:02,ZX1B23QBS53771758c578bbd85
676,347,0,26/09/2014 11:53:03,ZX1B23QFSP48abead89f52e3bb
542,302,0,26/09/2014 11:53:04,ZX1B23QBS53771758c578bbd85
514,364,0,26/09/2014 11:53:05,ZX1B23QFSP48abead89f52e3bb
643,302,0,26/09/2014 11:53:06,ZX1B23QBS53771758c578bbd85
514,364,0,26/09/2014 11:53:07,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:09,ZX1B23QBS53771758c578bbd85
776,320,0,26/09/2014 11:53:09,ZX1B23QFSP48abead89f52e3bb
591,302,0,26/09/2014 11:53:10,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:53:11,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:53:12,ZX1B23QBS53771758c578bbd85
776,320,0,26/09/2014 11:53:13,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:14,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:53:15,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:16,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:53:17,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:18,ZX1B23QBS53771758c578bbd85
738,364,0,26/09/2014 11:53:19,ZX1B23QFSP48abead89f52e3bb
616,302,0,26/09/2014 11:53:20,ZX1B23QBS53771758c578bbd85
374,320,0,26/09/2014 11:53:21,ZX1B23QFSP48abead89f52e3bb
567,320,0,26/09/2014 11:53:22,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:53:23,ZX1B23QFSP48abead89f52e3bb
591,302,0,26/09/2014 11:53:23,ZX1B23QBS53771758c578bbd85
307,347,0,26/09/2014 11:53:25,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:53:25,ZX1B23QBS53771758c578bbd85
842,347,0,26/09/2014 11:53:27,ZX1B23QFSP48abead89f52e3bb
486,320,0,26/09/2014 11:53:27,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:53:29,ZX1B23QFSP48abead89f52e3bb
591,302,0,26/09/2014 11:53:29,ZX1B23QBS53771758c578bbd85
274,364,0,26/09/2014 11:53:31,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:53:32,ZX1B23QBS53771758c578bbd85
944,364,0,26/09/2014 11:53:33,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:34,ZX1B23QBS53771758c578bbd85
977,347,0,26/09/2014 11:53:35,ZX1B23QFSP48abead89f52e3bb
403,320,0,26/09/2014 11:53:35,TA92903URNf067ff16fcf8e045
977,347,0,26/09/2014 11:53:37,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:39,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:53:41,ZX1B23QBS53771758c578bbd85
977,347,0,26/09/2014 11:53:42,ZX1B23QFSP48abead89f52e3bb
616,302,0,26/09/2014 11:53:43,ZX1B23QBS53771758c578bbd85
876,347,0,26/09/2014 11:53:43,HT25TW5055273593c875a9898b00
977,347,0,26/09/2014 11:53:44,ZX1B23QFSP48abead89f52e3bb
616,302,0,26/09/2014 11:53:45,ZX1B23QBS53771758c578bbd85
87,320,0,26/09/2014 11:53:46,ZX1B23QFSP48abead89f52e3bb
660,2,0,26/09/2014 11:53:46,HT25TW5055273593c875a9898b00
616,302,0,26/09/2014 11:53:47,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:53:49,ZX1B23QBS53771758c578bbd85
660,2,0,26/09/2014 11:53:49,HT25TW5055273593c875a9898b00
660,2,0,26/09/2014 11:53:50,HT25TW5055273593c875a9898b00
876,302,0,26/09/2014 11:53:51,ZX1B23QFSP48abead89f52e3bb
616,320,0,26/09/2014 11:53:51,ZX1B23QBS53771758c578bbd85
1044,347,0,26/09/2014 11:53:51,HT25TW5055273593c875a9898b00
159,320,0,26/09/2014 11:53:53,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:53:53,ZX1B23QBS53771758c578bbd85
809,364,0,26/09/2014 11:53:54,HT25TW5055273593c875a9898b00
809,364,0,26/09/2014 11:53:55,HT25TW5055273593c875a9898b00
591,302,0,26/09/2014 11:53:56,ZX1B23QBS53771758c578bbd85
910,302,0,26/09/2014 11:53:57,HT25TW5055273593c875a9898b00
221,320,0,26/09/2014 11:53:58,HT25TW5055273593c875a9898b00
591,302,0,26/09/2014 11:53:58,ZX1B23QBS53771758c578bbd85
660,177,0,26/09/2014 11:54:00,HT25TW5055273593c875a9898b00
542,302,0,26/09/2014 11:54:00,ZX1B23QBS53771758c578bbd85
542,302,0,26/09/2014 11:54:02,ZX1B23QBS53771758c578bbd85
809,364,0,26/09/2014 11:54:03,HT25TW5055273593c875a9898b00
542,302,0,26/09/2014 11:54:04,ZX1B23QBS53771758c578bbd85
1010,347,0,26/09/2014 11:54:05,HT25TW5055273593c875a9898b00
1010,347,0,26/09/2014 11:54:06,HT25TW5055273593c875a9898b00
486,320,0,26/09/2014 11:54:06,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:54:08,ZX1B23QBS53771758c578bbd85
977,347,0,26/09/2014 11:54:09,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:54:10,ZX1B23QBS53771758c578bbd85
910,302,0,26/09/2014 11:54:10,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:54:12,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:15,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:16,ZX1B23QBS53771758c578bbd85
591,302,0,26/09/2014 11:54:18,ZX1B23QBS53771758c578bbd85
910,302,0,26/09/2014 11:54:19,HT25TW5055273593c875a9898b00
542,302,0,26/09/2014 11:54:20,ZX1B23QBS53771758c578bbd85
876,302,0,26/09/2014 11:54:20,HT25TW5055273593c875a9898b00
842,347,0,26/09/2014 11:54:22,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:54:22,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:24,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:54:25,HT25TW5055273593c875a9898b00
876,302,0,26/09/2014 11:54:26,HT25TW5055273593c875a9898b00
876,302,0,26/09/2014 11:54:26,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:54:26,ZX1B23QBS53771758c578bbd85
591,302,0,26/09/2014 11:54:28,ZX1B23QBS53771758c578bbd85
876,302,0,26/09/2014 11:54:28,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:54:30,ZX1B23QBS53771758c578bbd85
542,302,0,26/09/2014 11:54:32,ZX1B23QBS53771758c578bbd85
221,320,0,26/09/2014 11:54:33,HT25TW5055273593c875a9898b00
591,302,0,26/09/2014 11:54:34,ZX1B23QBS53771758c578bbd85
809,364,0,26/09/2014 11:54:35,HT25TW5055273593c875a9898b00
514,320,0,26/09/2014 11:54:36,ZX1B23QBS53771758c578bbd85
514,320,0,26/09/2014 11:54:38,ZX1B23QBS53771758c578bbd85
542,302,0,26/09/2014 11:54:40,ZX1B23QBS53771758c578bbd85
977,364,0,26/09/2014 11:54:41,HT25TW5055273593c875a9898b00
616,302,0,26/09/2014 11:54:44,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:54:45,HT25TW5055273593c875a9898b00
643,302,0,26/09/2014 11:54:45,TA92903URNf067ff16fcf8e045
616,320,0,26/09/2014 11:54:46,ZX1B23QBS53771758c578bbd85
842,320,0,26/09/2014 11:54:48,HT25TW5055273593c875a9898b00
542,320,0,26/09/2014 11:54:48,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:50,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:52,ZX1B23QBS53771758c578bbd85
591,302,0,26/09/2014 11:54:54,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:56,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:54:58,ZX1B23QBS53771758c578bbd85
809,347,0,26/09/2014 11:54:58,HT25TW5055273593c875a9898b00
616,347,0,26/09/2014 11:54:59,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:55:01,ZX1B23QBS53771758c578bbd85
809,347,0,26/09/2014 11:55:02,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:55:03,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:55:05,ZX1B23QBS53771758c578bbd85
910,302,0,26/09/2014 11:55:06,HT25TW5055273593c875a9898b00
616,347,0,26/09/2014 11:55:07,ZX1B23QBS53771758c578bbd85
432,302,0,26/09/2014 11:55:09,ZX1B23QBS53771758c578bbd85
676,320,0,26/09/2014 11:55:11,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:55:13,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:55:14,HT25TW5055273593c875a9898b00
542,320,0,26/09/2014 11:55:15,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:55:15,HT25TW5055273593c875a9898b00
542,320,0,26/09/2014 11:55:17,ZX1B23QFSP48abead89f52e3bb
616,302,0,26/09/2014 11:55:17,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:55:18,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:55:19,ZX1B23QFSP48abead89f52e3bb
542,320,0,26/09/2014 11:55:20,ZX1B23QBS53771758c578bbd85
542,320,0,26/09/2014 11:55:21,ZX1B23QFSP48abead89f52e3bb
514,320,0,26/09/2014 11:55:21,HT25TW5055273593c875a9898b00
567,320,0,26/09/2014 11:55:22,ZX1B23QBS53771758c578bbd85
616,347,0,26/09/2014 11:55:23,ZX1B23QFSP48abead89f52e3bb
514,364,0,26/09/2014 11:55:24,ZX1B23QBS53771758c578bbd85
616,364,0,26/09/2014 11:55:25,ZX1B23QFSP48abead89f52e3bb
542,302,0,26/09/2014 11:55:26,ZX1B23QBS53771758c578bbd85
567,347,0,26/09/2014 11:55:26,HT25TW5055273593c875a9898b00
591,320,0,26/09/2014 11:55:27,ZX1B23QFSP48abead89f52e3bb
542,302,0,26/09/2014 11:55:28,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:55:29,ZX1B23QFSP48abead89f52e3bb
514,320,0,26/09/2014 11:55:29,ZX1B23QBS53771758c578bbd85
616,320,0,26/09/2014 11:55:31,ZX1B23QFSP48abead89f52e3bb
514,364,0,26/09/2014 11:55:31,HT25TW5055273593c875a9898b00
616,302,0,26/09/2014 11:55:31,ZX1B23QBS53771758c578bbd85
486,320,0,26/09/2014 11:55:33,ZX1B23QFSP48abead89f52e3bb
486,302,0,26/09/2014 11:55:33,HT25TW5055273593c875a9898b00
542,320,0,26/09/2014 11:55:33,ZX1B23QBS53771758c578bbd85
514,320,0,26/09/2014 11:55:35,ZX1B23QFSP48abead89f52e3bb
567,320,0,26/09/2014 11:55:35,ZX1B23QBS53771758c578bbd85
616,302,0,26/09/2014 11:55:37,ZX1B23QBS53771758c578bbd85
432,302,0,26/09/2014 11:55:39,ZX1B23QFSP48abead89f52e3bb
616,302,0,26/09/2014 11:55:39,ZX1B23QBS53771758c578bbd85
432,320,0,26/09/2014 11:55:39,HT25TW5055273593c875a9898b00
616,302,0,26/09/2014 11:55:40,ZX1B23QBS53771758c578bbd85
432,302,0,26/09/2014 11:55:41,ZX1B23QFSP48abead89f52e3bb
459,347,0,26/09/2014 11:55:41,HT25TW5055273593c875a9898b00
616,320,0,26/09/2014 11:55:42,ZX1B23QBS53771758c578bbd85
374,320,0,26/09/2014 11:55:42,ZX1B23QFSP48abead89f52e3bb
459,347,0,26/09/2014 11:55:44,HT25TW5055273593c875a9898b00
616,302,0,26/09/2014 11:55:44,ZX1B23QBS53771758c578bbd85
374,320,0,26/09/2014 11:55:44,ZX1B23QFSP48abead89f52e3bb
403,320,0,26/09/2014 11:55:45,TA92903URNf067ff16fcf8e045
542,320,0,26/09/2014 11:55:46,ZX1B23QBS53771758c578bbd85
403,320,0,26/09/2014 11:55:46,ZX1B23QFSP48abead89f52e3bb
221,320,0,26/09/2014 11:55:47,HT25TW5055273593c875a9898b00
591,302,0,26/09/2014 11:55:48,ZX1B23QBS53771758c578bbd85
374,347,0,26/09/2014 11:55:48,ZX1B23QFSP48abead89f52e3bb
221,320,0,26/09/2014 11:55:48,HT25TW5055273593c875a9898b00
616,347,0,26/09/2014 11:55:50,ZX1B23QBS53771758c578bbd85
274,347,0,26/09/2014 11:55:50,HT25TW5055273593c875a9898b00
340,320,0,26/09/2014 11:55:50,ZX1B23QFSP48abead89f52e3bb
616,347,0,26/09/2014 11:55:51,ZX1B23QBS53771758c578bbd85
