Time still vs. Total angle changed from (330, 302) to (560, 323)
1.5707964,0.0,5.0
0.13059573,0.0,5.0
0.053733088,0.0,5.0
0.059814785,0.0,5.0
1.6071848,0.0,5.0
6.6168704,6.0,5.0
1.6322178,3.0,5.0
0.5884649,0.0,5.0
2.1737242,0.0,5.0
0.5884649,0.0,5.0
0.0,0.0,5.0
2.0514915,0.0,5.0
0.581312,0.0,5.0
1.0040671,1.0,5.0
0.23860933,0.0,5.0
0.05017256,2.0,5.0
1.0262268,3.0,5.0
3.8811958,0.0,5.0
0.28701186,0.0,5.0
0.062243167,0.0,5.0
0.38183084,0.0,5.0
1.5707964,5.0,5.0
0.87674266,0.0,5.0
0.0,0.0,5.0
10.072808,2.0,5.0
1.5707964,1.0,5.0
0.1746722,0.0,5.0
0.0,2.0,5.0
0.0,0.0,5.0
0.8574611,0.0,5.0
1.2426764,4.0,5.0
0.0,0.0,5.0
0.8181733,7.0,5.0
3.380202,2.0,5.0
0.3520443,0.0,5.0
0.0,4.0,5.0
0.0,2.0,5.0
0.06198944,0.0,5.0
1.1256934,0.0,5.0
0.8734655,2.0,5.0
8.093557,4.0,5.0
0.052161828,0.0,5.0
0.02920222,0.0,5.0
0.24770328,0.0,5.0
0.10049787,0.0,5.0
0.41283098,2.0,5.0
3.252237,0.0,5.0
5.608499,2.0,5.0
0.0,0.0,5.0
0.03603246,0.0,5.0
0.09751581,3.0,5.0
0.0,0.0,5.0
1.9272056,0.0,5.0
0.60436517,0.0,5.0
1.0040671,7.0,5.0
6.9510074,3.0,5.0
1.9320507,1.0,5.0
0.3520443,0.0,5.0
0.0,0.0,5.0
1.8094057,3.0,5.0
9.531095,2.0,5.0
0.17809294,3.0,5.0
0.7576524,4.0,5.0
0.062243167,2.0,5.0
0.52622175,0.0,5.0
0.67572963,2.0,5.0
0.3498556,2.0,5.0
2.739153,2.0,5.0
0.50939035,0.0,5.0
0.49934673,0.0,5.0
0.18534794,2.0,5.0
3.1415927,0.0,5.0
0.13863973,0.0,5.0
0.13352905,4.0,5.0
0.57637525,0.0,5.0
0.66221553,0.0,5.0
2.347236,1.0,5.0
0.7992862,0.0,5.0
0.13863973,0.0,5.0
1.1182184,0.0,5.0
0.50939035,0.0,5.0
0.77184975,2.0,5.0
1.0040671,6.0,5.0
0.3498556,2.0,5.0
0.066404685,0.0,5.0
0.11010565,2.0,5.0
0.24680023,2.0,5.0
0.50939035,0.0,5.0
0.3498556,0.0,5.0
0.7654578,0.0,5.0
3.1415927,0.0,5.0
0.40738374,0.0,5.0
2.642246,0.0,5.0
0.05266876,0.0,5.0
0.2669212,0.0,5.0
0.21422553,2.0,5.0
1.3539227,2.0,5.0
0.0,0.0,5.0
2.3380146,0.0,5.0
0.34367055,0.0,5.0
0.062243167,2.0,5.0
1.2901565,5.0,5.0
1.6203778,6.0,5.0
1.3539227,1.0,5.0
0.5884649,1.0,5.0
0.0,0.0,5.0
1.1466019,0.0,5.0
0.1575385,0.0,5.0
8.5109,0.0,5.0
0.5458956,0.0,5.0
0.06562894,0.0,5.0
0.11710875,5.0,5.0
0.8809611,0.0,5.0
1.4321566,2.0,5.0
0.17636615,0.0,5.0
0.13863973,0.0,5.0
0.12396432,0.0,5.0
0.072851405,0.0,5.0
3.2079973,4.0,5.0
0.69418603,10.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.69473827,0.0,5.0
1.9206519,0.0,5.0
0.0,0.0,5.0
0.4862682,0.0,5.0
0.6753521,4.0,5.0
1.1061889,7.0,5.0
0.0,2.0,5.0
0.10673567,0.0,5.0
0.09676576,0.0,5.0
0.74969906,0.0,5.0
0.7654578,2.0,5.0
0.49934673,3.0,5.0
0.13552772,0.0,5.0
0.110622264,0.0,5.0
0.75370467,2.0,5.0
0.85425466,0.0,5.0
0.54636,3.0,5.0
0.7992862,0.0,5.0
3.2960312,0.0,5.0
0.3250079,0.0,5.0
0.08460322,0.0,5.0
0.6435011,7.0,5.0
0.062243167,0.0,5.0
0.048219964,0.0,5.0
0.07114849,0.0,5.0
0.019802077,5.0,5.0
0.04762958,0.0,5.0
0.110622264,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
2.1150546,1.0,5.0
0.3498556,2.0,5.0
0.0,3.0,5.0
0.03584122,0.0,5.0
0.18709661,0.0,5.0
2.1669335,4.0,5.0
0.13863973,2.0,5.0
0.30887628,0.0,5.0
0.13059573,2.0,5.0
0.048219964,0.0,5.0
0.062243167,0.0,5.0
1.3539227,0.0,5.0
2.6322024,6.0,5.0
0.9339953,2.0,5.0
0.113275856,0.0,5.0
0.0,0.0,5.0
1.4347761,2.0,5.0
4.6024356,0.0,5.0
0.52622175,0.0,5.0
1.1109874,0.0,5.0
0.7075527,0.0,5.0
0.23985706,2.0,5.0
0.10508028,2.0,5.0
0.7654578,0.0,5.0
2.684019,0.0,5.0
0.50939035,2.0,5.0
0.39719492,3.0,5.0
0.0,0.0,5.0
0.69473827,0.0,5.0
3.0488362,0.0,5.0
0.13059573,0.0,5.0
0.0,0.0,5.0
0.23860933,0.0,5.0
6.173232,2.0,5.0
0.0,0.0,5.0
0.26605707,2.0,5.0
0.64739215,0.0,5.0
0.48338464,3.0,5.0
0.0,2.0,5.0
1.3539227,2.0,5.0
0.64739215,0.0,5.0
0.0,0.0,5.0
0.6435011,0.0,5.0
0.021359202,0.0,5.0
0.42602658,0.0,5.0
0.11005667,0.0,5.0
1.4321566,0.0,5.0
0.52622175,0.0,5.0
1.1640365,2.0,5.0
3.2333918,2.0,5.0
4.9400635,2.0,5.0
0.7654578,0.0,5.0
0.3498556,2.0,5.0
1.4834379,2.0,5.0
0.49934673,0.0,5.0
0.9430003,0.0,5.0
0.17567816,0.0,5.0
0.37739596,0.0,5.0
1.7755773,0.0,5.0
0.0,0.0,5.0
0.24496067,1.0,5.0
1.6178,0.0,5.0
0.23860933,0.0,5.0
7.065211,5.0,5.0
0.13863973,0.0,5.0
6.8917212,1.0,5.0
0.13863973,1.0,5.0
1.0154148,4.0,5.0
0.17157505,0.0,5.0
0.02920222,0.0,5.0
0.2382108,0.0,5.0
1.709436,2.0,5.0
0.34229562,0.0,5.0
0.49934673,0.0,5.0
0.11133888,0.0,5.0
0.87314355,4.0,5.0
0.054970242,0.0,5.0
1.7583796,0.0,5.0
0.1148061,2.0,5.0
4.712389,0.0,5.0
1.7559055,2.0,5.0
0.9136442,0.0,5.0
1.0040671,3.0,5.0
1.3539227,0.0,5.0
0.028838158,0.0,5.0
0.033569474,3.0,5.0
0.6515634,6.0,5.0
1.3961241,1.0,5.0
1.0790763,0.0,5.0
0.062243167,0.0,5.0
3.885423,2.0,5.0
0.5539984,3.0,5.0
0.9702957,0.0,5.0
0.39719492,0.0,5.0
1.3539227,0.0,5.0
0.52622175,0.0,5.0
0.043831557,0.0,5.0
0.038036615,0.0,5.0
0.9740603,0.0,5.0
4.553104,4.0,5.0
0.70189995,0.0,5.0
0.52622175,0.0,5.0
6.8793225,0.0,5.0
0.7324149,3.0,5.0
0.18164884,2.0,5.0
0.0,0.0,5.0
9.342097,0.0,5.0
3.1415927,0.0,5.0
1.8295672,0.0,5.0
0.0,0.0,5.0
0.13863973,0.0,5.0
0.4649271,0.0,5.0
1.5707964,2.0,5.0
0.6435011,2.0,5.0
0.49934673,0.0,5.0
0.67138106,6.0,5.0
0.13059573,0.0,5.0
2.859023,2.0,5.0
0.0,0.0,5.0
0.7541583,0.0,5.0
4.7619705,2.0,5.0
0.3189322,0.0,5.0
0.52622175,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
1.0040671,0.0,5.0
3.990795,9.0,5.0
5.399319,6.0,5.0
4.526804,0.0,5.0
0.23860933,0.0,5.0
0.52622175,1.0,5.0
0.052277904,1.0,5.0
10.816048,7.0,5.0
1.3120254,0.0,5.0
1.2088481,3.0,5.0
3.539644,4.0,5.0
0.44526044,2.0,5.0
0.59689915,6.0,5.0
0.0,2.0,5.0
0.020163426,2.0,5.0
0.81010795,0.0,5.0
0.9933567,2.0,5.0
0.26625204,0.0,5.0
0.8902939,3.0,5.0
0.99943644,7.0,5.0
0.048219964,0.0,5.0
0.06263573,0.0,2.0
13.55821,14.0,2.0
2.9721527,7.0,2.0
0.78214085,2.0,2.0
2.0801866,0.0,2.0
1.2317039,0.0,2.0
1.0040671,12.0,2.0
0.0,0.0,2.0
1.709436,0.0,2.0
0.827701,2.0,2.0
0.062243167,2.0,2.0
1.4321566,0.0,2.0
0.0,2.0,2.0
0.062243167,4.0,2.0
0.23860933,0.0,2.0
0.0,1.0,2.0
0.83039606,2.0,2.0
3.4025235,3.0,2.0
0.0,0.0,2.0
0.08120539,0.0,2.0
0.4549142,0.0,2.0
0.13059573,0.0,2.0
0.37739596,5.0,2.0
0.13757572,0.0,2.0
0.6857295,0.0,2.0
1.6112,0.0,2.0
0.22729962,0.0,2.0
1.1182184,0.0,2.0
1.5747232,0.0,2.0
0.52622175,2.0,2.0
0.0,0.0,2.0
1.3120254,0.0,2.0
0.0,0.0,2.0
2.7070622,0.0,2.0
1.709436,0.0,2.0
0.8165889,0.0,2.0
0.44072762,0.0,2.0
0.73528147,0.0,2.0
1.3539227,2.0,2.0
4.3136754,11.0,2.0
0.49934673,0.0,2.0
0.2799498,2.0,2.0
0.65105426,0.0,2.0
0.2624594,2.0,2.0
0.9256395,2.0,2.0
3.3269405,8.0,2.0
0.2624594,4.0,2.0
0.49934673,0.0,2.0
0.3893629,4.0,2.0
0.0,4.0,2.0
1.408761,2.0,2.0
0.9640918,4.0,2.0
0.7992862,2.0,2.0
0.3498556,3.0,2.0
0.16127202,2.0,2.0
1.2565308,0.0,2.0
0.38783407,0.0,2.0
0.0,0.0,2.0
1.3512962,6.0,2.0
1.0660566,0.0,2.0
0.26211983,0.0,2.0
0.0,0.0,2.0
0.0,2.0,2.0
0.46117038,1.0,2.0
1.8295672,0.0,2.0
0.52622175,2.0,2.0
0.52622175,0.0,2.0
0.3498556,0.0,2.0
1.1416539,0.0,2.0
0.845156,0.0,2.0
0.7654578,2.0,2.0
1.4883834,28.0,2.0
0.2624594,0.0,2.0
0.23875622,5.0,2.0
1.1182184,0.0,2.0
0.25279102,0.0,2.0
0.17636615,0.0,2.0
0.3520443,2.0,2.0
0.3520443,7.0,2.0
0.23860933,0.0,2.0
0.0,0.0,2.0
0.3520443,3.0,2.0
0.70189995,6.0,2.0
0.0,2.0,2.0
0.0,6.0,2.0
0.2624594,0.0,2.0
0.38307706,0.0,2.0
0.9990455,0.0,2.0
1.8727936,4.0,2.0
0.17809294,0.0,2.0
0.06263573,2.0,2.0
1.0081993,8.0,2.0
6.2831855,0.0,2.0
1.1466019,0.0,2.0
0.0,0.0,2.0
0.5884649,0.0,2.0
0.062243167,0.0,2.0
0.0,0.0,2.0
0.4137188,2.0,2.0
0.2739521,0.0,2.0
0.0,0.0,2.0
3.1415927,3.0,2.0
0.086767435,0.0,2.0
0.37125137,1.0,2.0
8.805027,2.0,2.0
1.0737406,0.0,2.0
0.52622175,0.0,2.0
0.23860933,0.0,2.0
0.0,4.0,2.0
1.0040671,0.0,2.0
2.2227917,10.0,2.0
0.3498556,0.0,2.0
0.17636615,0.0,2.0
1.0040671,0.0,2.0
3.2208772,0.0,2.0
0.0,0.0,2.0
2.0081341,0.0,2.0
0.44075084,0.0,2.0
0.11272761,2.0,2.0
1.2426764,12.0,2.0
1.9825355,4.0,2.0
0.11545721,3.0,2.0
18.30214,2.0,2.0
1.3411539,6.0,2.0
0.37455922,0.0,2.0
0.34236768,0.0,2.0
1.709436,0.0,2.0
0.0,0.0,2.0
0.43513703,2.0,2.0
1.3120254,0.0,2.0
0.7576524,6.0,2.0
1.1427069,0.0,2.0
0.5183231,0.0,2.0
0.0,0.0,2.0
1.4505008,0.0,2.0
0.13059573,0.0,2.0
0.59335065,0.0,2.0
0.10049787,0.0,2.0
0.59335065,0.0,2.0
0.0,0.0,2.0
1.2192893,1.0,2.0
1.1466019,0.0,2.0
1.2627836,0.0,2.0
0.48338464,4.0,2.0
0.5884649,0.0,2.0
0.3498556,0.0,2.0
0.05244197,0.0,2.0
0.5868468,0.0,2.0
0.3498556,3.0,2.0
2.3528218,2.0,2.0
0.93720037,0.0,2.0
0.18534794,4.0,2.0
0.0,0.0,2.0
7.429787,2.0,2.0
1.7471625,0.0,2.0
1.7471625,4.0,2.0
2.5748634,0.0,2.0
0.17636615,2.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.2096849,0.0,2.0
0.59511423,0.0,2.0
0.0770402,0.0,2.0
0.17535721,0.0,2.0
0.22189482,0.0,2.0
3.0112574,0.0,2.0
4.2881947,0.0,2.0
1.4321566,2.0,2.0
4.4737797,4.0,2.0
2.5966504,0.0,2.0
0.07102656,0.0,2.0
1.6197399,10.0,2.0
0.0,0.0,2.0
1.1466019,0.0,2.0
3.1415927,0.0,2.0
0.23860933,2.0,2.0
0.23985706,2.0,2.0
1.0286117,3.0,2.0
0.22426489,0.0,2.0
6.3796253,8.0,2.0
0.052277904,0.0,2.0
0.0,0.0,2.0
1.2864246,11.0,2.0
1.6561896,0.0,2.0
3.7125695,33.0,2.0
0.11710875,0.0,2.0
0.49934673,2.0,2.0
4.037406,2.0,2.0
1.3561114,0.0,2.0
0.10508028,4.0,2.0
0.49054927,4.0,2.0
0.037460577,0.0,2.0
0.6857295,0.0,2.0
0.3263864,0.0,2.0
0.0685945,4.0,2.0
0.5884649,4.0,2.0
1.3561114,0.0,2.0
3.7889848,6.0,2.0
0.44410822,0.0,2.0
0.0,2.0,2.0
0.49934673,0.0,2.0
0.64739215,8.0,2.0
3.7889848,10.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.709436,0.0,2.0
0.13863973,0.0,2.0
0.0,0.0,2.0
0.062243167,0.0,2.0
0.13758674,0.0,2.0
0.0,0.0,2.0
0.52622175,2.0,2.0
0.56229013,0.0,2.0
1.2248958,2.0,2.0
0.32935014,0.0,2.0
1.0965782,0.0,2.0
0.98805684,2.0,2.0
1.6666554,4.0,2.0
0.9983365,6.0,2.0
0.25615138,0.0,2.0
0.43251753,0.0,2.0
0.062243167,0.0,2.0
2.184975,0.0,2.0
0.51888424,2.0,2.0
5.832198,4.0,2.0
2.5748634,7.0,2.0
0.5916598,2.0,2.0
1.9206519,5.0,2.0
0.0,0.0,2.0
0.46117038,0.0,2.0
0.0,0.0,2.0
2.9049816,0.0,2.0
2.109142,5.0,2.0
0.0,0.0,2.0
0.17636615,0.0,2.0
1.6011654,7.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.3987846,0.0,2.0
0.6106856,5.0,2.0
0.109983824,3.0,2.0
1.2039914,4.0,2.0
0.0,0.0,2.0
1.7471625,7.0,2.0
0.17567816,5.0,2.0
0.3520443,0.0,2.0
0.38183084,0.0,2.0
0.0,0.0,2.0
0.13863973,0.0,2.0
0.3468035,0.0,2.0
0.20366135,0.0,2.0
0.16317044,0.0,2.0
0.0,2.0,2.0
0.0,0.0,2.0
1.0040671,0.0,2.0
0.23860933,2.0,2.0
0.23860933,2.0,2.0
1.8094057,2.0,2.0
0.50939035,2.0,2.0
0.0,2.0,2.0
0.7242709,1.0,2.0
0.031526346,0.0,2.0
0.0,0.0,2.0
0.0,3.0,2.0
0.26625204,0.0,2.0
1.1466019,4.0,2.0
0.99724776,2.0,2.0
0.0,9.0,2.0
0.23860933,0.0,2.0
0.13059573,0.0,2.0
2.7898781,2.0,2.0
0.048219964,0.0,2.0
0.23911712,0.0,2.0
0.52688515,0.0,2.0
0.70189995,0.0,2.0
0.23860933,0.0,2.0
0.23860933,3.0,2.0
0.062243167,2.0,2.0
0.827701,0.0,2.0
0.30756712,0.0,3.0
25.15487,28.0,3.0
4.25258,7.0,3.0
1.110223E-16,2.0,3.0
1.3561114,5.0,3.0
0.23226182,0.0,3.0
3.2380285,0.0,3.0
0.0,0.0,3.0
0.0063036415,0.0,3.0
0.49859402,0.0,3.0
0.3498556,0.0,3.0
0.23860933,0.0,3.0
0.5884649,0.0,3.0
0.13352905,0.0,3.0
0.10508028,2.0,3.0
0.3498556,1.0,3.0
0.062243167,0.0,3.0
1.1426749,0.0,3.0
0.1746722,0.0,3.0
0.59956455,0.0,3.0
0.18333033,0.0,3.0
0.59335065,0.0,3.0
0.64739215,2.0,3.0
0.17636615,2.0,3.0
0.06583877,0.0,3.0
0.6717954,0.0,3.0
0.26625204,0.0,3.0
3.122382,2.0,3.0
1.6532052,8.0,3.0
0.5196339,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
1.7454685,0.0,3.0
0.013175901,0.0,3.0
0.13478395,0.0,3.0
1.0860778,0.0,3.0
0.15105411,0.0,3.0
1.4321566,0.0,3.0
0.07004523,0.0,3.0
0.23860933,1.0,3.0
2.6056342,8.0,3.0
0.49934673,0.0,3.0
11.172813,7.0,3.0
0.0,0.0,3.0
1.110223E-16,0.0,3.0
0.8019546,0.0,3.0
4.248741,0.0,3.0
0.4687089,0.0,3.0
0.3498556,2.0,3.0
0.0,0.0,3.0
0.17636615,0.0,3.0
0.8131537,0.0,3.0
0.0,0.0,3.0
0.21851526,0.0,3.0
0.11343499,2.0,3.0
0.23860933,0.0,3.0
0.62316114,0.0,3.0
0.8093137,1.0,3.0
0.13059573,0.0,3.0
0.37739596,0.0,3.0
0.07004523,0.0,3.0
0.48849535,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
4.240008,12.0,3.0
0.41426918,0.0,3.0
0.67114383,0.0,3.0
0.8494171,7.0,3.0
6.365598,2.0,3.0
0.21422553,0.0,3.0
0.5884649,0.0,3.0
0.3498556,2.0,3.0
0.03584122,0.0,3.0
0.18300392,0.0,3.0
0.0,0.0,3.0
0.8084583,1.0,3.0
0.23860933,0.0,3.0
6.4752336,7.0,3.0
0.90198416,0.0,3.0
0.0,6.0,3.0
0.33939105,0.0,3.0
0.33939105,0.0,3.0
0.754324,0.0,3.0
0.08992932,0.0,3.0
0.643648,5.0,3.0
3.1415927,0.0,3.0
3.3245966,4.0,3.0
0.51860476,0.0,3.0
3.9569628,10.0,3.0
0.062243167,0.0,3.0
0.35276058,4.0,3.0
0.0,0.0,3.0
0.115159854,0.0,3.0
2.827993,0.0,3.0
0.0,0.0,3.0
0.13478395,0.0,3.0
0.0,0.0,3.0
4.664169,0.0,3.0
0.81010795,0.0,3.0
0.23860933,0.0,3.0
0.16210577,0.0,3.0
0.23860933,7.0,3.0
0.3498556,2.0,3.0
2.3024828,2.0,3.0
0.0,0.0,3.0
1.0079582,10.0,3.0
2.96884,8.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
4.6263604,10.0,3.0
4.028379,0.0,3.0
2.192793,0.0,3.0
0.0,0.0,3.0
0.0,2.0,3.0
0.13059573,0.0,3.0
0.06419105,0.0,3.0
0.14663008,0.0,3.0
0.11741983,0.0,3.0
0.5517416,0.0,3.0
0.59300256,0.0,3.0
0.041355718,0.0,3.0
0.0,0.0,3.0
0.06562894,8.0,3.0
0.066404685,0.0,3.0
0.23860933,0.0,3.0
0.20143111,0.0,3.0
0.11343499,0.0,3.0
0.0,2.0,3.0
0.3520443,0.0,3.0
0.0,0.0,3.0
0.25877088,2.0,3.0
0.8130788,0.0,3.0
0.9069926,7.0,3.0
1.0543425,0.0,3.0
4.786535,2.0,3.0
0.36153054,4.0,3.0
3.3964202,10.0,3.0
1.1182184,0.0,3.0
0.13863973,0.0,3.0
0.03584122,0.0,3.0
0.065134354,0.0,3.0
0.27131468,6.0,3.0
4.105897,8.0,3.0
1.1416539,2.0,3.0
0.1746722,0.0,3.0
0.5884649,0.0,3.0
0.13059573,0.0,3.0
0.0,0.0,3.0
0.11010565,0.0,3.0
0.38543576,0.0,3.0
3.580948,3.0,3.0
0.16863234,0.0,3.0
0.23860933,0.0,3.0
0.23860933,0.0,3.0
2.7755576E-17,0.0,3.0
0.7316864,0.0,3.0
0.7316864,0.0,3.0
0.25065398,4.0,3.0
0.13059573,0.0,3.0
0.048219964,0.0,3.0
0.14223161,0.0,3.0
0.062243167,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,2.0,3.0
0.19629757,0.0,3.0
0.3638221,0.0,3.0
0.6122679,0.0,3.0
0.87674266,2.0,3.0
1.262838,5.0,3.0
0.0,0.0,3.0
0.005419754,0.0,3.0
1.4083154,0.0,3.0
0.0,0.0,3.0
0.13478395,0.0,3.0
0.17636615,0.0,3.0
0.11492492,0.0,3.0
0.10852139,0.0,3.0
1.0159512,15.0,4.0
0.24295035,22.0,4.0
0.6964806,0.0,4.0
4.7870865,7.0,4.0
0.46611592,21.0,4.0
6.627862,6.0,4.0
0.827701,0.0,4.0
3.0693815,0.0,4.0
1.8424877,18.0,4.0
0.18300392,0.0,4.0
6.272885,8.0,4.0
0.16863234,0.0,4.0
1.1490241,8.0,4.0
0.036823235,14.0,4.0
0.07485985,23.0,4.0
0.72552913,8.0,4.0
0.17636615,0.0,4.0
0.687588,0.0,4.0
0.41450688,0.0,4.0
3.1415927,0.0,4.0
0.13863973,0.0,4.0
0.0819059,0.0,4.0
0.69810826,0.0,4.0
0.79848814,0.0,4.0
1.4008365,0.0,4.0
0.09354283,0.0,4.0
0.0,0.0,4.0
1.0515007,6.0,4.0
0.9259875,0.0,1.0
