Path length vs. Time spent from (100, 302) to (330, 323)
18.0,190.31682,5.0
0.0,0.0,5.0
11.0,151.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
2.0,87.86353,5.0
0.918519,36.30765,5.0
2.0,0.0,5.0
0.0,0.0,5.0
6.0,0.0,5.0
6.0,27.658634,5.0
0.0,0.0,5.0
4.0,55.589893,5.0
4.0,0.0,5.0
11.0,122.870544,5.0
3.0,134.89255,5.0
2.1285715,35.280144,5.0
3.9185193,36.307663,5.0
0.9185193,36.307663,5.0
2.0,28.42534,5.0
0.0,0.0,5.0
0.0,0.0,5.0
9.91852,238.98497,5.0
35.918518,740.0518,5.0
0.0,0.0,5.0
0.0,0.0,5.0
6.5407395,326.76416,5.0
20.377777,249.24823,5.0
0.0,0.0,5.0
10.0,74.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
7.0814805,157.08855,5.0
2.4421652E-7,1.9836426E-4,5.0
11.918519,36.307663,2.0
0.0,0.0,2.0
5.9185195,131.67331,2.0
0.9185188,74.12453,2.0
8.459259,194.12453,2.0
0.0,0.0,2.0
1.0,0.0,2.0
3.0,0.0,2.0
2.0,0.0,2.0
2.5641918,672.23816,2.0
0.12857142,36.503643,2.0
0.27757204,105.09354,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
1.0,120.0,2.0
0.0,0.0,2.0
2.0,65.0,2.0
0.0,0.0,2.0
2.0,130.0,2.0
0.0,0.0,2.0
10.0,130.0,2.0
0.0,0.0,2.0
2.0,33.0,2.0
2.127572,41.98771,2.0
0.0,0.0,2.0
1.0,0.0,2.0
26.0,308.07544,2.0
2.0,0.0,2.0
15.0,53.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
8.918519,203.75214,2.0
0.0,0.0,2.0
16.459259,187.17119,2.0
1.8370384,144.72435,2.0
1.8370384,144.72435,2.0
8.45926,416.2823,2.0
0.0,0.0,2.0
0.9185185,159.78659,2.0
12.0,66.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1617.0,86.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.9185193,36.307663,2.0
13.0,67.44627,2.0
6.0,67.44627,2.0
0.0,0.0,2.0
26.0,218.44627,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.0,0.0,2.0
0.25174794,58.116436,2.0
0.4592596,72.362175,2.0
10.0,188.08011,2.0
12.0,0.0,2.0
3.0,33.0,2.0
4.9185185,177.4523,2.0
3.9185188,74.12453,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0000002,148.79811,2.0
9.0,33.0,2.0
0.15,37.52407,2.0
2.15,37.52407,2.0
0.15000005,34.089634,2.0
7.0,67.44627,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.15000005,34.089634,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
19.0,36.71512,2.0
3.0,99.0,2.0
3.0814805,190.08855,2.0
5.0,0.0,2.0
4.0,0.0,2.0
8.0,21.0,2.0
14.0,238.86353,2.0
8.0,108.86353,2.0
2.0,0.0,2.0
2.0,0.0,2.0
2.314021,85.42544,2.0
0.15000005,34.089634,2.0
2.0,0.0,2.0
0.0,0.0,2.0
4.0,0.0,2.0
6.0,67.44627,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
4.0,67.44627,2.0
0.0,0.0,2.0
16.0,109.44627,2.0
0.0,0.0,2.0
2.0,65.0,2.0
4.0,0.0,2.0
6.0,106.0,2.0
17.0,119.36499,2.0
4.0,22.0,2.0
0.0,0.0,2.0
6.0,22.0,2.0
7.0,44.0,2.0
5.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.15,34.089634,2.0
0.0,0.0,2.0
0.15,37.52407,2.0
4.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
31.918518,475.71436,2.0
2.0,65.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.0,65.0,2.0
0.0,0.0,2.0
3.0,55.0,2.0
0.0,0.0,2.0
0.25174853,60.75569,2.0
0.0,0.0,2.0
5.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.291593,90.04433,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
10.0,117.37376,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.0,57.870544,2.0
28.0,502.38226,2.0
8.0,75.17979,2.0
0.9185189,102.22933,2.0
0.0,0.0,2.0
44.0,540.0,3.0
7.459259,28.904156,3.0
8.837037,86.21181,3.0
3.8370368,48.16554,3.0
2.0,0.0,3.0
3.8370373,50.718536,3.0
24.377777,369.64023,3.0
4.9185195,36.307663,3.0
7.0,104.16139,3.0
0.38271588,34.80266,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
1.0,0.0,3.0
10.0,42.0,3.0
19.0,95.07891,3.0
5.9185185,49.904156,3.0
21.918518,288.90414,3.0
15.0,141.9648,3.0
10.918519,63.966297,3.0
2.459259,62.343254,3.0
0.0,0.0,3.0
2.0642858,33.473114,3.0
1.0814819,30.17509,3.0
6.0,98.65597,3.0
0.0,0.0,3.0
1.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
5.0,0.0,3.0
1.0,57.870544,3.0
0.0,0.0,3.0
3.0,44.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
3.0,0.0,3.0
2.0,0.0,3.0
0.0,0.0,3.0
12.0,213.888,3.0
0.0,0.0,3.0
6.0,156.08011,3.0
2.0,18.0,3.0
2.9185193,157.11958,3.0
0.0,0.0,3.0
4.2596154,44.636406,3.0
14.8,37.52407,3.0
0.12857148,30.655334,3.0
2.2962968,50.718536,3.0
0.0,0.0,3.0
10.0,43.0,3.0
32.807407,184.04814,3.0
2.0,84.92938,3.0
0.0,0.0,3.0
6.0,95.07891,3.0
4.0,81.42534,3.0
0.0,0.0,3.0
0.0,0.0,3.0
1.0,37.589893,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.91851807,25.628136,3.0
4.9185195,79.30766,3.0
19.0,429.1096,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
2.0,0.0,3.0
0.0,0.0,3.0
3.0,0.0,3.0
0.9185188,72.80239,3.0
10.918519,349.3646,3.0
0.0,0.0,3.0
2.0,79.07591,3.0
0.0,0.0,3.0
1.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
8.0,140.07591,3.0
0.0,0.0,3.0
5.0,70.58989,3.0
0.0,0.0,3.0
11.0,65.0,3.0
0.9185184,26.181803,3.0
2.0,0.0,3.0
2.0,18.0,3.0
17.0,364.7126,3.0
3.1812196,834.6108,3.0
0.34254146,110.918526,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.15,37.52407,3.0
2.0,0.0,3.0
0.0,0.0,3.0
6.3368983,396.9303,3.0
6.0,37.589893,3.0
21.0,68.53946,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,21.0,3.0
16.0,159.75128,3.0
0.0,0.0,3.0
2.225,37.52407,3.0
0.20454548,48.371548,3.0
4.1285715,36.503643,3.0
0.0,0.0,3.0
8.918518,51.429596,3.0
23.0,0.0,3.0
0.2561434,77.71722,3.0
4.7930713,659.51166,3.0
0.0,0.0,3.0
2.0,0.0,3.0
8.0,0.0,3.0
7.9185185,49.108543,3.0
4.0,0.0,3.0
9.0,43.0,3.0
32.0,40.0,3.0
11.0,292.06207,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,22.0,3.0
0.15000005,34.089634,3.0
0.8034959,95.64051,3.0
26.0,21.0,4.0
10.0,33.0,4.0
1.3777777,64.04814,4.0
22.0,106.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
47.0,99.0,4.0
0.0,0.0,4.0
10.674077,73.02278,4.0
5.5111136,59.113934,4.0
35.88889,57.80831,4.0
16.881117,58.116436,4.0
0.0,0.0,4.0
0.0,0.0,4.0
26.0,55.31727,4.0
0.0,0.0,4.0
4.4592595,82.98503,1.0
0.0,0.0,1.0
1.0,0.0,1.0
5.4592595,170.71188,1.0
4.459259,22.806269,1.0
0.0,0.0,1.0
2.459259,178.34578,1.0
1.0,0.0,1.0
0.0,0.0,1.0
5.4592595,171.2002,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.0,172.0,1.0
2.0,22.0,1.0
3.0,0.0,1.0
1.0,53.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
15.0,115.0,1.0
1.0566038,33.58875,1.0
0.11320755,33.58875,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
2.0,62.0,1.0
1.0,22.0,1.0
0.0,0.0,1.0
3.0,0.0,1.0
8.0,238.72998,1.0
2.0,0.0,1.0
20.0,86.0,1.0
3.8370368,91.70678,1.0
2.0,22.0,1.0
0.0,0.0,1.0
0.25174794,58.116436,1.0
0.0,0.0,1.0
1.0,0.0,1.0
17.0,0.0,1.0
7.6740756,188.22934,1.0
2.0,75.9648,1.0
6.0,0.0,1.0
0.0,0.0,1.0
2.0,53.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
4.0,18.248287,1.0
0.0,0.0,1.0
2.1258743,127.58157,1.0
4.918519,126.84846,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
6.0,0.0,1.0
1.3777782,230.65862,1.0
1.9185189,169.67561,1.0
0.0,0.0,1.0
0.4592592,28.904156,1.0
0.91851807,20.666656,1.0
4.0,109.850685,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
1.0,0.0,1.0
5.0,53.0,1.0
0.0,0.0,1.0
0.2517482,51.814434,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
3.2148151,190.36649,1.0
13.837038,94.30727,1.0
8.459259,93.90416,1.0
11.0,167.87054,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,152.06906,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.0,187.82388,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,185.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
5.0,0.0,1.0
1.0,53.0,1.0
2.9185188,204.45866,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
16.918518,296.048,1.0
4.0,119.36499,1.0
0.37762192,58.116436,1.0
11.0,159.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
5.0,0.0,1.0
1.4592595,82.98503,1.0
2.0,0.0,1.0
0.45925915,23.004255,1.0
4.0,88.44627,1.0
1.0,33.0,1.0
6.0,198.62918,1.0
6.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.91851896,92.80451,1.0
2.2517478,125.56271,1.0
5.4592595,165.70868,1.0
0.0,0.0,1.0
0.2517485,65.58157,1.0
0.0,0.0,1.0
0.0,0.0,1.0
11.0,449.07593,1.0
2.0,87.86353,1.0
0.0,0.0,1.0
3.918519,53.733364,1.0
2.0,0.0,1.0
2.2962976,72.6153,1.0
0.0,0.0,1.0
1.0,33.0,1.0
0.0,0.0,1.0
8.918519,113.80451,1.0
0.45925945,102.22933,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
2.3777778,128.42929,1.0
0.0,0.0,1.0
3.0,0.0,1.0
1.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,33.0,1.0
0.0,0.0,1.0
0.4592595,82.98503,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,70.58989,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.0,139.0,1.0
0.0,0.0,1.0
8.377777,58.25655,1.0
0.9185183,71.028366,1.0
4.6740737,116.7148,1.0
2.2962968,123.1538,1.0
0.0,0.0,1.0
2.0,22.0,1.0
8.0,74.850685,1.0
0.0,0.0,1.0
4.0,53.0,1.0
1.0,0.0,1.0
23.0,196.58989,1.0
4.0,159.0,1.0
6.0,0.0,1.0
8.0,53.0,1.0
4.0,0.0,1.0
7.0,53.0,1.0
6.0,53.0,1.0
2.2962985,115.99922,1.0
16.296297,514.8434,1.0
4.0,238.72998,1.0
42.0,159.0,1.0
0.0,0.0,1.0
14.251748,58.116436,1.0
0.0,0.0,1.0
5.0,186.81126,1.0
2.0,0.0,1.0
2.0,53.0,1.0
5.0,126.43024,1.0
13.0,271.72998,1.0
1.0,18.0,1.0
0.0,0.0,1.0
24.0,492.737,5.0
2.0,0.0,5.0
0.0,0.0,5.0
6.0,32.0,5.0
2.0,67.44627,5.0
2.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
10.0,179.94646,5.0
2.0,0.0,5.0
0.17307693,42.038906,5.0
0.0,0.0,5.0
0.0,0.0,5.0
4.9185185,186.91869,5.0
4.081481,153.42604,5.0
0.0,0.0,5.0
2.9185193,157.11958,5.0
5.0,22.0,5.0
0.0,0.0,5.0
2.9185193,73.02278,5.0
0.0,0.0,5.0
5.0,65.0,5.0
0.0,0.0,5.0
4.0,65.0,5.0
0.0,0.0,5.0
4.4592595,101.30766,5.0
0.0,0.0,5.0
0.0,0.0,5.0
14.127572,258.62708,5.0
0.0,0.0,5.0
6.0,166.89255,5.0
2.5912457,538.1228,5.0
0.9185184,28.904156,5.0
12.0,290.60767,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
2.162962,121.42605,5.0
0.12857145,33.473114,5.0
0.22499998,38.979874,5.0
6.0,97.07591,5.0
4.0,53.0,5.0
0.0,0.0,5.0
5.0,28.42534,5.0
2.0,33.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
6.0,216.0,5.0
2.0,0.0,5.0
22.0,328.75128,5.0
6.0,55.589893,5.0
2.0,0.0,5.0
2.9185193,36.307663,5.0
2.9185193,163.2231,5.0
12.918519,113.280876,5.0
21.0,151.24852,5.0
8.0,50.0,5.0
11.0,67.44627,5.0
6.0,110.145355,5.0
2.0,0.0,5.0
4.0,104.16139,5.0
0.0,0.0,5.0
0.1730769,37.944912,5.0
0.0,0.0,5.0
8.0,70.58989,5.0
4.0662847,532.64825,5.0
2.0,0.0,5.0
1.4592596,89.67331,5.0
7.4592595,361.79007,5.0
4.0,115.74109,5.0
12.0,71.42534,5.0
1.4592596,120.33318,5.0
6.0,234.16139,5.0
1.0,0.0,5.0
3.0,117.564095,5.0
1.9185194,72.615326,5.0
3.4592597,68.30766,5.0
8.0,152.48973,5.0
1.0,36.71512,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.06428572,42.91456,5.0
2.0,58.503643,5.0
2.0642858,35.280144,5.0
2.0,22.0,5.0
19.0,175.14536,5.0
0.0,0.0,5.0
7.0,0.0,5.0
5.0,83.0,5.0
0.0,0.0,5.0
4.0,36.71512,5.0
2.0,0.0,5.0
0.0,0.0,5.0
2.0,18.0,5.0
11.0,276.1614,5.0
0.0,0.0,5.0
0.25174794,58.116436,5.0
0.0,0.0,5.0
0.0,0.0,5.0
13.918519,274.37674,5.0
2.296298,144.72435,5.0
18.074083,103.12907,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
15.377778,269.57425,5.0
0.0,0.0,5.0
4.0,51.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
3.9999995,549.82434,5.0
0.0,0.0,5.0
0.0,0.0,5.0
20.91852,254.02278,5.0
2.0,0.0,5.0
8.918519,63.966297,5.0
0.91851807,25.628136,5.0
12.0,132.44627,5.0
4.0,0.0,5.0
8.0,140.9648,5.0
7.0,87.0,5.0
0.0,0.0,5.0
9.0,107.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
58.837036,276.19812,5.0
0.0,0.0,5.0
3.918518,57.628136,5.0
11.0,153.44627,5.0
2.0,33.0,5.0
