Path length vs. Time spent from (790, 302) to (1020, 323)
0.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,0.0,3.0
5.072725,34.798786,3.0
2.9632487,289.12994,3.0
0.0,0.0,3.0
32.759686,595.8185,3.0
5.0,75.17979,3.0
3.0939982,512.6721,3.0
4.0758386,401.55365,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,0.0,3.0
30.0,341.55142,3.0
0.0,0.0,3.0
0.0,0.0,3.0
379.20456,275.0664,3.0
0.5636364,124.720406,3.0
4.0,0.0,3.0
4.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
12.0,115.41231,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.3461538,22.14184,3.0
1.1730769,22.14184,3.0
4.0,38.470768,3.0
0.0,0.0,3.0
3.872872,717.99097,3.0
6.2671013,415.0777,3.0
23.0,76.941536,3.0
2.425926,314.88483,3.0
5.0,34.0,3.0
22.169811,229.75784,3.0
4.0,68.0,3.0
0.80864197,331.42188,3.0
0.0,0.0,3.0
0.25174838,47.591263,3.0
0.12857153,22.73354,3.0
0.0,0.0,3.0
4.0,66.0,3.0
9.083117,624.02203,3.0
4.0,101.607086,3.0
4.0,0.0,3.0
3.6423354,66.48518,3.0
3.0,0.0,3.0
1.0,38.470768,3.0
2.5636363,93.8501,3.0
0.0,0.0,3.0
3.0,0.0,3.0
2.0,38.470768,3.0
11.0,0.0,3.0
0.0,0.0,3.0
7.0,66.0,3.0
4.0,0.0,3.0
66.0,0.0,3.0
2.0,38.470768,3.0
0.0,0.0,3.0
0.0,0.0,3.0
4.0,38.470768,3.0
9.0,38.470768,3.0
4.0,406.73462,3.0
0.06428576,24.173584,3.0
8.0,34.0,3.0
0.0,0.0,3.0
5.0,232.31117,3.0
1.0,0.0,3.0
0.0,0.0,3.0
3.0,0.0,3.0
31.0,38.470768,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
27.0,0.0,4.0
10.0,38.470768,4.0
5.1923075,23.917828,4.0
0.0,0.0,4.0
0.0,0.0,4.0
7.0,0.0,4.0
8.0,38.470768,4.0
0.26470584,72.76089,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
17.0,100.0,1.0
19.252943,602.1254,1.0
0.0,0.0,1.0
1.0588233,65.92397,1.0
26.0,22.14184,1.0
0.0,0.0,1.0
2.7391305,421.28003,1.0
10.0,34.0,1.0
3.0,38.470768,1.0
3.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,0.0,1.0
2.5294116,177.16258,1.0
0.0,0.0,1.0
7.0,66.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
16.281767,507.67618,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
17.0,548.27484,1.0
0.0,0.0,1.0
0.0,0.0,1.0
7.0,270.0,1.0
35.0,69.375786,1.0
59.16981,91.16736,1.0
11.1258745,101.605415,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.125874,43.774166,1.0
13.264706,129.21649,1.0
6.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.8085107,258.61475,1.0
2.3829787,53.28293,1.0
0.0,0.0,1.0
75.0,34.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.163636,107.269554,1.0
18.0,307.76614,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
8.559933,460.47424,1.0
11.0,0.0,1.0
1.0,0.0,1.0
4.0,0.0,1.0
0.0,0.0,1.0
2.0,102.59142,1.0
11.0,0.0,1.0
1.8741258,358.18365,1.0
0.0,0.0,1.0
0.0,0.0,1.0
10.0,18.0,1.0
5.0,0.0,1.0
0.0,0.0,1.0
1.2499999,139.53853,1.0
0.0,0.0,1.0
3.0,76.941536,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,38.470768,1.0
0.8218326,205.26404,1.0
0.0,0.0,1.0
0.6569344,84.01636,1.0
0.0,0.0,1.0
2.0,67.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
5.0,0.0,1.0
5.0,134.0,1.0
0.0,0.0,1.0
2.3315508,103.51024,1.0
0.0,0.0,1.0
1.0,38.470768,1.0
12.264706,409.8745,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
17.0,202.0,1.0
1.6172838,366.5432,1.0
2.4259257,406.28284,1.0
0.0,0.0,1.0
3.0,0.0,1.0
0.2544454,60.38351,1.0
10.191358,200.07991,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.360825,549.7804,1.0
0.0,0.0,1.0
19.0,284.62558,1.0
1.0,0.0,1.0
2.0,38.470768,1.0
1.0,34.0,1.0
3.0865386,60.612606,1.0
5.0865383,60.612606,1.0
0.0,0.0,1.0
3.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.32727256,34.798786,1.0
3.0,38.470768,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
15.0,38.470768,1.0
6.0,0.0,1.0
11.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0,38.470768,1.0
0.0,0.0,1.0
0.0,0.0,1.0
7.0,38.470768,1.0
25.0,287.9676,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.0,0.0,1.0
3.0,207.15211,1.0
0.0,0.0,1.0
1.0,38.470768,1.0
13.0,38.470768,1.0
0.0,0.0,1.0
0.0,0.0,1.0
8.0,38.470768,1.0
2.0,0.0,1.0
3.0,76.941536,1.0
0.0,0.0,1.0
1.0,38.470768,1.0
0.0,0.0,1.0
10.0,135.60709,1.0
3.0,37.589893,1.0
3.3235292,199.55852,1.0
2.0,0.0,1.0
1.3983958,333.68082,1.0
0.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
6.0,0.0,1.0
2.0,0.0,1.0
0.0,0.0,1.0
3.0,0.0,1.0
1.0,0.0,1.0
6.0,67.0,1.0
2.0,0.0,1.0
8.0,171.58989,1.0
8.0,0.0,1.0
0.0,0.0,1.0
2.0865386,60.612606,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
15.0,0.0,1.0
33.0,33.0,1.0
2.0,38.470768,5.0
1.4544204,206.38512,5.0
0.0,0.0,5.0
19.287167,625.73535,5.0
0.0,0.0,5.0
0.0,0.0,5.0
8.255927,613.12897,5.0
0.0,0.0,5.0
2.0,38.470768,5.0
2.0,33.0,5.0
1.1285714,122.98134,5.0
2.237656,433.9259,5.0
4.2045455,25.893394,5.0
0.20454551,25.893394,5.0
12.05291,733.83026,5.0
0.0,0.0,5.0
4.2619047,320.5868,5.0
0.0,0.0,5.0
7.0,34.0,5.0
2.2596154,23.917828,5.0
16.0,241.68494,5.0
1.7539685,367.9286,5.0
0.0,0.0,5.0
3.0,38.470768,5.0
7.4920635,76.62338,5.0
0.0,0.0,5.0
1.5220779,283.88995,5.0
0.12857144,28.814058,5.0
0.70489526,63.933434,5.0
0.0,0.0,5.0
10.0,0.0,5.0
2.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
5.15,21.186796,5.0
12.887641,112.66426,5.0
1.3370786,54.4601,5.0
2.0,0.0,5.0
2.0,0.0,5.0
0.0,0.0,5.0
2.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
1.0,0.0,5.0
0.0,0.0,5.0
1.0,0.0,5.0
0.38271612,409.84998,5.0
0.0,0.0,5.0
4.0,409.84998,5.0
3.0,0.0,5.0
8.0,38.470768,5.0
0.2931598,61.302124,5.0
0.0,0.0,5.0
0.0,0.0,5.0
28.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
20.0,0.0,5.0
7.0,38.470768,5.0
0.0,0.0,5.0
3.0,38.470768,5.0
6.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
2.0,34.0,5.0
0.19135806,78.42809,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.12857153,24.173584,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.8653845,44.28368,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.8086419,348.40363,5.0
0.32727256,34.798786,5.0
0.0,0.0,5.0
7.7119876E-7,3.0517578E-4,5.0
0.8051947,141.88629,5.0
2.0,430.8503,5.0
0.0,0.0,5.0
3.0,38.470768,5.0
4.0,0.0,5.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.2809143,845.1924,2.0
0.0,0.0,2.0
2.15,22.590334,2.0
2.0736256,151.75792,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.32727256,34.798786,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.12587422,29.134647,2.0
0.0,0.0,2.0
5.0,0.0,2.0
1.1730769,22.14184,2.0
1.051428,280.58026,2.0
0.1500001,22.590334,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.0,0.0,2.0
0.29315948,64.684364,2.0
14.0,115.41231,2.0
0.0,0.0,2.0
2.0,0.0,2.0
2.0,18.0,2.0
0.0,0.0,2.0
5.0,0.0,2.0
0.0,0.0,2.0
1.5079365,305.32736,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.6545456,54.907024,2.0
6.3776226,29.134647,2.0
0.5142861,48.347168,2.0
0.3857146,48.347168,2.0
0.19135806,78.42809,2.0
0.0,0.0,2.0
2.0,37.589893,2.0
1.0,413.86856,2.0
0.086538464,23.917828,2.0
9.0,0.0,2.0
0.0,0.0,3.0
4.0,76.941536,3.0
0.0,0.0,3.0
6.0,0.0,3.0
4.808642,448.32074,3.0
5.0,0.0,3.0
4.0,0.0,3.0
6.0,38.470768,3.0
0.0,0.0,3.0
8.341871,206.56554,3.0
4.0696526,164.57135,3.0
1.1688682,140.9834,3.0
16.0,302.0,3.0
0.0,0.0,3.0
11.0,0.0,3.0
0.14999995,27.887085,3.0
2.9372134,410.4446,3.0
0.0,0.0,3.0
3.654545,69.59757,3.0
4.382716,413.86856,3.0
9.0,203.98288,3.0
29.0,0.0,3.0
1.1567981E-6,3.0517578E-4,3.0
0.0,0.0,3.0
4.0,38.470768,3.0
24.0,0.0,3.0
11.96629,57.881657,3.0
3.3430657,231.90549,3.0
4.0,101.607086,3.0
6.0718307,345.78406,3.0
68.0,714.027,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,67.0,3.0
9.587516,246.00456,3.0
4.0642858,165.22458,3.0
19.950617,108.70199,3.0
49.0,92.173584,3.0
4.0,0.0,3.0
0.0,0.0,3.0
4544.697,545.8933,3.0
0.0,0.0,3.0
5.15,115.82864,3.0
22.0,72.47077,3.0
4.673797,227.29732,3.0
0.32727256,34.798786,3.0
4.0,332.09637,3.0
1.0,0.0,3.0
2.0,0.0,3.0
0.43269232,23.917828,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
46.454556,102.83493,3.0
10.995455,269.60748,3.0
2.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
2.0,0.0,3.0
0.25174844,29.134647,3.0
0.075000025,24.216532,3.0
179.12552,363.65488,3.0
20.482185,388.8962,3.0
0.1730769,22.14184,3.0
0.0,0.0,3.0
4.0,104.34202,3.0
4.0,0.0,3.0
9.0,0.0,3.0
1.0,0.0,3.0
7.0,0.0,3.0
4.1360717,581.6655,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.2571428,51.27663,3.0
4.0642858,25.638315,3.0
0.12857142,25.638315,3.0
0.06428572,28.814058,3.0
0.0,0.0,3.0
0.84545445,93.8501,3.0
9.0,101.607086,3.0
0.0,0.0,3.0
8.0,0.0,4.0
7.0,0.0,4.0
7.0,38.470768,4.0
7.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
5.9739413,397.32095,4.0
2.652406,112.73944,4.0
0.0,0.0,4.0
0.4499998,20.389915,4.0
50.19513,350.0852,4.0
0.0,0.0,4.0
25.0,102.0,4.0
