PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
HT25TW5055273593c875a9898b00,1,374.4954386229207,0.0,0.0,29.713162491788054,0.0,3.673803611873651,0.0,12.60368830569353,4.0
HT25TW5055273593c875a9898b00,2,133.41787334598206,0.0,0.0,15.0,0.0,1.3062620354373604,0.0,8.894524889732137,1.0
HT25TW5055273593c875a9898b00,3,116.67293505755642,0.0,0.0,10.278340960414582,0.0,2.099725108087931,0.0,11.351339239173319,2.0
HT25TW5055273593c875a9898b00,4,132.41541266970725,0.0,0.0,10.000836546069252,0.0,0.6089547835944397,0.0,13.240433643698744,1.0
HT25TW5055273593c875a9898b00,5,131.62649915666296,0.0,0.0,12.973602380062044,0.0,2.2992251251174345,0.0,10.145717072302741,1.0
HT25TW5055273593c875a9898b00,6,668.3523343125695,0.0,0.0,141.11552020029723,75.0,9.739620327773782,0.0,4.736207139823602,9.0
HT25TW5055273593c875a9898b00,7,466.52723633437665,0.0,0.0,64.11404896140304,0.0,13.447735582431529,0.0,7.276521197643097,2.0
HT25TW5055273593c875a9898b00,8,393.62508362173304,0.0,0.0,59.85416130117793,0.0,42.04762368933987,0.0,6.576402961208755,5.0
HT25TW5055273593c875a9898b00,9,376.00148361046655,0.0,0.0,109.27340308572639,44.0,19.62929457736627,0.0,3.4409240766070823,8.0
HT25TW5055273593c875a9898b00,10,503.4690096833137,0.0,0.0,74.81678483815912,0.0,3.7206535687348383,0.0,6.7293590705935715,5.0
HT25TW5055273593c875a9898b00,11,137.58622757180092,0.0,0.0,24.50863238725547,0.0,15.023384719232064,0.0,5.613786416060734,3.0
HT25TW5055273593c875a9898b00,12,86.20419834047806,0.0,0.0,15.888280603129326,0.0,0.3822606259213802,0.0,5.425646770330796,2.0
HT25TW5055273593c875a9898b00,13,451.8101925941733,0.0,0.0,39.594677263376155,0.0,4.4995257929693295,0.0,11.410882063485934,5.0
HT25TW5055273593c875a9898b00,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,15,593.3651771950442,0.0,0.0,47.502019538786506,0.0,14.434633719556489,0.0,12.491367376718536,10.0
HT25TW5055273593c875a9898b00,16,174.12796941208555,0.0,0.0,27.667021035275884,0.0,0.0017484193164274409,0.0,6.293701414043444,2.0
HT25TW5055273593c875a9898b00,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,18,73.50397389084888,0.0,0.0,7.187997139999668,0.0,1.245542893402785,0.0,10.22593254549518,1.0
HT25TW5055273593c875a9898b00,19,87.49601304366661,0.0,0.0,5.316975184222364,0.0,0.5274302177289414,0.0,16.455975439438387,2.0
HT25TW5055273593c875a9898b00,20,218.73509875734814,0.0,0.0,15.46037795149309,0.0,0.5374819907936242,0.0,14.148108115055734,4.0
HT25TW5055273593c875a9898b00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,22,129.13909388821094,0.0,0.0,14.312201115140569,0.0,3.6697234241394927,0.0,9.023007212468352,1.0
HT25TW5055273593c875a9898b00,23,191.95683018342336,0.0,0.0,23.12963755105353,0.0,11.214793842643553,0.0,8.299171561150553,4.0
HT25TW5055273593c875a9898b00,24,161.85264528914738,0.0,0.0,11.05163361428899,0.0,2.176950927722287,0.0,14.645133103207765,3.0
HT25TW5055273593c875a9898b00,25,115.28802250828026,0.0,0.0,6.658850698604459,0.0,1.5719589456430922,0.0,17.3135016426246,1.0
HT25TW5055273593c875a9898b00,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,28,271.96400440594635,0.0,0.0,33.312424582483644,0.0,17.074113212944013,0.0,8.164041129235324,3.0
HT25TW5055273593c875a9898b00,29,380.88797523620684,0.0,0.0,36.24016424845298,0.0,8.747887268677061,0.0,10.510106207713068,4.0
HT25TW5055273593c875a9898b00,30,119.63550519325518,0.0,0.0,4.312494888547234,0.0,1.1058923453744534,0.0,27.741599302754707,1.0
HT25TW5055273593c875a9898b00,31,22.380075708186855,0.0,0.0,6.154160564953397,0.0,4.296959238625326,0.0,3.6365765033230537,2.0
HT25TW5055273593c875a9898b00,32,100.42166714939736,0.0,0.0,13.46314280431536,0.0,6.98809985104998,0.0,7.459006311454192,2.0
HT25TW5055273593c875a9898b00,33,260.06403036975024,0.0,0.0,36.76395474028157,0.0,43.4418438325175,0.0,7.073886153080343,5.0
HT25TW5055273593c875a9898b00,34,785.6973014795444,0.0,0.0,213.5603859712604,0.0,19.342190125932213,0.0,3.6790404639242347,11.0
HT25TW5055273593c875a9898b00,35,713.2459883005735,0.0,0.0,72.47879727877141,0.0,21.184290822795937,0.0,9.840753642161758,8.0
HT25TW5055273593c875a9898b00,36,548.2545842007446,0.0,0.0,76.14129697118675,0.0,32.51192588116696,0.0,7.200489169605478,10.0
HT25TW5055273593c875a9898b00,37,607.8236386866687,0.0,0.0,108.40793234845725,0.0,30.244950463783123,0.0,5.606818850976071,11.0
ZX1B23QBS53771758c578bbd85,1,1043.0299634374228,0.0,0.0,119.43077507860501,0.0,31.513380816156563,0.0,8.733343334253155,8.0
ZX1B23QBS53771758c578bbd85,2,517.3957538892191,0.0,0.0,74.13312030021125,0.0,9.786399354826576,0.0,6.979279326082066,7.0
ZX1B23QBS53771758c578bbd85,3,1983.896643291777,0.0,0.0,305.65523451823884,51.0,69.86936228505111,0.0,6.490635262369097,34.0
ZX1B23QBS53771758c578bbd85,4,194.95977873754038,0.0,0.0,34.94457725051519,0.0,5.613922522381972,0.0,5.579113959224276,4.0
ZX1B23QBS53771758c578bbd85,5,543.1303664833214,0.0,0.0,73.73743456213258,0.0,13.144094312844159,0.0,7.36573451068018,7.0
ZX1B23QBS53771758c578bbd85,6,86.33559407492264,0.0,0.0,9.990818022163591,0.0,1.4954523266667805,0.0,8.641494008137883,2.0
ZX1B23QBS53771758c578bbd85,7,550.709378186892,0.0,0.0,73.01137248215369,0.0,16.284439075488873,0.0,7.542789013060985,7.0
ZX1B23QBS53771758c578bbd85,8,35.97959994140081,0.0,0.0,17.520089426875117,0.0,0.6210489913878334,0.0,2.053619651404835,1.0
ZX1B23QBS53771758c578bbd85,9,197.77332343900758,0.0,0.0,50.57049540774639,0.0,29.822295610556736,0.0,3.9108440968271125,2.0
ZX1B23QBS53771758c578bbd85,10,210.27667915803846,0.0,0.0,27.34109769869574,0.0,3.194514331978978,0.0,7.690864553988604,2.0
ZX1B23QBS53771758c578bbd85,11,1142.8328619807933,0.0,0.0,186.26198478769078,0.0,38.49062246705575,0.0,6.135620552328175,18.0
ZX1B23QBS53771758c578bbd85,12,898.3564002059545,0.0,0.0,154.05013289816125,0.0,22.800682823854757,0.0,5.831584714047834,21.0
ZX1B23QBS53771758c578bbd85,13,1851.247941965414,0.0,0.0,284.75336094124117,0.0,66.39971133710648,0.0,6.501232982276964,34.0
ZX1B23QBS53771758c578bbd85,14,290.0129788828549,0.0,0.0,15.657424008765505,0.0,2.630054014120383,0.0,18.522394151202445,3.0
ZX1B23QBS53771758c578bbd85,15,671.8846728781746,0.0,0.0,48.20633746843083,0.0,13.530911791609274,0.0,13.937683469900106,11.0
ZX1B23QBS53771758c578bbd85,16,225.26315092456957,0.0,0.0,52.84524234089275,0.0,10.508255174392248,0.0,4.262695011812941,6.0
ZX1B23QBS53771758c578bbd85,17,209.86900318093905,0.0,0.0,17.791665859330678,0.0,0.5492072537686254,0.0,11.795916404920293,2.0
ZX1B23QBS53771758c578bbd85,18,1099.1532280832218,0.0,0.0,123.63008572392302,0.0,14.421746051464593,0.0,8.890661376210065,14.0
ZX1B23QBS53771758c578bbd85,19,32.90391591918103,0.0,0.0,3.3644505167559564,0.0,0.13264645699775535,0.0,9.779878097570412,1.0
ZX1B23QBS53771758c578bbd85,20,459.76035292394783,0.0,0.0,98.82043475337119,11.0,9.745282560185457,0.0,4.65248259705985,6.0
ZX1B23QBS53771758c578bbd85,21,297.4697104025869,0.0,0.0,17.935024195531888,0.0,0.8930937371927259,0.0,16.585966495472857,2.0
ZX1B23QBS53771758c578bbd85,22,237.13118226889998,0.0,0.0,26.642305579000308,0.0,5.288781789038688,0.0,8.900550350860355,4.0
TA92903URNf067ff16fcf8e045,1,111.92588448897878,0.0,0.0,16.830642515572343,0.0,2.0130701504433897,0.0,6.650125471170857,1.0
TA92903URNf067ff16fcf8e045,2,733.6637540012092,0.0,0.0,53.704685838832006,0.0,4.060342569016609,0.0,13.661075240304678,8.0
TA92903URNf067ff16fcf8e045,3,160.37900893877554,0.0,0.0,17.450836131643676,13.0,1.1713498577957404,0.0,9.190333788531747,4.0
TA92903URNf067ff16fcf8e045,4,163.07217340542817,0.0,0.0,30.086164164764295,0.0,3.5348400343069395,0.0,5.420171628140344,1.0
TA92903URNf067ff16fcf8e045,5,161.38846071886977,0.0,0.0,16.34662381305734,0.0,1.267228663672193,0.0,9.872892565739235,1.0
TA92903URNf067ff16fcf8e045,6,73.82258827114704,0.0,0.0,13.0,0.0,17.326814541828362,0.0,5.67866063624208,1.0
TA92903URNf067ff16fcf8e045,7,533.6120526205581,0.0,0.0,48.756241783805656,16.0,25.973101525650147,0.0,10.944486964083373,6.0
TA92903URNf067ff16fcf8e045,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TA92903URNf067ff16fcf8e045,9,117.14218172832871,0.0,0.0,7.8678577082822505,0.0,2.7140113034509086,0.0,14.888701101573908,1.0
TA92903URNf067ff16fcf8e045,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TA92903URNf067ff16fcf8e045,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TA92903URNf067ff16fcf8e045,12,532.852206156507,0.0,0.0,70.30432828023824,0.0,12.221778500207268,0.0,7.5792233450054285,7.0
TA92903URNf067ff16fcf8e045,13,87.27417254998831,0.0,0.0,7.287086190888248,0.0,0.11202077540062366,0.0,11.976552803659121,2.0
TA92903URNf067ff16fcf8e045,14,632.7050390963248,0.0,0.0,55.756078478676045,0.0,0.9479940005304153,0.0,11.347732056484269,6.0
TA92903URNf067ff16fcf8e045,15,130.42602132085483,0.0,0.0,11.906041146660105,0.0,0.6483097708062932,0.0,10.95460864902538,1.0
TA92903URNf067ff16fcf8e045,16,197.47796673619632,0.0,0.0,26.08608522342776,0.0,3.314137551101026,0.0,7.570241569204203,4.0
TA92903URNf067ff16fcf8e045,17,130.25569112790603,0.0,0.0,13.1309898238543,0.0,3.0227953966316092,0.0,9.919716097203743,1.0
TA92903URNf067ff16fcf8e045,18,146.37291609297012,0.0,0.0,6.695264175552124,0.0,0.21161239736083437,0.0,21.86215692988686,1.0
TA92903URNf067ff16fcf8e045,19,194.28171990650108,0.0,0.0,75.97827720912736,66.0,1.057339161489563,0.0,2.557069297211727,3.0
TA92903URNf067ff16fcf8e045,20,160.34760624062957,0.0,0.0,11.844065976225211,0.0,0.0734647067671835,0.0,13.538222985459383,2.0
TA92903URNf067ff16fcf8e045,21,299.77805795727795,0.0,0.0,29.96363679890344,0.0,10.953988135507068,0.0,10.004728730667592,8.0
TA92903URNf067ff16fcf8e045,22,344.11484812193373,0.0,0.0,23.401510391892455,0.0,1.5044788389231993,0.0,14.704813593619738,4.0
TA92903URNf067ff16fcf8e045,23,321.8303718405157,0.0,0.0,31.619597486403915,0.0,15.464529058318291,0.0,10.178193191070799,2.0
TA92903URNf067ff16fcf8e045,24,525.2511198273914,0.0,0.0,171.2469684966867,198.0,3.7731529038273304,0.0,3.067214120275385,6.0
TA92903URNf067ff16fcf8e045,25,193.37040064266023,0.0,0.0,43.73934834338633,0.0,32.497132213625925,0.0,4.420971229945154,8.0
TA92903URNf067ff16fcf8e045,26,661.5511233918141,0.0,0.0,194.61667908307533,282.0,12.114645600767638,0.0,3.3992519372371994,9.0
TA92903URNf067ff16fcf8e045,27,577.4977283848342,0.0,0.0,62.86621091872776,0.0,35.543725229746265,0.0,9.186138625905294,10.0
TA92903URNf067ff16fcf8e045,28,145.72491783944497,0.0,0.0,29.72971352704969,0.0,27.99633554279895,0.0,4.9016589987272035,3.0
TA92903URNf067ff16fcf8e045,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TA92903URNf067ff16fcf8e045,30,252.49011366727197,0.0,0.0,31.5338067391967,23.0,9.660937732693975,0.0,8.006965849556797,2.0
YT910K6675876ded0861342065,1,222.7306456347158,0.0,0.0,40.41000839309658,45.0,0.04840989419936843,0.0,5.5117693485252,4.0
YT910K6675876ded0861342065,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YT910K6675876ded0861342065,3,670.7639545927503,0.0,0.0,138.65364043045278,0.0,4.380775275686676,0.0,4.837694506327791,10.0
YT910K6675876ded0861342065,4,113.15633766937462,0.0,0.0,23830.36099065967,0.0,0.6179236015325412,0.0,0.004748410555497936,3.0
YT910K6675876ded0861342065,5,193.73607198722374,0.0,0.0,70.52865252725299,19.0,2.3908125587496505,0.0,2.746912992735288,6.0
YT910K6675876ded0861342065,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YT910K6675876ded0861342065,7,175.66064605275932,0.0,0.0,65.5408232707132,43.0,1.6712039360733566,0.0,2.680171491395546,2.0
YT910K6675876ded0861342065,8,340.4426801458264,0.0,0.0,99.14619763259626,27.0,4.059042908866994,0.0,3.43374419064861,6.0
YT910K6675876ded0861342065,9,129.37249909031212,0.0,0.0,9.525659367622275,0.0,1.7494645041286894E-4,0.0,13.581474425807137,1.0
ZX1B23QFSP48abead89f52e3bb,1,404.9506441426968,0.0,0.0,60.72941833443816,0.0,23.847190524988434,0.0,6.668113333683277,6.0
ZX1B23QFSP48abead89f52e3bb,2,131.99954930502045,0.0,0.0,10.251631289466784,0.0,1.0424361751285165,0.0,12.87595559944159,1.0
ZX1B23QFSP48abead89f52e3bb,3,69.66393792063195,0.0,0.0,5.386669624929501,0.0,0.5040740451418181,0.0,12.932654640304525,1.0
ZX1B23QFSP48abead89f52e3bb,4,293.1983911284861,0.0,0.0,46.41356148439169,48.0,2.739721840214752,0.0,6.317084527699627,3.0
ZX1B23QFSP48abead89f52e3bb,5,335.1123190871042,0.0,0.0,41.48746288381648,0.0,3.153125623925398,0.0,8.077435827434643,4.0
ZX1B23QFSP48abead89f52e3bb,6,95.36885066976991,0.0,0.0,21.652620204010894,0.0,3.1895356643030794,0.0,4.404494687996419,2.0
ZX1B23QFSP48abead89f52e3bb,7,186.71847480937848,0.0,0.0,12.977970589904551,0.0,0.5610421575914736,0.0,14.38733995549544,2.0
ZX1B23QFSP48abead89f52e3bb,8,69.04057751147063,0.0,0.0,7.853227227231063,0.0,0.27402624429396816,0.0,8.791363793991907,2.0
ZX1B23QFSP48abead89f52e3bb,9,732.9988897439359,0.0,0.0,118.65269039351324,22.0,13.331247255958061,0.0,6.177684528795219,11.0
ZX1B23QFSP48abead89f52e3bb,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,11,84.71146296682335,0.0,0.0,6.37686680104554,0.0,0.3448687788125139,0.0,13.28418259464573,1.0
ZX1B23QFSP48abead89f52e3bb,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,13,780.5721950102858,0.0,0.0,156.18743224225187,217.0,9.342815806729027,0.0,4.997663280612697,12.0
ZX1B23QFSP48abead89f52e3bb,14,441.1840862790054,0.0,0.0,42.92083149938451,0.0,3.9401451177114213,0.0,10.279020020507572,5.0
ZX1B23QFSP48abead89f52e3bb,15,130.640321053543,0.0,0.0,8.059574826832739,0.0,2.2348392455727044,0.0,16.209331616179334,2.0
ZX1B23QFSP48abead89f52e3bb,16,116.11289625997463,0.0,0.0,10.142959468045296,0.0,1.737275178531919,0.0,11.447634847184435,3.0
ZX1B23QFSP48abead89f52e3bb,17,610.8203816522428,0.0,0.0,59.16916757874309,0.0,9.61714410229741,0.0,10.323288405897465,6.0
ZX1B23QFSP48abead89f52e3bb,18,208.25831481308927,0.0,0.0,18.623540071752046,0.0,15.092779530763265,0.0,11.182531033880766,3.0
ZX1B23QFSP48abead89f52e3bb,19,126.34582544903702,0.0,0.0,7.0,0.0,1.6982084608467498,0.0,18.049403635576716,1.0
ZX1B23QFSP48abead89f52e3bb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,21,548.7282295838545,0.0,0.0,32.76653646726318,12.0,1.032223894277128,0.0,16.746604577266964,6.0
ZX1B23QFSP48abead89f52e3bb,22,37.68931195577624,0.0,0.0,2.078971361478889,0.0,0.022697294525547,0.0,18.128826906478267,1.0
