Speed Angle Change vs Modulus Speed from (87, 364) to (326, 385)
788.0,-0.3680254,2.0
50.717354,-0.32146886,2.0
101.43471,0.0,2.0
34.44198,0.69287956,2.0
41.978832,0.19935529,2.0
62.968246,0.0,2.0
230.48862,0.0089726355,2.0
17.990927,1.2138844,2.0
92.76314,0.7320138,2.0
112.74678,-0.74150914,2.0
343.5884,0.6500495,2.0
0.0,0.0,2.0
53.009434,-0.6246354,2.0
57.560837,1.8129427,2.0
15.5,3.1415927,2.0
0.0,0.0,2.0
19.455076,2.0229502,2.0
126.286385,-0.27092114,2.0
32.729958,-1.2442149,3.0
8.5,0.0,3.0
0.0,0.0,3.0
4.25,3.1415927,3.0
90.93603,0.934993,3.0
788.0,-0.0,3.0
43.0,0.0,3.0
16.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.89377,1.427213,3.0
32.729958,-1.2442149,3.0
0.0,0.0,3.0
21.5,1.2442149,3.0
32.729958,-1.2442149,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.56071,0.46235228,3.0
31.0,0.47646743,3.0
16.0,-1.5707964,3.0
27.802877,0.43789697,3.0
32.729958,-1.2442149,3.0
28.111385,-1.8117409,3.0
44.0,1.0957856,3.0
25.150658,-0.28651294,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
21.819971,-0.92792875,3.0
0.0,0.0,3.0
0.0,0.0,3.0
27.202942,-0.94200003,3.0
31.0,1.0584068,3.0
28.666666,-1.5707964,3.0
0.0,0.0,3.0
59.0,0.0,3.0
26.5,-0.0,3.0
66.5451,-0.30275503,3.0
153.65907,0.0089726355,3.0
0.0,0.0,3.0
284.0,-1.0008838,3.0
38.451267,-1.1755524,3.0
19.623009,0.5120791,3.0
75.45197,-0.96441346,3.0
83.470055,-0.16694595,3.0
1.6923077,1.4274023,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.89377,0.8414987,3.0
43.0,-1.2298174,3.0
21.5,0.0,3.0
0.0,0.0,3.0
43.477005,-0.5305579,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
34.44198,1.8000282,3.0
0.0,0.0,3.0
25.358677,-0.10640071,3.0
8.5,1.5707964,3.0
27.82984,0.0,3.0
53.009434,0.08399085,3.0
13.251877,0.0,3.0
35.35534,0.5016041,3.0
0.0,0.0,3.0
0.0,0.0,3.0
1.9444444,1.0691923,3.0
17.5,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
4.7337914,5.551115E-17,3.0
262.33804,0.0,3.0
0.0,0.0,3.0
17.0,0.1184449,3.0
0.0,0.0,3.0
0.0,0.0,3.0
801.2091,-0.11467417,3.0
233.91475,0.0,3.0
0.0,0.0,3.0
35.598454,-1.1883107,3.0
93.62158,-0.08992932,3.0
222.66231,-0.038183678,3.0
22.0,0.0,3.0
230.15701,-0.03693971,3.0
34.5,0.03693971,3.0
0.0,0.0,3.0
0.0,0.0,3.0
75.45197,-0.96441346,3.0
31.0,1.5707964,3.0
32.729958,-1.2442149,3.0
27.626476,0.3990589,3.0
126.286385,-0.22043696,3.0
35.598454,1.0568767,3.0
0.0,0.0,3.0
39.427147,0.0,3.0
17.0,0.21729343,3.0
0.0,0.0,3.0
8.8,1.00313,3.0
37.12142,-0.09261815,3.0
16.0,0.47569522,3.0
0.0,0.0,3.0
35.11766,-0.319896,3.0
0.0,0.0,3.0
0.0,0.0,3.0
212.0,-0.5743048,3.0
335.0,-0.40725586,3.0
158.91193,-0.39264545,3.0
0.0,0.0,3.0
66.5451,-0.12808284,3.0
16.0,0.12808284,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
40.9176,1.0426772,3.0
4.0,1.00313,3.0
569.70166,0.40958884,3.0
394.0,-0.9116791,3.0
323.81052,-1.3003585,3.0
0.0,0.0,3.0
214.4557,-1.1179218,3.0
0.0,0.0,3.0
109.33092,-0.11167576,3.0
92.88972,-0.123399556,3.0
179.2017,0.034681506,3.0
109.252,-0.41450688,3.0
22.0,2.070143,3.0
22.0,2.070143,3.0
66.5451,0.040307313,3.0
0.0,0.0,3.0
10.131681,-0.076172546,3.0
83.470055,0.0,3.0
31.0,1.5707964,3.0
44.34242,-0.0034949617,3.0
39.246017,-1.2807992,3.0
39.73943,-0.6142496,3.0
59.609142,0.0,3.0
0.0,0.0,3.0
272.80807,-1.618597,3.0
2.3157895,1.2683153,3.0
0.0,0.0,3.0
20.4588,1.0221978,3.0
289.2542,0.0,3.0
0.0,0.0,3.0
156.79306,-1.4219495,3.0
0.0,0.0,3.0
2.7259493,-1.8995073,3.0
53.009434,0.6246354,3.0
23.732304,1.0568767,3.0
0.0,0.0,3.0
22.0,1.5707964,3.0
0.0,0.0,3.0
86.85172,-0.5521909,4.0
8.223442,1.2298174,4.0
0.0,0.0,4.0
0.0,0.0,4.0
15.607429,0.14098686,4.0
33.62135,0.38427103,4.0
12.679338,-0.31902605,4.0
0.0,0.0,4.0
0.0,0.0,4.0
14.75,0.16839015,4.0
0.0,0.0,4.0
0.0,0.0,4.0
5.375,0.0,4.0
0.0,0.0,4.0
8.721382,-0.403538,4.0
8.838835,1.0691923,4.0
2.8666666,-1.0691923,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
9.840566,1.8000282,4.0
2.125,1.5707964,4.0
9.840566,1.0077809,4.0
79.5,-0.5505494,4.0
8.610495,0.69287956,4.0
6.149187,-0.39852244,4.0
2.4285715,1.7936965,4.0
0.0,0.0,4.0
125.444214,-0.9259875,1.0
37.725986,-1.2161034,1.0
0.0,0.0,1.0
37.725986,2.5352097,1.0
0.0,0.0,1.0
0.0,0.0,1.0
184.78366,-0.09212975,1.0
184.78366,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
43.0,0.09212975,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
37.725986,0.6063829,1.0
126.286385,-0.31904823,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
23.119257,-0.37649032,1.0
125.93649,0.0,1.0
44.102154,-1.9134369,1.0
67.18631,0.0,1.0
31.0,1.3006431,1.0
78.492035,0.0,1.0
78.492035,0.0,1.0
218.66183,0.0,1.0
78.492035,-0.59506965,1.0
147.7058,-0.302481,1.0
52.801514,-1.4178191,1.0
20.666666,1.5707964,1.0
109.33092,0.0,1.0
61.522354,0.0,1.0
21.5,0.7968919,1.0
49.193497,-1.1071488,1.0
276.52304,0.011315832,1.0
54.66546,-0.40637732,1.0
75.5,0.07782415,1.0
218.66183,-0.07782415,1.0
97.082436,5.551115E-17,1.0
0.0,0.0,1.0
17.104616,-0.28532943,1.0
310.4658,0.025611227,1.0
0.0,0.0,1.0
106.01887,-0.6246354,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
39.246017,-0.98338836,1.0
48.754486,1.720565,1.0
460.31403,-0.11572367,1.0
100.44899,-1.0571456,1.0
34.0,0.17005862,1.0
39.427147,-0.21729343,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
28.111385,0.0,1.0
20.719858,-0.64776045,1.0
197.73215,-0.08608116,1.0
76.473854,-0.11137924,1.0
56.22277,0.7554391,1.0
0.0,0.0,1.0
22.0,1.371966,1.0
35.0,-1.5707964,1.0
0.0,0.0,1.0
35.0,-0.0,1.0
0.0,0.0,1.0
35.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
17.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
260.55518,-0.009244827,1.0
58.30952,-0.66104317,1.0
78.64,-0.6219952,1.0
27.802877,0.6578886,1.0
5.6666665,3.1415927,1.0
25.150658,0.6063829,1.0
0.0,0.0,1.0
14.333333,0.96441346,1.0
260.55518,-0.21021444,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
260.55518,-0.1782541,1.0
55.0,1.2820853,1.0
135.07036,-0.47689188,1.0
0.0,0.0,1.0
17.0,0.47689188,1.0
69.0,-0.0,1.0
65.459915,-1.2442149,1.0
0.0,0.0,1.0
31.0,3.1415927,1.0
20.989416,0.0,1.0
0.0,0.0,1.0
49.193497,-1.1071488,1.0
33.482998,-0.17005862,1.0
119.218285,-1.7138796,1.0
0.0,0.0,1.0
62.0,1.4194208,1.0
101.43471,0.36790565,1.0
37.725986,0.7127235,1.0
0.0,0.0,1.0
35.35534,1.544203,1.0
28.111385,1.0962287,1.0
0.0,0.0,1.0
25.112247,-0.3688889,1.0
0.0,0.0,1.0
17.0,0.17005862,1.0
0.0,0.0,1.0
19.623009,-0.8652228,1.0
0.0,0.0,1.0
24.596748,-0.7797485,1.0
28.98467,0.0,1.0
67.537025,-0.12619154,1.0
17.5,0.12619154,1.0
38.5,0.0,1.0
13.157507,1.005244,1.0
218.66183,-0.07782415,1.0
0.0,0.0,1.0
17.67767,1.0691923,1.0
78.492035,-0.38874573,1.0
0.0,0.0,1.0
37.725986,2.5352097,1.0
22.395435,0.40208003,1.0
228.56946,0.12009721,1.0
0.0,0.0,1.0
35.0,0.2746939,1.0
70.71068,0.0,1.0
17.0,1.0691923,1.0
27.802877,-1.2634332,1.0
78.64,-0.28353977,1.0
101.43471,-0.3929635,1.0
79.60056,-0.28002527,1.0
185.6583,-0.22337897,1.0
233.61935,-0.23445368,1.0
45.642635,0.82413846,1.0
105.60303,-0.42976227,1.0
41.978832,-0.62062377,1.0
175.82378,-0.36055085,1.0
44.0,1.3070844,1.0
218.66183,-0.07782415,1.0
0.0,0.0,1.0
0.0,0.0,1.0
44.102154,0.0,1.0
113.32255,-0.27708754,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
293.49277,-0.14984615,1.0
96.60228,2.0437028,1.0
126.1507,-0.5708536,1.0
24.15057,0.34563616,1.0
276.52304,-0.061516486,1.0
87.91189,-0.51969296,1.0
76.902534,0.4628293,1.0
0.0,0.0,1.0
0.0,0.0,1.0
36.0,0.22290023,1.0
69.2323,-0.8491601,1.0
22.0,1.5707964,1.0
41.978832,1.2138844,1.0
0.0,0.0,1.0
0.0,0.0,1.0
49.193497,-1.2818209,1.0
0.0,0.0,1.0
0.0,0.0,1.0
16.397831,-1.1071488,1.0
43.477005,-1.0429473,1.0
41.978832,-0.5082874,1.0
0.0,0.0,1.0
0.0,0.0,1.0
43.0,0.35691193,1.0
66.5451,-0.39179468,1.0
1.05,0.12808284,1.0
27.313,-0.1344816,1.0
248.74184,-0.07045755,1.0
34.44198,0.69287956,1.0
34.88553,0.9126801,5.0
34.88553,0.0,5.0
22.0,1.2890245,5.0
34.88553,1.0943289,5.0
318.0,-0.85988694,5.0
150.56,0.0,5.0
18.56071,-2.0464916,5.0
31.0,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
54.644306,-0.6032299,5.0
16.796577,-0.8613532,5.0
16.0,0.25580856,5.0
0.0,0.0,5.0
529.6574,-1.5699073,5.0
0.0,0.0,5.0
66.64833,0.4837791,5.0
247.58434,0.019807877,5.0
50.717354,-0.16839015,5.0
0.0,0.0,5.0
0.0,0.0,5.0
32.729958,-2.0408485,5.0
0.0,0.0,5.0
0.0,0.0,5.0
12.4,3.1415927,5.0
0.0,0.0,5.0
335.0,-1.5707964,5.0
27.82984,-0.3103874,5.0
21.819971,-2.1978197,5.0
22.0,1.5707964,5.0
394.0,-0.060782574,5.0
52.746773,-1.2890245,5.0
0.0,0.0,5.0
0.0,0.0,5.0
284.85083,0.32293028,5.0
394.0,-1.0691923,5.0
32.89377,0.5440879,5.0
10.5,-1.2298174,5.0
16.0,0.0,5.0
66.64833,0.4837791,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
31.0,1.0870172,5.0
50.717354,-0.16839015,5.0
59.0,0.16839015,5.0
65.05766,-0.13102792,5.0
0.0,0.0,5.0
32.729958,-1.3818016,5.0
65.459915,-0.92792875,5.0
34.5,1.2442149,5.0
0.0,0.0,5.0
252.57277,-0.10366708,5.0
0.0,0.0,5.0
152.0,0.06735826,5.0
0.0,0.0,5.0
101.43471,-0.19820587,5.0
722.6645,1.4848971,5.0
68.88396,1.2282991,5.0
34.077118,-0.28380176,5.0
76.0,0.25209597,5.0
0.0,0.0,5.0
64.199394,-0.35383964,5.0
64.00781,0.5055811,5.0
66.64833,0.4837791,5.0
69.77106,0.0,5.0
284.85083,1.4934859,5.0
31.0,3.1415927,5.0
17.5,-1.5707964,5.0
284.12717,-0.029920645,5.0
58.30952,-1.957672,5.0
75.0,0.38687572,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
37.725986,-1.6552044,5.0
53.009434,0.42107254,5.0
0.0,0.0,5.0
62.0,3.1415927,5.0
0.0,0.0,5.0
0.0,0.0,5.0
24.377243,0.95082307,5.0
27.332443,-0.761671,5.0
11.0,0.15612637,5.0
34.88553,2.338544,5.0
76.0,-1.0943289,5.0
53.009434,-0.6246354,5.0
75.45197,-1.6501429,5.0
0.0,0.0,5.0
20.666666,1.5707964,5.0
98.85848,-0.3912918,5.0
284.85083,1.4934859,5.0
46.75,0.07731039,5.0
0.0,0.0,5.0
24.596748,-1.0796747,5.0
429.0644,-0.97859204,5.0
335.0,-0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
109.33092,-0.11413298,5.0
0.0,0.0,5.0
327.24036,0.0,5.0
0.0,0.0,5.0
14.666667,1.5118045,5.0
54.168716,0.7345105,5.0
11.0,-0.41822433,5.0
37.5,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
30.761177,-0.7968919,5.0
70.5195,-0.3963801,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
56.0,0.3172663,5.0
0.0,0.0,5.0
69.77106,1.0943289,5.0
187.0,-1.0943289,5.0
155.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
8.0,0.0,5.0
569.70166,-0.07731039,5.0
445.08118,-0.049426578,5.0
821.17596,0.45499173,5.0
361.5,-0.029815722,5.0
0.0,0.0,5.0
67.0,0.0,5.0
854.0,-0.4522268,5.0
0.0,0.0,5.0
31.0,3.1415927,5.0
277.28143,-1.1433676,5.0
290.62173,-0.006882344,5.0
24.596748,-1.3773019,5.0
112.0,1.1071488,5.0
251.9623,0.12007025,5.0
301.0,-0.0,5.0
0.0,0.0,5.0
3.1249914,1.4983239,2.0
13.082006,-0.98338836,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
18.535252,-1.110223E-16,2.0
44.913807,0.7617805,2.0
66.64833,-0.14085631,2.0
0.0,0.0,2.0
361.5,-1.0691923,2.0
35.598454,0.98465705,2.0
30.761177,-0.7968919,2.0
0.0,0.0,2.0
27.5,-1.1974484,2.0
32.729958,-1.5774592,2.0
17.0,1.2442149,2.0
27.802877,2.483704,2.0
0.0,0.0,2.0
0.0,0.0,2.0
22.0,1.7488892,2.0
66.5451,-0.5111599,2.0
35.35534,1.0691923,2.0
31.0,0.8387825,2.0
0.0,0.0,2.0
251.14389,-1.1947945,2.0
37.725986,0.67478037,2.0
14.333333,-0.96441346,2.0
21.5,0.0,2.0
22.0,2.2278712,2.0
17.0,-1.5707964,2.0
101.43471,-0.16839015,2.0
0.0,0.0,2.0
251.97818,0.0,2.0
187.0,0.6982952,2.0
34.5,0.0,2.0
34.5,-0.0,2.0
17.5,0.0,2.0
60.166435,0.1448125,2.0
223.33333,-0.15302315,2.0
25.150658,0.48063433,2.0
123.79217,0.74514866,2.0
34.44198,1.1353517,2.0
0.0,0.0,2.0
0.0,0.0,2.0
43.477005,0.0,2.0
59.0,-0.5305579,2.0
44.913807,-1.0891807,2.0
289.2542,1.0576535,2.0
59.0,0.51314276,2.0
33.593155,-1.3718857,2.0
27.202942,-0.58508813,2.0
1.1513648,0.40024066,2.0
65.05766,-0.40357578,2.0
22.0,1.5707964,2.0
49.193497,-1.8000282,2.0
37.5,1.1071488,2.0
37.5,-0.0,2.0
0.0,0.0,2.0
67.53518,0.23173441,2.0
17.5,0.47689188,2.0
65.459915,-0.640985,2.0
65.459915,-1.0468193,2.0
39.333332,1.2442149,2.0
25.0,-0.0,2.0
34.44198,1.8000282,2.0
98.50507,0.299145,2.0
22.0,0.8779168,2.0
0.0,0.0,2.0
687.4096,1.5067441,2.0
140.75688,-0.09634992,2.0
33.81157,-0.432102,2.0
0.0,0.0,2.0
48.654392,0.69079095,2.0
52.746773,0.28177187,2.0
16.0,-0.28177187,2.0
0.0,0.0,2.0
394.0,-0.026681265,2.0
429.0644,0.021422379,2.0
0.0,0.0,2.0
31.625,-0.0,2.0
34.44198,1.1353517,2.0
0.0,0.0,2.0
38.0,-0.69287956,2.0
0.0,0.0,2.0
34.88553,0.48878425,2.0
27.802877,0.767985,2.0
31.0,1.5707964,2.0
34.88553,1.0943289,2.0
34.44198,0.0,2.0
0.0,0.0,2.0
109.33092,-0.11167576,2.0
0.0,0.0,2.0
0.0,0.0,2.0
61.522354,-0.8411253,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
44.34242,-0.5191461,2.0
43.477005,0.5305579,2.0
25.0,-0.5305579,2.0
123.79217,-0.21599503,2.0
0.0,0.0,2.0
22.0,1.8484116,2.0
316.45694,-0.089671,2.0
568.0,0.73927706,2.0
75.0,0.0,2.0
54.664886,-0.3947357,2.0
281.51376,0.034427363,2.0
239.6101,0.93647695,2.0
53.009434,-0.6246354,2.0
0.0,0.0,2.0
0.0,0.0,2.0
37.725986,0.6000821,3.0
21.5,-0.96441346,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
37.725986,2.5352097,3.0
0.0,0.0,3.0
29.804571,-0.6142496,3.0
37.725986,0.96441346,3.0
21.5,-0.96441346,3.0
43.0,0.0,3.0
13.901439,-1.4545223,3.0
24.596748,0.0,3.0
0.0,0.0,3.0
31.0,2.2794225,3.0
284.85083,0.6084191,3.0
48.30114,-1.4149066,3.0
207.0,-0.07073525,3.0
723.0,-0.0,3.0
670.0,-0.9116791,3.0
0.0,0.0,3.0
0.0,0.0,3.0
411.0,-0.0,3.0
344.5,-0.4636476,3.0
301.12,-0.0022833268,3.0
66.64833,0.21362592,3.0
31.0,1.3644724,3.0
12.373808,-1.0812399,3.0
58.607925,-0.096839,3.0
84.333336,0.07271923,3.0
18.56071,-1.0812399,3.0
31.0,1.5707964,3.0
0.0,0.0,3.0
33.593155,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
