Path length vs. Time spent from (560, 302) to (790, 323)
7.1975293,55.106724,2.0
5.9999995,70.249855,2.0
65.62882,1490.1772,2.0
0.4964789,282.14157,2.0
2.172644,219.5235,2.0
6.021218,629.55707,2.0
3.7647748,110.56814,2.0
3.1160479,55.106724,2.0
2.2962966,48.202545,2.0
5.0159883,167.03722,2.0
1.6666646,95.41709,2.0
16.918516,154.06804,2.0
9.116048,103.10673,2.0
11.059069,155.0598,2.0
1.8370373,48.202545,2.0
7.8415947,368.18478,2.0
7.6947827,607.08307,2.0
1.255814,216.2955,2.0
1.8837209,432.591,2.0
18.248894,468.54684,2.0
4.3102303,132.01636,2.0
5.3102303,132.01636,2.0
3.7230768,87.3401,2.0
6.940265,175.24457,2.0
4.3441467,167.34782,2.0
2.7008893,167.85153,2.0
0.0,0.0,2.0
2.5306122,66.05092,2.0
5.756757,113.43872,2.0
1.2952381,31.0,2.0
0.2952381,31.0,2.0
2.5306122,66.05092,2.0
2.459259,63.666656,2.0
20.098764,174.8576,2.0
10.074019,9.159766,2.0
2.0249984,130.70854,2.0
2.3441465,166.80411,2.0
2.2053404,107.90538,2.0
9.493824,68.880135,2.0
2.4320316,78.29953,2.0
3.1887882,78.29953,2.0
2.930386,168.11192,2.0
5.286822,218.01663,2.0
1.255814,216.2955,2.0
0.8740281,98.52143,2.0
2.3102303,132.01636,2.0
3.6752748,78.29953,2.0
25.757528,177.91849,2.0
5.19753,65.24591,2.0
8.51178,126.17375,2.0
1.6108668,233.77682,2.0
14.148462,136.41809,2.0
0.0,0.0,2.0
9.562082,193.58615,2.0
6.19753,65.24591,2.0
2626.6763,432.0,2.0
1.7700661,232.10103,2.0
12.864196,157.34277,2.0
5.3187413,68.31294,2.0
0.39249852,59.373745,2.0
3.5135136,57.632874,2.0
1.138022,270.95267,2.0
1.3956708,63.287956,2.0
3.043356,90.00676,2.0
16.181818,221.65848,2.0
3.492162,107.90538,2.0
4.9758434,109.171875,2.0
4.700889,167.85153,2.0
2.6666658,47.708546,2.0
4.3441467,167.34782,2.0
1.1581769,216.25136,2.0
0.8097244,234.07233,2.0
2.8954422,432.50272,2.0
5.432099,201.0,2.0
4.597015,150.04189,2.0
3.7567568,88.43872,2.0
6.478112,42.30088,2.0
8.292308,112.3401,2.0
5.6429234,703.7425,2.0
2.3102303,132.01636,2.0
6.918518,113.08419,2.0
2.2962947,7.2684503,2.0
1.4982381,219.819,2.0
8.333332,85.52238,2.0
4.534553,860.85425,2.0
3.123859,107.90538,2.0
5.1160483,82.762764,2.0
9.116048,105.10673,2.0
13.39506,43.26845,2.0
0.49382433,7.2684503,2.0
0.39505947,7.2684503,2.0
6.2962947,7.2684503,2.0
11.39506,142.68597,2.0
0.5925892,7.2684503,2.0
6.3187413,6.3008814,2.0
8.864196,78.30088,2.0
2.4320316,78.29953,2.0
1.8791071,167.30782,2.0
6.157078,174.39064,2.0
10.506666,84.089355,2.0
5.585184,42.950165,2.0
2.2279434,432.25137,2.0
2.1490026,432.43536,2.0
1.1581769,216.25136,2.0
8.741952,560.2955,2.0
1.6108669,228.94429,2.0
5.1212115,163.94429,2.0
10.666266,476.78656,2.0
13.711043,153.68463,2.0
3.1634421,233.75574,2.0
1.4533424,223.3383,2.0
6.461871,208.10736,2.0
4.594494,562.51514,2.0
2.1081133,292.84143,2.0
7.4320316,139.91122,2.0
30.803585,45.00902,2.0
15.81447,142.2061,2.0
1.9302325,83.80411,2.0
0.1212103,8.260328,2.0
2.930386,168.11192,2.0
3.287129,168.61562,2.0
2.8058212,114.16713,2.0
2.2592592,31.0,2.0
11.197528,74.91849,2.0
2.3030288,6.1340675,2.0
5.5037007,88.43006,2.0
3.1320126,132.01636,2.0
0.90794015,91.5618,2.0
14.306779,1242.4636,2.0
3.287129,168.61562,2.0
3.8098087,97.40852,2.0
2.8867695,62.00585,2.0
1.5212115,10.03755,2.0
3.8185194,432.25137,2.0
0.24242324,19.624523,2.0
0.0,0.0,2.0
1.4400649,204.70854,2.0
1.1953282,131.25226,2.0
1.9534875,131.51265,2.0
2.930386,168.11192,2.0
0.121211655,2.6666565,2.0
0.121211484,3.0670338,2.0
3.287129,168.61562,2.0
1.8979592,66.05092,2.0
0.19752973,3.6342251,2.0
7.70417,156.97447,2.0
7.930386,245.56187,2.0
7.6488547,216.0,2.0
1.5272236,240.37833,2.0
4.0221686,756.0604,2.0
5.6108665,232.51671,2.0
1.1785351,91.26033,2.0
1.044288,232.10103,2.0
3.027027,115.26575,2.0
7.837035,79.44763,2.0
5.377777,41.333313,2.0
0.41750625,6.3008814,2.0
3.3333323,53.619446,2.0
4.4320316,78.29953,2.0
2.918518,38.666656,2.0
10.918518,112.4725,2.0
3.1160488,82.4403,2.0
1.6752748,78.29953,2.0
2.7182255,126.17375,2.0
0.12121117,16.101025,2.0
4.279389,219.77486,2.0
6.443891,494.32016,2.0
35.924362,1261.4436,2.0
14.432032,277.38907,2.0
0.39505947,3.6342251,2.0
15.296896,78.29953,2.0
4.2962947,3.6342251,2.0
6.585184,204.90617,2.0
11.764776,422.04382,2.0
4.9138346,168.94069,2.0
1.4545444,114.79286,2.0
23.265306,336.8545,3.0
13.475195,1908.464,3.0
42.080513,804.3871,3.0
4.1975284,44.088097,3.0
8.656716,232.0,3.0
1.6752748,78.29953,3.0
35.913834,504.1483,3.0
3.4626865,234.08376,3.0
6.4320316,116.21507,3.0
8.116048,54.139156,3.0
5.837036,102.945,3.0
6.017283,41.333313,3.0
1.691354,7.2684503,3.0
5.157078,173.08284,3.0
5.5040298,167.30782,3.0
12.098039,99.86528,3.0
1.770067,219.5235,3.0
7.526051,1442.7491,3.0
2.8698516,923.5502,3.0
1.2768772,347.88,3.0
1.770067,219.5235,3.0
4.7878766,235.35104,3.0
3.039729,65.061165,3.0
5.5308642,152.77124,3.0
3.6435645,84.30781,3.0
6.034175,168.26123,3.0
3.2604392,422.25345,3.0
862.9532,528.18396,3.0
1.8370361,41.333313,3.0
2.4320316,78.29953,3.0
2.6115525,114.49816,3.0
0.99999875,95.41709,3.0
0.30302867,18.767681,3.0
2.121212,3.5234995,3.0
1.7372655,216.25136,3.0
2.0,34.0,3.0
1.7978715,219.77486,3.0
9.935677,452.5258,3.0
14.573644,279.7416,3.0
1.5135134,57.632874,3.0
2.449381,451.2539,3.0
0.1975301,2.6666565,3.0
1.7403003,115.89001,3.0
17.917183,322.7522,3.0
1.9534879,114.232506,3.0
2.3980095,140.61209,3.0
14.530612,102.05092,3.0
3.846845,79.91638,3.0
4.6122785,92.072945,3.0
4.4592586,41.641792,3.0
3.3950596,7.2684503,3.0
2.3950596,7.2684503,3.0
3.1000414,432.5993,3.0
0.0,0.0,3.0
3.1399486,306.2544,3.0
2.5736434,167.60822,3.0
0.1975301,2.6666565,3.0
6.4320316,78.29953,3.0
1.9185174,42.950165,3.0
4.9185185,78.10127,3.0
2.4105883,134.90327,3.0
2.8888838,7.2684503,3.0
10.580471,185.40268,3.0
38.253307,2749.6233,3.0
3.0043309,432.88947,3.0
3.7647758,113.06703,3.0
1.6752748,78.29953,3.0
1.8370361,41.333313,3.0
0.63723606,167.17126,3.0
12.333332,602.2491,3.0
5.265306,83.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.211799,969.74207,3.0
3.2156858,82.34175,3.0
1.0692638,53.16102,3.0
1.4718615,58.06676,3.0
4.446569,114.13521,3.0
1.7476201,247.93105,3.0
0.0,0.0,3.0
1.8635585,370.59293,3.0
0.41977224,89.720276,3.0
11.228699,81.188354,3.0
3.4148436,465.60928,3.0
2.180179,95.78827,3.0
2572.3118,959.82294,3.0
7.157078,168.94069,3.0
6.3537927,221.27974,3.0
6.1577606,572.0139,3.0
2.6488538,240.74867,3.0
8.0771675,2163.5679,3.0
3.4376307,232.39651,3.0
1.3399937,232.35239,3.0
2.333331,179.49048,3.0
7.242423,19.624523,3.0
0.1212103,8.260328,3.0
18.432032,189.91122,3.0
2.1975298,3.6342251,3.0
0.32978722,31.141764,3.0
3.6936927,97.42115,3.0
1.8370361,41.333313,3.0
0.121211484,3.0670338,3.0
1.3333323,44.56702,3.0
6.38941,113.63287,3.0
4.4320316,78.29953,3.0
0.39505947,7.2684503,3.0
0.99999875,95.41709,3.0
1.3333317,95.41709,3.0
0.24242324,19.624523,3.0
6.7878766,335.78464,3.0
2.060606,3.5234995,3.0
4.6016374,1239.9794,3.0
16.55598,837.31195,3.0
4.012586,734.53375,3.0
4.930416,502.39886,3.0
8.455666,553.9885,3.0
19.634726,130.21115,3.0
2.5641122,86.77124,3.0
12.273623,368.52063,3.0
5.303029,142.86858,3.0
1.5634915,91.45623,3.0
4.026018,1119.5436,3.0
1.5851836,67.49487,3.0
5.7110434,97.21719,3.0
9.265306,63.831303,3.0
16.265306,166.63715,3.0
5.0,61.611687,3.0
0.8051948,31.0,3.0
14.150296,717.0027,3.0
8.586557,162.1743,3.0
11.663447,1296.6836,3.0
1.837035,47.28358,3.0
1.3777771,41.333313,3.0
6.39506,156.58456,3.0
4.385281,48.656853,3.0
2.6268475,113.399536,3.0
2.730837,83.66666,3.0
8.318742,54.139156,3.0
2.8912907,78.29953,3.0
12.585184,121.48049,3.0
0.81287754,89.34507,3.0
29.290648,903.4315,3.0
9.871217,1057.5806,3.0
0.24242331,5.333313,3.0
4.3102307,137.73347,3.0
8.540541,115.26575,3.0
5.643564,115.44996,3.0
1.5135134,57.632874,3.0
22.735617,209.08284,3.0
0.18181722,3.0670338,3.0
0.31874052,12.094027,3.0
4.1703677,51.220306,3.0
1.3333327,41.333313,3.0
3.7878776,76.78795,3.0
0.6111107,36.391937,3.0
4.393735,221.27206,3.0
1.0027245,34.634224,3.0
0.0,0.0,3.0
2.3396225,84.90328,3.0
2.4339616,370.8068,3.0
2.1975298,3.6342251,3.0
2.1211383,308.37805,3.0
1.648855,216.50916,3.0
4.772602,238.21292,3.0
7.157078,168.94069,3.0
3.287129,168.61562,3.0
24.108912,250.20773,3.0
0.1975301,2.6666565,3.0
30.377777,413.7011,3.0
1.711108,166.07751,3.0
3.4747694,452.4264,3.0
1.3750881,71.80713,3.0
0.35690287,7.7346687,3.0
9.24198,783.1178,3.0
1.0442876,220.80734,3.0
3.882388,126.50535,3.0
0.75824136,145.47891,3.0
0.45925882,64.48295,3.0
0.72287124,59.68971,3.0
13.42083,130.70854,4.0
435.8719,1076.2007,4.0
847.35614,1666.5771,4.0
20.255047,186.40694,4.0
34.660034,660.7907,4.0
7.2705426,166.80411,4.0
10.229708,432.0,4.0
22.450293,149.59914,4.0
2.2782872,255.9217,1.0
11.71111,66.28338,1.0
1.3013878,498.48886,1.0
1.8650544,736.824,1.0
4.140958,232.25188,1.0
6.942207,544.0673,1.0
9.396227,286.0,1.0
133.87238,526.9688,1.0
8.121212,173.253,1.0
0.76823163,32.312748,1.0
4.5724874,534.1458,1.0
9.621971,1614.7247,1.0
3.0482526,258.74823,1.0
3.2453465,185.3078,1.0
2.6741316,244.65523,1.0
2.394875,450.59555,1.0
0.7288724,66.180984,1.0
1.3777769,271.83496,1.0
1.773813,76.866264,1.0
1.3844805,24.829117,1.0
9.979276,143.91449,1.0
3.697788,341.2799,1.0
7.0101647,1051.1873,1.0
2.0497823,92.814095,1.0
6.974443,937.81036,1.0
0.0,0.0,1.0
5.098765,113.09074,1.0
6.1259236,650.2413,1.0
5.2666802,123.87791,1.0
228.33318,124.06666,1.0
5.7598314,1483.3766,1.0
5.181818,190.0405,1.0
1.6133331,81.48504,1.0
0.13506633,5.4989204,1.0
0.18181702,8.256619,1.0
6.764069,40.96803,1.0
0.64285755,36.839718,1.0
3.2962942,33.095036,1.0
15.154725,348.09372,1.0
0.260898,40.332195,1.0
5.15398,1861.4545,1.0
2.1259248,106.07019,1.0
2.134534,78.29953,1.0
1.7925919,326.14456,1.0
1.0062443,232.61018,1.0
0.45925903,40.56326,1.0
0.36363274,7.8600397,1.0
11.675759,378.61276,1.0
0.25813407,53.80717,1.0
1.0,0.0,1.0
15.886076,237.50455,1.0
6.4421053,253.0,1.0
0.0,0.0,1.0
0.36363575,19.624523,1.0
0.21997593,12.094027,1.0
117.56351,181.77916,1.0
8.16534,693.9928,1.0
3.0987656,3.7712433,1.0
0.24242234,32.20205,1.0
0.99528533,278.05194,1.0
0.45925888,98.184784,1.0
5.1754665,643.6612,1.0
2.6439393,342.01556,1.0
0.0,0.0,1.0
0.25813374,29.127478,1.0
1.255814,216.2955,1.0
1.688513,219.819,1.0
0.82178223,84.30781,1.0
3.0,0.0,1.0
7.035244,993.551,1.0
2.6666658,29.227045,1.0
0.33333293,29.227045,1.0
13.333333,123.81958,1.0
1.7272731,318.6822,1.0
2.6666658,87.04662,1.0
8.181817,98.92699,1.0
0.7925921,42.950165,1.0
1.121212,3.5234995,1.0
1.6633453,314.18478,1.0
1.3777766,196.36957,1.0
3.2518506,111.97708,1.0
0.99999887,87.04662,1.0
1.1259248,49.8937,1.0
13.296293,164.25612,1.0
6.504849,262.66666,1.0
3.5620825,130.66666,1.0
4.142532,708.82935,1.0
8.280582,414.1127,1.0
5.545339,566.4323,1.0
1.6666657,123.09065,1.0
1.0152771,403.10455,1.0
10.465346,83.0,1.0
5.7524753,83.0,1.0
7.939538,1122.532,1.0
2.4217358,732.1333,1.0
1.9999987,248.13332,1.0
3.0,0.0,1.0
9.999999,24.239515,1.0
0.18181632,34.83284,1.0
1.3984383,183.76404,1.0
1.0,18.0,1.0
2.503702,51.289055,1.0
9.234644,1259.3658,1.0
1.9185165,122.4243,1.0
2.0444424,122.4243,1.0
0.29629412,14.372895,1.0
10.593723,388.2427,1.0
6.8476543,96.42791,1.0
7.467799,95.86962,1.0
4.575306,64.350044,1.0
1.1144761,130.02824,1.0
0.57908845,216.25136,1.0
1.3350775,166.23311,1.0
0.9429925,91.26033,1.0
1.4592578,88.271805,1.0
1.1259248,88.271805,1.0
2.2812939,314.18478,1.0
2.0,0.0,1.0
26.590477,781.0708,1.0
3.2868211,256.02426,1.0
2.0,94.26028,1.0
3.3333316,95.41709,5.0
3.5308619,80.056786,5.0
6.356903,159.50726,5.0
2.6567888,55.106724,5.0
2.1801796,79.91638,5.0
5.3187404,86.93168,5.0
0.43995035,40.70062,5.0
4.0522304,718.3933,5.0
3.027027,115.26575,5.0
2.2392352,134.46056,5.0
2.3102303,132.01636,5.0
6.393608,91.30535,5.0
5.385882,232.20967,5.0
7.013161,983.7922,5.0
0.25813556,6.3008814,5.0
0.121211655,2.6666565,5.0
2.1838236,56.66725,5.0
2.4320316,78.29953,5.0
2.3102305,122.12164,5.0
12.190123,1243.9629,5.0
3.7052479,136.41809,5.0
9.077198,241.64479,5.0
4.296294,85.48049,5.0
2.8410933,184.9229,5.0
2.745469,432.71118,5.0
2.0,0.0,5.0
0.121211655,2.6666565,5.0
2.4320316,78.29953,5.0
3.648855,284.41052,5.0
8.740901,1553.6631,5.0
0.7575298,12.52554,5.0
0.31874123,9.399059,5.0
7.002726,231.46698,5.0
2.1299357,569.8586,5.0
4.3352313,167.30782,5.0
3.6103897,31.0,5.0
4.0444436,41.333313,5.0
5.6666665,199.34943,5.0
3.423398,463.77112,5.0
0.121211655,2.6666565,5.0
8.877969,300.76807,5.0
5.8868704,880.05634,5.0
1.5851842,42.950165,5.0
11.472304,378.93265,5.0
0.31874093,9.009023,5.0
0.12121121,5.3747983,5.0
2.930386,168.11192,5.0
6.19753,61.440067,5.0
0.19752973,3.6342251,5.0
6.5135136,88.43872,5.0
8.556383,811.4579,5.0
3.3071797,432.25137,5.0
2.3163538,432.0,5.0
17.77882,352.5537,5.0
6.1268444,714.82965,5.0
10.039729,70.52454,5.0
4.9999986,54.424126,5.0
2.4875607,399.49048,5.0
1.1259248,79.29075,5.0
9.711043,127.10538,5.0
14.908871,228.16638,5.0
6.7647767,222.04382,5.0
5.977841,730.66693,5.0
2.9644372,152.77124,5.0
2.4592588,41.641792,5.0
2.364071,54.659683,5.0
0.64341086,83.80411,5.0
0.0,0.0,5.0
10.756757,124.43872,5.0
9.882388,357.3259,5.0
0.121212065,7.046999,5.0
1.2689532,820.8268,5.0
0.87878776,173.33687,5.0
2.1026702,107.90538,5.0
1.7314181,66.49796,5.0
7.2160153,142.27467,5.0
0.7925922,71.80982,5.0
2.786084,432.54684,5.0
6.4706373,523.1102,5.0
1.5135134,78.29953,5.0
2.1975298,70.771454,5.0
2.5904756,91.8067,5.0
2.0,115.99368,5.0
1.0573249,167.08743,5.0
9.123647,353.86493,5.0
11.377777,115.13916,5.0
2.3102303,132.01636,5.0
4.7110434,90.44007,5.0
2.1975298,3.6342251,5.0
1.7647747,91.26033,5.0
6.666666,107.74524,5.0
2.7149096,635.21356,5.0
2.2148128,55.106724,5.0
2.4320316,78.29953,5.0
2.5306122,66.05092,5.0
2.3950603,2.6666565,5.0
0.24242324,19.624523,5.0
0.121212065,3.5234995,5.0
13.766075,1150.7555,5.0
66.74589,816.50275,5.0
2.27027,115.26575,5.0
2.6812115,10.03755,5.0
1.8370361,60.442307,5.0
2.2053404,107.90538,5.0
0.9999992,44.56702,5.0
1.7647747,91.26033,5.0
14.874931,170.7254,5.0
12.908871,209.47542,5.0
6.1625075,450.0,5.0
11.359583,806.7676,5.0
16.788717,101.61672,5.0
3.3399951,219.77486,5.0
12.9553995,1787.8706,5.0
