307,347,0,24/09/2014 15:26:41,ZX1B23QFSP48abead89f52e3bb,218
274,302,0,24/09/2014 15:27:23,ZX1B23QFSP48abead89f52e3bb,218
274,302,0,24/09/2014 15:27:25,ZX1B23QFSP48abead89f52e3bb,218
307,302,0,24/09/2014 15:27:27,ZX1B23QFSP48abead89f52e3bb,218
374,320,0,24/09/2014 15:27:29,ZX1B23QFSP48abead89f52e3bb,218
307,302,0,24/09/2014 15:27:30,ZX1B23QFSP48abead89f52e3bb,218
340,320,0,24/09/2014 15:27:32,ZX1B23QFSP48abead89f52e3bb,218
340,302,0,24/09/2014 15:27:34,ZX1B23QFSP48abead89f52e3bb,218
403,320,0,24/09/2014 15:27:36,ZX1B23QFSP48abead89f52e3bb,218
403,302,0,24/09/2014 15:27:38,ZX1B23QFSP48abead89f52e3bb,218
432,302,0,24/09/2014 15:27:41,ZX1B23QFSP48abead89f52e3bb,218
514,320,0,24/09/2014 15:27:42,ZX1B23QFSP48abead89f52e3bb,218
542,320,0,24/09/2014 15:27:45,ZX1B23QFSP48abead89f52e3bb,218
514,320,0,24/09/2014 15:27:47,ZX1B23QFSP48abead89f52e3bb,218
514,364,0,24/09/2014 15:27:49,ZX1B23QFSP48abead89f52e3bb,218
514,364,0,24/09/2014 15:27:50,ZX1B23QFSP48abead89f52e3bb,218
514,302,0,24/09/2014 15:27:52,ZX1B23QFSP48abead89f52e3bb,218
514,364,0,24/09/2014 15:27:54,ZX1B23QFSP48abead89f52e3bb,218
514,364,0,24/09/2014 15:27:57,ZX1B23QFSP48abead89f52e3bb,218
514,364,0,24/09/2014 15:27:58,ZX1B23QFSP48abead89f52e3bb,218
514,320,0,24/09/2014 15:28:00,ZX1B23QFSP48abead89f52e3bb,218
616,347,0,24/09/2014 15:28:02,ZX1B23QFSP48abead89f52e3bb,218
542,320,0,24/09/2014 15:28:04,ZX1B23QFSP48abead89f52e3bb,218
616,347,0,24/09/2014 15:28:08,ZX1B23QFSP48abead89f52e3bb,218
591,302,0,24/09/2014 15:28:09,ZX1B23QFSP48abead89f52e3bb,218
591,320,0,24/09/2014 15:28:11,ZX1B23QFSP48abead89f52e3bb,218
591,320,0,24/09/2014 15:28:13,ZX1B23QFSP48abead89f52e3bb,218
591,320,0,24/09/2014 15:28:15,ZX1B23QFSP48abead89f52e3bb,218
643,302,0,24/09/2014 15:28:20,ZX1B23QFSP48abead89f52e3bb,218
643,302,0,24/09/2014 15:28:22,ZX1B23QFSP48abead89f52e3bb,218
514,320,0,24/09/2014 15:28:24,ZX1B23QFSP48abead89f52e3bb,218
776,320,0,24/09/2014 15:28:26,ZX1B23QFSP48abead89f52e3bb,218
542,302,0,24/09/2014 15:28:28,ZX1B23QFSP48abead89f52e3bb,218
403,320,0,24/09/2014 15:28:30,ZX1B23QFSP48abead89f52e3bb,218
738,364,0,24/09/2014 15:28:32,ZX1B23QFSP48abead89f52e3bb,218
432,364,0,24/09/2014 15:28:36,ZX1B23QFSP48abead89f52e3bb,218
776,347,0,24/09/2014 15:28:40,ZX1B23QFSP48abead89f52e3bb,218
307,347,0,24/09/2014 15:28:42,ZX1B23QFSP48abead89f52e3bb,218
307,347,0,24/09/2014 15:28:45,ZX1B23QFSP48abead89f52e3bb,218
