PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
1,1,0,0,0,0,0,0,0,0,0
1,2,280.532097,0,0,110.0022696,104,0.544136132,0,2.550239171,2
1,3,0,0,0,0,0,0,0,0,0
1,4,130.4723023,0,0,15.77686886,0,1.934839751,0,8.269847678,2
1,5,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0,0,0
1,8,1079.501165,49,6,111.7434283,33,12.70121065,8.166666667,9.660533787,7
1,9,0,0,0,0,0,0,0,0,0
1,10,368.0556978,13,2,35.32493226,0,3.940820214,6.5,10.41914802,5
1,11,0,0,0,0,0,0,0,0,0
1,12,98.13396204,31,1,19.26606873,31,1.41646798,31,5.093616316,1
1,13,50.35370733,0,1,0,0,0.67625405,0,0,2
1,14,754.9777584,38,3,167.7158702,98,7.062351072,12.66666667,4.501528432,6
1,15,47.59068589,0,0,0,0,1.48E-04,0,0,1
1,16,28.39878091,0,0,1.390560786,0,0.007621986,0,20.42253829,1
1,17,76.87497105,0,0,0,0,0.432662523,0,0,1
1,18,54.55712169,0,0,3.386029198,0,1.770527195,0,16.11241915,1
1,19,103.3182918,2,1,3.504985295,0,0.315435071,2,29.47752503,1
1,20,140.3458967,0,0,38.76573899,0,2.320653408,0,3.620359119,1
1,21,1.917970996,0,0,0,0,0.41087917,0,0,1
1,22,155.5816401,0,1,0,0,1.267616436,0,0,1
1,23,0,0,0,0,0,0,0,0,0
1,24,42.94028694,0,0,1,0,0.128649745,0,42.94028694,1
1,25,0,0,0,0,0,0,0,0,0
1,26,45.67484271,0,0,3,0,0.012643259,0,15.22494757,1
1,27,107.0402393,0,0,8.146713084,0,0,0,13.13907072,1
1,28,0,0,0,0,0,0,0,0,0
1,29,0,0,0,0,0,0,0,0,0
1,30,0,0,0,0,0,0,0,0,0
1,31,0,0,0,0,0,0,0,0,0
1,32,66.27445334,1,1,3.049030467,0,0.111040043,1,21.73623847,1
1,33,19.34391808,0,1,0,0,6.057221109,0,0,1
1,34,0,0,0,0,0,0,0,0,0
1,35,88.63753256,0,0,33.15755561,0,0,0,2.673222767,1
1,36,297.1381134,204,3,127.5143256,0,19.15090677,68,2.330233187,9
1,37,113.4563972,0,0,4.283471842,0,0.160287623,0,26.48701833,1
1,38,392.3453631,70,3,229.9225941,83,19.0354727,23.33333333,1.706423698,9
1,39,10.41582077,0,0,0.618241924,0,0.015755437,0,16.84748376,1
