PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
1,1,377.8999864,4,5,54.19999947,0,24.21522427,0.8,6.97232454,5
1,2,0,0,0,0,0,0,0,0,0
1,3,88.82865779,4,1,4,0,10.35412864,4,22.20716445,1
1,4,144.3656773,0,1,0,0,5.468613599,0,0,1
1,5,131.650121,0,0,2.701053673,0,0.922766099,0,48.74028323,1
1,6,49.32298923,0,1,0,0,5.366281215,0,0,1
1,7,483.219624,4,4,13.81565599,0,15.61757303,1,34.97623452,3
1,8,124.3769418,0,2,1.112431696,0,14.21060805,0,111.8063628,4
1,9,307.8445464,4,3,4,0,21.06588777,1.333333333,76.9611366,4
1,10,424.0814374,2,5,7.246255239,0,21.02043209,0.4,58.52422022,6
1,11,649.3803494,6,10,10.47962155,0,31.28959285,0.6,61.96601152,11
1,12,764.1958941,5,4,23.82719082,0,23.12147989,1.25,32.07242935,5
1,13,153.3954758,0,3,0,0,10.83226772,0,0,2
1,14,172.5331782,0,0,21.21794496,0,2.764022434,0,8.131474493,3
1,15,460.91817,0,5,6.113855848,0,24.6688504,0,75.38911311,5
1,16,682.0432159,0,2,52.128723,51,3.600682865,0,13.08382743,9
1,17,129.0448834,0,0,5.053408258,0,0.166683844,0,25.53620781,1
1,18,504.4697908,3,1,6.450124528,0,0.869263933,3,78.21086067,4
1,19,130.8643359,0,0,4,0,0.502485562,0,32.71608399,1
1,20,37.28541983,0,1,0,0,2.198397694,0,0,2
1,21,199.3141207,0,4,0,0,9.39552178,0,0,4
1,22,0,0,0,0,0,0,0,0,0
1,23,15.36002057,0,0,1,0,0.310911663,0,15.36002057,2
1,24,206.9624179,4,5,8.310311212,0,16.49518836,0.8,24.9042921,5
1,25,51.25716468,0,1,0,0,0.260185763,0,0,1
1,26,0,0,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0,0,0
1,28,32.72734077,0,1,0,0,0.396480426,0,0,1
1,29,412.3262313,1,5,8.619145987,0,7.818818103,0.2,47.83840904,6
1,30,0,0,0,0,0,0,0,0,0
1,31,97.23800158,0,1,0,0,0.222578988,0,0,1
1,32,136.8777854,1,1,6.220320701,0,8.447245116,1,22.00494026,1
1,33,120.1574953,0,0,1.693805801,0,2.822571863,0,70.93935757,1
1,34,0,0,0,0,0,0,0,0,0
1,35,467.0614563,1,7,6.231650134,0,47.37917747,0.142857143,74.94988427,4
1,36,647.0925715,4,11,7.621997966,0,62.11243783,0.363636364,84.89802469,17
1,37,432.6083044,1,6,3.699125574,0,49.96169885,0.166666667,116.948802,5
1,38,683.5017939,11,7,28.17164232,0,17.93616895,1.571428571,24.26204998,8
1,39,271.2819988,4,6,8.763373312,0,13.84416695,0.666666667,30.95634399,9
2,1,1998.847227,0,1,43.30808942,19,13.06883364,0,46.15413088,24
2,2,10.11644234,0,0,0,0,0.004094683,0,0,1
2,3,307.2298864,0,1,11.17233645,0,17.60260835,0,27.49916168,5
2,4,21.7508559,0,0,0,0,2.484563402,0,0,1
2,5,131.20881,0,0,2.502266245,0,0.221651344,0,52.43599089,1
2,6,63.1281289,0,0,0,0,0.249588018,0,0,2
2,7,36.23381342,0,0,3.017506949,0,2.051503222,0,12.00786412,2
2,8,0,0,0,0,0,0,0,0,0
2,9,393.0085002,0,0,2.394970705,0,0.514137999,0,164.0974144,4
2,10,130.198123,0,0,0,0,0.141618726,0,0,1
2,11,743.1405955,0,3,20.16695923,0,26.03765431,0,36.84941231,12
2,12,432.1850676,0,4,8.003157205,0,16.86617725,0,54.00182159,10
2,13,1132.122129,4,8,18.94841364,0,34.53012034,0.5,59.74759424,22
2,14,199.1716744,0,1,1,0,6.311736919,0,199.1716744,4
2,15,148.8937901,0,0,0.83982467,0,0.381837417,0,177.2915173,2
2,16,0,0,0,0,0,0,0,0,0
2,17,137.1379801,0,0,3.922703247,0,3.235104921,0,34.96007,1
2,18,0,0,0,0,0,0,0,0,0
2,19,132.9290525,0,0,0,0,1.32221185,0,0,1
2,20,336.6855708,0,1,2.455941479,0,6.974362516,0,137.0902254,5
2,21,0,0,0,0,0,0,0,0,0
2,22,69.48931807,0,1,0,0,2.175401803,0,0,3
2,23,11.5787306,0,0,0,0,0.06249566,0,0,1
2,24,25.12907858,0,0,0,0,7.98E-04,0,0,1
3,1,118.9267406,0,1,0.925851514,0,2.761278886,0,128.4512028,4
3,2,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0
3,4,19.43672779,0,0,0,0,0.058448362,0,0,1
3,5,272.5910494,0,0,9.53947597,0,1.802696564,0,28.57505489,4
3,6,0,0,0,0,0,0,0,0,0
3,7,194.0112165,0,2,4,0,9.594827716,0,48.50280412,4
3,8,154.8358165,0,0,4,0,1.037640784,0,38.70895414,3
3,9,503.8019327,0,1,6.832889205,0,2.381076923,0,73.73190426,5
3,10,0,0,0,0,0,0,0,0,0
3,11,58.41574461,0,0,0,0,0.503556418,0,0,1
3,12,0,0,0,0,0,0,0,0,0
3,13,0,0,0,0,0,0,0,0,0
3,14,85.50954189,0,2,0,0,6.668371967,0,0,3
3,15,12.14095409,0,1,0,0,0.04871742,0,0,1
3,16,422.7098911,0,0,9.778907257,0,3.985391303,0,43.22670008,6
3,17,8.563673091,0,0,0,0,3.75E-04,0,0,1
3,18,0,0,0,0,0,0,0,0,0
3,19,220.736588,0,0,0.951857705,0,1.327457306,0,231.9008259,4
3,20,0,0,0,0,0,0,0,0,0
3,21,0,0,0,0,0,0,0,0,0
3,22,263.4722294,0,0,11.60915443,12,0.347533959,0,22.69521272,3
3,23,111.0164626,0,0,0,0,0.45953821,0,0,1
3,24,0,0,0,0,0,0,0,0,0
3,25,54.2934785,0,0,0,0,0.954863135,0,0,1
3,26,179.9854188,0,1,6.598547852,0,7.3366864,0,27.27651944,3
3,27,174.252173,0,1,0,0,11.71368934,0,0,4
