PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
1,1,408.2430255,33,3,26.59742952,0,12.31170878,11,15.3489654,7
1,2,0,0,0,0,0,0,0,0,0
1,3,85.27155971,0,0,36.80154146,33,1.496999685,0,2.317064893,1
1,4,55.98337517,0,0,0,0,0.788154628,0,0,2
1,5,117.6216723,1,1,5.298946328,0,2.146985784,1,22.19718129,2
1,6,129.7059662,0,3,0,0,3.744759386,0,0,2
1,7,327.8865739,5,5,11.59629297,0,13.96586028,1,28.27511988,5
1,8,188.2705942,0,2,0,0,9.097174016,0,0,1
1,9,115.2957812,0,0,0,0,0.047414352,0,0,1
1,10,414.9066032,10,5,16,0,21.95677655,2,25.9316627,3
1,11,173.9272368,133,3,134.431999,122,25.78226026,44.33333333,1.293793427,2
1,12,222.675854,4,3,8,0,6.791106301,1.333333333,27.83448175,3
1,13,161.0332664,0,3,4,0,11.93599939,0,40.25831659,4
1,14,19.41409351,0,0,0,0,0.503390239,0,0,1
1,15,846.7494043,47,11,70.35839056,45,57.28636553,4.272727273,12.03480349,6
1,16,1091.813967,10,8,63.38319411,51,36.28422323,1.25,17.22560661,11
1,17,311.1903086,18,2,35.28767581,17,10.55899302,9,8.818668318,2
1,18,86.24604281,0,0,0,0,0.379593736,0,0,1
1,19,104.8593532,0,0,0,0,0.148049278,0,0,1
1,20,33.24391993,0,0,0,0,2.190656834,0,0,2
1,21,26.28490529,0,2,0,0,2.078514081,0,0,3
1,22,272.9021659,0,4,0,0,4.611276946,0,0,1
1,23,275.9639355,0,4,0,0,28.3978719,0,0,3
1,24,144.5953716,0,2,2.766547204,0,13.60285851,0,52.26564414,1
1,25,108.6857726,0,0,0,0,1.111976949,0,0,1
1,26,0,0,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0,0,0
1,28,37.36947779,0,1,0,0,3.659136686,0,0,1
1,29,543.6047379,1,5,9.436513713,0,11.2658046,0.2,57.60652232,8
1,30,82.12094966,0,0,0,0,2.691238983,0,0,2
1,31,187.8567266,0,4,0,0,13.10970557,0,0,2
1,32,23.51241076,0,0,0.716774903,0,0.006571736,0,32.80306088,1
1,33,347.699941,20,2,57.00560043,54,8.744673266,10,6.09939968,3
1,34,0,0,0,0,0,0,0,0,0
1,35,205.355457,4,2,9.768349866,0,3.270390654,2,21.02253295,3
1,36,522.9957825,0,5,0,0,34.07500503,0,0,7
1,37,0,0,0,0,0,0,0,0,0
1,38,640.2375207,16,4,30.37426005,0,22.53610532,4,21.07829194,10
1,39,861.7758101,9,7,67.32737372,0,30.11394282,1.285714286,12.79978354,8
2,1,1444.490248,9,8,64.32951794,0,31.3646166,1.125,22.45454799,20
2,2,0,0,0,0,0,0,0,0,0
2,3,577.1413019,6,2,22.74576725,0,17.71243377,3,25.37356932,6
2,4,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0,0,0
2,7,23.44825976,0,0,0.76453205,0,1.07347806,0,30.67008083,1
2,8,0,0,0,0,0,0,0,0,0
2,9,355.3859751,47,3,26.18527094,0,21.22989037,15.66666667,13.57198006,4
2,10,11.23311578,0,0,0,0,0.220550203,0,0,1
2,11,741.2340725,34,8,162.4994829,493,33.73688401,4.25,4.561454963,14
2,12,408.8273452,6,5,25.32376856,0,16.65679242,1.2,16.14401681,6
2,13,476.7923403,40,5,65.41370393,67,34.66960164,8,7.288875445,7
2,14,197.4924246,0,1,0,0,12.92241515,0,0,4
2,15,125.7218312,0,0,0,0,8.275111554,0,0,4
2,16,0,0,0,0,0,0,0,0,1
2,17,29.61132621,0,0,0.709725187,0,0.535378373,0,41.72224228,1
2,18,25.74996234,0,0,0,0,2.187363145,0,0,1
2,19,137.0479686,4,2,8.091508848,15,6.705501162,2,16.93725746,2
2,20,211.6032533,2,4,8,0,28.1471269,0.5,26.45040666,2
2,21,0,0,0,0,0,0,0,0,0
2,22,159.3421394,0,0,0,0,0.991700068,0,0,2
2,23,83.73111574,0,1,0,0,0.860114506,0,0,1
2,24,0,0,0,0,0,0,0,0,0
3,1,223.6813381,0,3,1.585591692,0,21.12473364,0,141.0712097,5
3,2,0,0,0,0,0,0,0,0,0
3,3,14.38109065,0,0,0,0,1.524996491,0,0,1
3,4,132.6588141,0,0,0,0,2.721115067,0,0,1
3,5,313.6901978,0,0,11.95567455,0,12.50375457,0,26.23776655,4
3,6,78.62594358,1,1,2,0,1.004320295,1,39.31297179,1
3,7,292.9689181,85,2,92.52290958,79,14.40129537,42.5,3.166447309,4
3,8,107.0049488,0,1,0,0,1.869534905,0,0,2
3,9,117.2639646,0,0,1.112420906,0,0.251975524,0,105.4133054,2
3,10,0,0,0,0,0,0,0,0,0
3,11,0,0,0,0,0,0,0,0,0
3,12,0,0,0,0,0,0,0,0,0
3,13,97.40097395,0,2,26.30824719,75,12.19810898,0,3.702298113,3
3,14,26.08137182,0,0,0,0,1.303955797,0,0,1
3,15,0,0,0,0,0,0,0,0,0
3,16,168.8291304,0,2,1.535425405,0,10.45245725,0,109.9559313,3
3,17,251.4611985,0,1,57.04771405,52,5.490071789,0,4.407910162,1
3,18,0,0,0,0,0,0,0,0,0
3,19,127.0565035,4,2,4.943780867,0,9.698472838,2,25.70027008,4
3,20,0.838573498,0,0,0.043643892,0,0,0,19.21399447,1
3,21,0,0,0,0,0,0,0,0,0
3,22,123.3034567,0,1,7.36359701,0,0.603609605,0,16.74500336,2
3,23,81.27813275,32,1,36,0,3.113229166,32,2.25772591,2
3,24,129.7446684,0,0,32056.31375,38451,2.280501271,0,0.004047398,2
3,25,128.7558081,15,1,21.88578816,15,18.070503,15,5.883078422,3
3,26,56.69956584,0,0,1.401452148,0,1.059096669,0,40.45772517,1
3,27,49.06334758,14,1,167.5773818,212,3.063932975,14,0.292780249,2
3,28,129.0021869,0,1,0,0,3.589412622,0,0,1
3,29,189.3393321,0,1,0,0,3.610453693,0,0,2
3,30,0,0,0,0,0,0,0,0,0
3,31,225.266864,6,3,15.39789942,22,19.40392333,2,14.62971396,5
3,32,146.2835171,0,2,0,0,8.248766782,0,0,3
3,33,96.68283479,0,0,7,0,1.486167351,0,13.81183354,1
3,34,118.8495928,0,0,0,0,1.318107987,0,0,1
3,35,37.94698749,1,1,2.914473573,0,8.239537093,1,13.02018582,1
3,36,45.15062037,0,2,0.018674071,0,22.65965627,0,2417.824233,2
4,1,91.33298406,60,1,60.33742648,57,0.917721982,60,1.513703673,1
4,2,107.6386348,0,0,139.689428,83,2.44E-04,0,0.770556773,1
4,3,256.4426546,448,1,182.0923393,0,2.861248608,448,1.408311056,5
4,4,226.7393147,0,0,44.75219948,0,2.77343002,0,5.066551307,2
4,5,19.39959285,0,0,3.905150633,0,0.438463868,0,4.967693868,1
4,6,0,0,0,0,0,0,0,0,0
4,7,100.6551782,5,1,20.00457176,0,0.585049898,5,5.031608745,1
4,8,65.17144368,0,0,3.142502284,0,7.02E-04,0,20.73871004,1
4,9,245.8520596,20,2,51.79344142,0,6.216110391,10,4.746779764,5
4,10,0,0,0,0,0,0,0,0,0
4,11,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0
