Speed angle changed vs. Modulus speed from (330, 343) to (560, 364)
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
27.0,-0.43568286,3.0
55.652943,0.29896078,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.626675,-0.17042753,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
12.586982,-0.0139007745,4.0
0.53968257,0.17176016,4.0
3.857143,-0.65984845,4.0
3.857143,-0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
87.0,0.05391595,1.0
0.0,0.0,1.0
0.0,0.0,1.0
8.5,-1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
56.61272,-1.0903906,1.0
83.74366,0.10057114,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
83.74366,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
31.906113,-0.43665498,1.0
27.0,0.56192154,1.0
28.30636,-0.30499235,1.0
0.0,0.0,1.0
0.0,0.0,1.0
56.61272,0.0,1.0
56.61272,0.0,1.0
18.870907,0.0,1.0
0.0,0.0,1.0
83.74366,-0.16615161,1.0
41.87183,0.0,1.0
28.30636,-0.10057114,1.0
14.0,0.30499235,1.0
0.0,0.0,1.0
31.906113,-0.06511076,1.0
41.87183,0.35750034,1.0
0.0,0.0,1.0
83.74366,-0.2044212,1.0
0.0,0.0,1.0
41.87183,-0.08074625,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.391838,-0.29977608,1.0
0.0,0.0,1.0
19.333334,0.07339732,1.0
73.493195,-0.47007453,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.333333,-0.15307869,1.0
14.0,-0.0,1.0
0.0,0.0,1.0
29.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.0,-0.09380058,1.0
83.74366,-0.2044212,1.0
15.953056,-0.7224335,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,-0.09858052,1.0
13.5,0.0,1.0
0.0,0.0,1.0
13.5,-0.0,1.0
2.7,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
57.567352,0.22910549,1.0
0.0,0.0,1.0
20.935915,0.6567808,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
41.87183,0.0,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
83.74366,0.0,1.0
41.87183,0.0,1.0
57.567352,-0.09535486,1.0
57.567352,0.0,1.0
0.0,0.0,1.0
6.75,0.0,1.0
83.74366,-0.2044212,1.0
0.0,0.0,1.0
28.0,0.2044212,1.0
56.61272,-0.30499235,1.0
8.5,-1.2658039,1.0
17.0,3.1415927,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,-0.09545372,1.0
56.61272,0.30499235,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,0.16047855,1.0
0.0,0.0,1.0
0.0,0.0,1.0
41.87183,-0.2803314,1.0
0.0,0.0,1.0
0.0,0.0,1.0
15.953056,-0.56192154,1.0
0.0,0.0,1.0
54.0,-0.40158054,1.0
0.0,0.0,1.0
0.0,0.0,1.0
83.74366,-0.07915463,1.0
18.870907,-0.16624986,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,-0.09858052,1.0
112.29426,0.15197228,1.0
56.14713,0.0,1.0
0.0,0.0,1.0
69.5,-0.15197228,1.0
84.0,-0.0,1.0
57.567352,-0.19191605,1.0
27.5,0.29977608,1.0
58.0,-0.09858052,1.0
58.0,0.0,1.0
29.0,-0.0,1.0
9.0,0.06529168,1.0
0.0,0.0,1.0
29.0,-0.28546286,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,-0.81871915,1.0
27.0,-0.0,1.0
7.976528,-0.56192154,1.0
14.391838,0.8616976,1.0
5.6,-0.06735826,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
41.87183,-0.08074625,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
83.74366,0.0,1.0
83.74366,-0.07915463,1.0
0.0,0.0,1.0
28.0,0.2044212,1.0
28.30636,-0.30499235,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
58.0,0.0,1.0
13.5,0.7020339,1.0
27.0,-0.0,1.0
6.75,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
31.906113,-0.4057952,1.0
28.30636,0.25692922,1.0
27.0,0.30499235,1.0
17.0,-2.5588531,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,0.58440226,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
82.0,-1.5707964,1.0
83.74366,-0.2044212,1.0
55.0,-0.17579791,1.0
82.0,-0.0,1.0
0.0,0.0,1.0
17.0,-1.9092518,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,-0.12727045,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,-0.21273178,1.0
0.0,0.0,1.0
0.0,0.0,1.0
7.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.957276,-0.32946372,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,0.0,1.0
55.0,0.0,1.0
82.0,-0.0,1.0
8.5,1.5707964,1.0
56.61272,-1.8757887,1.0
13.5,0.30499235,1.0
31.906113,-0.56192154,1.0
17.0,-1.0088748,1.0
0.0,0.0,1.0
54.0,1.5707964,1.0
42.361538,-0.20202516,1.0
42.361538,0.0,1.0
37.333332,-0.26371184,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.0,1.1466019,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.333333,0.3103874,1.0
85.0,-0.20356289,1.0
57.567352,0.29977608,1.0
20.935915,-0.09535486,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
31.906113,-0.43641496,1.0
31.906113,0.0,1.0
13.5,-0.56192154,1.0
27.0,-0.0,1.0
31.906113,-1.0088748,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
31.906113,-0.8335211,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
58.0,-0.21273178,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,-0.16925122,1.0
0.0,0.0,1.0
0.0,0.0,1.0
19.333334,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,0.0,1.0
13.5,-0.0,1.0
0.0,0.0,1.0
15.953056,-0.4057952,1.0
54.0,0.56192154,1.0
27.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
41.87183,-0.3949393,1.0
0.0,0.0,1.0
0.0,0.0,1.0
41.87183,0.0,1.0
0.0,0.0,1.0
10.4679575,0.0,1.0
27.0,0.4968108,1.0
112.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
21.0,0.06871754,1.0
46.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.5,-0.105489306,1.0
0.0,0.0,1.0
29.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,-0.38307706,1.0
58.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
70.0,0.0,1.0
28.0,0.094688065,1.0
0.0,0.0,1.0
27.0,-0.21273178,1.0
28.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.0,-0.6837093,1.0
0.0,0.0,1.0
8.5,-2.5912068,1.0
17.0,3.1415927,1.0
17.0,-3.1415927,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.25,-2.0484617,1.0
0.0,0.0,1.0
16.37834,-0.12908588,1.0
8.5,1.0251412,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,-0.16925122,1.0
19.333334,0.74969906,1.0
28.0,-0.0,1.0
0.0,0.0,1.0
29.0,0.0,1.0
27.0,0.0,1.0
54.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
17.0,-1.5707964,1.0
0.0,0.0,1.0
20.146685,-0.7029391,1.0
29.0,-0.28511775,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,0.0,1.0
27.0,-0.0,1.0
58.0,0.0,1.0
29.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,0.17526637,1.0
0.0,0.0,1.0
5.8,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.0,-0.28546286,1.0
54.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
82.0,0.0,1.0
0.0,0.0,1.0
82.0,-0.0,1.0
0.0,0.0,1.0
41.0,0.0,1.0
56.61272,-1.2930492,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.333334,-0.21273178,1.0
83.74366,-0.2044212,1.0
56.61272,-0.10057114,1.0
28.0,0.30499235,1.0
20.935915,-0.2044212,1.0
16.748732,-2.7755576E-17,1.0
10.4679575,2.7755576E-17,1.0
7.0,0.3103874,1.0
14.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,1.1466019,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
8.5,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
14.0,-0.6837093,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.189117,1.3038431,5.0
0.0,0.0,5.0
42.5,-0.29977608,5.0
0.0,0.0,5.0
0.0,0.0,5.0
32.626675,-0.26356387,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
28.0,0.057563454,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
41.5,0.5036263,5.0
31.906113,0.56192154,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
14.0,0.4480239,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,2.0
0.0,0.0,2.0
14.5,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
29.0,0.089236066,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
29.0,0.6878204,2.0
14.0,-0.48745263,2.0
0.0,0.0,2.0
0.0,0.0,2.0
28.0,1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
16.37834,-0.38050637,2.0
0.0,0.0,2.0
0.0,0.0,2.0
29.0,-0.26371184,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
29.0,0.057628427,2.0
0.0,0.0,2.0
16.37834,-0.38050637,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
16.37834,-1.5497222,2.0
29.0,-0.1746722,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,-0.48745263,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
33.61547,-0.43647423,2.0
0.0,0.0,2.0
0.0,0.0,2.0
31.5,0.102846846,2.0
0.0,0.0,2.0
29.0,-0.038705036,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,-0.64739215,3.0
0.0,0.0,3.0
28.30636,0.019529486,3.0
14.0,-0.6837093,3.0
0.0,0.0,3.0
41.87183,-0.85341674,3.0
0.0,0.0,3.0
0.0,0.0,3.0
31.906113,0.4057952,3.0
0.0,0.0,3.0
85.0,-0.0,3.0
20.146685,0.9729381,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
13.5,-0.21273178,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
65.25335,-0.18042265,3.0
38.013157,0.32796165,3.0
0.0,0.0,3.0
58.0,-0.26371184,3.0
58.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.37834,-0.38050637,3.0
16.37834,0.0,3.0
0.0,0.0,3.0
13.5,-0.74969906,3.0
41.87183,-0.10008968,3.0
0.0,0.0,3.0
13.5,-0.44926012,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
15.953056,-0.87642586,3.0
15.953056,0.0,3.0
0.0,0.0,3.0
5.6666665,1.1351135,3.0
4.25,-3.1415927,3.0
13.5,-0.43568286,3.0
8.5,1.5707964,3.0
15.953056,-1.0088748,3.0
0.0,0.0,3.0
56.0,0.66698366,3.0
0.0,0.0,3.0
8.5,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
11.694684,-0.84257,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
