Speed angle changed vs. Modulus speed from (790, 302) to (1020, 323)
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
67.0,-0.13352905,2.0
0.0,0.0,2.0
0.0,0.0,3.0
19.235384,1.0838971,3.0
0.0,0.0,3.0
135.20355,-0.2998248,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-1.158043,3.0
0.0,0.0,3.0
19.235384,-0.06464808,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.95054686,3.0
0.0,0.0,3.0
12.823589,0.0,3.0
0.0,0.0,3.0
34.0,0.48689923,3.0
17.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
51.29571,-0.17636615,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
5.495824,-0.31053308,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
25.401772,-0.63073844,3.0
9.0,2.6524727,3.0
0.0,0.0,3.0
11.0,-1.5707964,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.06464808,3.0
38.470768,0.0,3.0
19.235384,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
101.607086,0.17809294,3.0
50.803543,0.0,3.0
17.0,-0.17809294,3.0
35.17101,0.25877088,3.0
19.235384,0.22812834,3.0
38.470768,0.0,3.0
33.0,-0.75785244,3.0
34.20526,-0.28874367,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.5,0.06706346,3.0
33.0,-0.0,3.0
0.0,0.0,3.0
16.5,0.0,3.0
33.0,0.0,3.0
0.0,0.0,3.0
11.0,-0.0,3.0
2.5384614,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
34.20526,-0.6466557,3.0
33.0,-0.5549957,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
66.0,-1.0691923,3.0
33.0,-0.17809294,3.0
16.5,-0.0,3.0
33.0,0.0,3.0
68.41052,-0.6466557,3.0
34.20526,0.0,3.0
0.0,0.0,3.0
18.0,-2.483704,3.0
34.20526,-0.28874367,3.0
18.0,-2.483704,3.0
0.0,0.0,3.0
0.0,0.0,3.0
33.0,1.5707964,3.0
0.0,0.0,3.0
19.235384,0.10453978,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.794947,-0.17179711,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
33.666668,0.029499637,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
38.470768,0.48689923,3.0
51.29571,-1.1144136,3.0
67.0,0.17636615,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,-0.0,3.0
0.0,0.0,3.0
50.803543,0.17809294,3.0
50.803543,0.0,3.0
50.803543,0.0,3.0
101.607086,0.0,3.0
19.235384,-0.4364747,3.0
0.0,0.0,3.0
0.0,0.0,3.0
22.666666,-0.9491838,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
38.470768,-1.158043,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.617692,0.0,3.0
0.0,0.0,3.0
16.5,-0.03584122,3.0
34.687893,-0.2624594,3.0
0.0,0.0,3.0
19.235384,-0.22443983,3.0
0.0,0.0,3.0
25.401772,-0.54540783,3.0
9.0,1.6432687,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-1.0716898,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,0.0,3.0
67.0,0.48689923,3.0
33.0,-0.0,3.0
2.2,0.0,3.0
0.0,0.0,3.0
37.589893,-1.568539,3.0
18.794947,0.0,3.0
0.0,0.0,3.0
34.20526,-0.19967866,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
28.160255,0.15148191,3.0
6.428571,-0.10673567,3.0
18.794947,0.49934673,3.0
0.27297297,0.089461565,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.06464808,3.0
19.235384,0.0,3.0
12.823589,0.0,3.0
0.0,0.0,3.0
19.235384,-0.48689923,3.0
0.0,0.0,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
19.235384,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,-0.42285392,3.0
0.0,0.0,3.0
8.375,-0.78697294,3.0
11.72367,-0.25877088,3.0
17.0,-0.6634762,3.0
17.0,0.0,3.0
0.0,0.0,3.0
33.0,-0.5549957,3.0
50.803543,0.0899935,3.0
0.0,0.0,3.0
0.0,0.0,3.0
50.803543,1.7488892,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
38.470768,-1.291062,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,0.25975862,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
33.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.06464808,3.0
0.0,0.0,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
38.470768,-0.06464808,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.794947,0.54977125,3.0
0.0,0.0,3.0
0.0,0.0,3.0
34.0,-0.8068374,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
38.470768,-1.399807,3.0
38.470768,0.0,3.0
38.470768,0.0,3.0
0.0,0.0,3.0
38.470768,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
5.495824,-0.40958884,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
12.823589,1.0838971,4.0
0.0,0.0,4.0
4.808846,-0.35354897,4.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
50.0,0.6857295,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
8.375,-0.5549957,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
34.0,-0.591439,1.0
38.470768,1.0838971,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.0,-0.42285392,1.0
0.0,0.0,1.0
6.6,0.42285392,1.0
33.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
168.0,-1.0691923,1.0
19.235384,0.48689923,1.0
17.0,-0.48689923,1.0
50.803543,-0.17809294,1.0
50.803543,0.0,1.0
16.75,0.17809294,1.0
18.794947,-0.49934673,1.0
42.0,0.07677189,1.0
34.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
11.562632,0.9481889,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.0404644,0.1566832,1.0
0.0,0.0,1.0
38.470768,-1.1528685,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
34.0,0.48689923,1.0
0.0,0.0,1.0
0.0,0.0,1.0
2.6153846,-0.591439,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.7777777,0.92374915,1.0
0.0,0.0,1.0
17.0,0.3239877,1.0
0.0,0.0,1.0
38.470768,-0.48689923,1.0
0.0,0.0,1.0
19.235384,-0.8895539,1.0
19.235384,0.0,1.0
19.235384,0.0,1.0
38.470768,0.0,1.0
0.0,0.0,1.0
19.235384,0.0,1.0
38.470768,0.0,1.0
38.470768,0.0,1.0
0.0,0.0,1.0
19.235384,0.0,1.0
0.0,0.0,1.0
19.235384,-0.9014061,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
102.59142,-0.2569877,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
4.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,1.0838971,1.0
0.0,0.0,1.0
38.470768,0.0,1.0
19.235384,-0.086658575,1.0
0.0,0.0,1.0
67.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.5,0.0,1.0
67.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.18629356,1.0
67.0,-0.6980299,1.0
8.5,0.0,1.0
5.6666665,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
101.0,0.5846013,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
101.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.4488626,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
70.34202,0.22812834,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.5,-0.92374915,1.0
101.0,0.0,1.0
35.17101,-0.25877088,1.0
67.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.48689923,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
35.17101,0.22812834,1.0
35.17101,0.0,1.0
19.235384,-0.22812834,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,0.58229303,1.0
34.0,0.34596726,1.0
38.470768,0.10453978,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,-1.4360831,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.0640453,1.0
0.0,0.0,1.0
4.808846,-0.74567014,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
19.235384,-0.34127086,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.63954854,1.0
0.0,0.0,1.0
70.34202,3.311258E-4,1.0
0.0,0.0,1.0
35.17101,0.0,1.0
0.0,0.0,1.0
38.470768,-0.22812834,1.0
0.0,0.0,1.0
3.2058973,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
70.34202,0.22812834,1.0
0.0,0.0,1.0
103.57606,-0.37206775,1.0
51.78803,0.0,1.0
38.470768,0.10453978,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,0.10453978,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,-1.0715005,1.0
0.0,0.0,1.0
0.0,0.0,1.0
19.235384,-0.2888814,1.0
38.470768,0.0,1.0
38.470768,0.19883028,1.0
33.86903,0.44180477,1.0
0.0,0.0,1.0
34.0,-0.17809294,1.0
0.0,0.0,1.0
18.794947,0.49934673,1.0
34.0,-0.4191426,1.0
70.34202,-0.25877088,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.5,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.794947,0.8995874,1.0
33.5,-0.49934673,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.5,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
19.235384,-1.1991146,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.2538193,1.0
19.235384,-0.086658575,5.0
0.0,0.0,5.0
12.823589,-0.95054686,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
70.34202,0.22812834,5.0
17.0,0.25877088,5.0
0.0,0.0,5.0
0.0,0.0,5.0
67.601776,-0.2998248,5.0
0.0,0.0,5.0
19.235384,-0.06464808,5.0
16.5,0.40024066,5.0
102.59142,-1.2581325,5.0
0.0,0.0,5.0
0.0,0.0,5.0
35.17101,0.30344313,5.0
17.0,-0.35132772,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
50.803543,0.19996065,5.0
0.0,0.0,5.0
50.803543,0.0,5.0
19.235384,0.3088063,5.0
0.0,0.0,5.0
38.470768,-0.48689923,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.235384,-0.63954854,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.235384,-1.0612041,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.235384,-0.5278786,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.235384,0.5458911,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
17.0,0.08589921,5.0
19.235384,-1.0612041,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
38.470768,-1.0612041,2.0
12.823589,0.0,2.0
6.4117947,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-1.1705557,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
18.794947,1.2171787,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
19.235384,1.0838971,3.0
19.235384,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.40958884,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-1.0612041,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-1.4088824,3.0
0.0,0.0,3.0
0.0,0.0,3.0
26.8,0.0,3.0
28.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
23.125263,-0.68212205,3.0
16.5,-0.2624594,3.0
50.803543,0.17809294,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.086658575,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
