Speed angle changed vs. Modulus speed from (560, 302) to (790, 323)
0.0,0.0,5.0
16.224981,1.0873493,5.0
0.0,0.0,5.0
0.0,0.0,5.0
15.402922,-0.6240231,5.0
31.320919,1.8622531,5.0
15.402922,-0.38541374,5.0
0.0,0.0,5.0
30.805843,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
15.402922,0.0,5.0
27.513634,0.29077876,5.0
0.0,0.0,5.0
0.0,0.0,5.0
15.402922,-1.4478638,5.0
22.803509,0.712734,5.0
0.0,0.0,5.0
30.805843,0.9467733,5.0
0.0,0.0,5.0
15.402922,0.0,5.0
0.0,0.0,5.0
27.0,0.6240231,5.0
4.5,2.0188203,5.0
25.0,-1.0636978,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
30.805843,-0.6240231,5.0
30.805843,0.0,5.0
0.0,0.0,5.0
9.0,-1.5707964,5.0
9.0,3.1415927,5.0
0.0,0.0,5.0
27.513634,-1.9040406,5.0
15.402922,-0.44935086,5.0
0.0,0.0,5.0
9.0,-0.9467733,5.0
12.5,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
18.794947,-0.17063573,5.0
18.794947,0.0,5.0
13.5,0.1746722,5.0
0.0,0.0,5.0
9.0,0.23860933,5.0
13.5,0.17636615,5.0
0.0,0.0,5.0
44.737507,0.13452101,5.0
16.224981,-0.7225236,5.0
0.0,0.0,5.0
15.402922,-0.07785649,5.0
0.0,0.0,5.0
15.402922,0.0,5.0
31.320919,0.91547984,5.0
33.333332,-0.2914568,5.0
0.0,0.0,5.0
9.0,0.5070985,5.0
0.0,0.0,5.0
0.0,0.0,5.0
11.005453,-1.9040406,5.0
0.0,0.0,5.0
0.0,0.0,5.0
10.268615,-0.6240231,5.0
15.402922,0.0,5.0
9.0,-2.394637,5.0
50.803543,0.24476099,5.0
9.0,1.7488892,5.0
0.0,0.0,5.0
6.0,-2.1390831,5.0
66.5,-0.0,5.0
10.268615,-0.6240231,5.0
0.0,0.0,5.0
9.0,2.0188203,5.0
16.5,-1.5707964,5.0
42.5,-0.0,5.0
15.402922,-0.6240231,5.0
0.0,0.0,5.0
30.805843,0.0,5.0
0.0,0.0,5.0
15.402922,0.7938013,5.0
12.0,-0.5036263,5.0
30.805843,-0.6240231,5.0
6.0,2.1948195,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
9.0,1.9228406,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
50.0,0.6435011,5.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
13.5,0.23860933,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
7.701461,-1.4478638,2.0
0.0,0.0,2.0
0.0,0.0,2.0
44.737507,-0.10232776,2.0
9.0,-1.2420853,2.0
15.402922,0.9467733,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.4,0.4480239,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-0.6240231,2.0
9.0,-0.9467733,2.0
0.0,0.0,2.0
12.0,-0.82384074,2.0
12.0,0.0,2.0
15.402922,-0.6240231,2.0
12.5,0.13758674,2.0
12.5,0.0,2.0
12.5,-0.0,2.0
9.0,1.5707964,2.0
0.0,0.0,2.0
9.0,-1.5707964,2.0
9.0,3.1415927,2.0
9.0,-3.1415927,2.0
9.0,1.6327858,2.0
9.0,-3.1415927,2.0
9.0,-1.6230742,2.0
6.0,3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-0.6240231,2.0
15.402922,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
30.805843,0.6240231,2.0
25.0,-0.6240231,2.0
0.0,0.0,2.0
0.0,0.0,2.0
18.0,3.1415927,2.0
25.0,-1.5707964,2.0
0.0,0.0,2.0
30.805843,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
24.0,0.6240231,2.0
0.0,0.0,2.0
24.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
30.805843,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
30.805843,-1.4478638,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
67.10626,0.27316073,2.0
0.0,0.0,2.0
0.0,0.0,2.0
12.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-0.6240231,2.0
0.0,0.0,2.0
0.0,0.0,2.0
10.268615,0.0,2.0
4.5,-0.9467733,2.0
15.0,0.9272952,2.0
12.0,0.6435011,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-1.4478638,2.0
30.805843,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
6.489992,0.5029006,2.0
6.75,0.17636615,2.0
30.805843,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
15.402922,-1.4478638,2.0
15.402922,0.0,2.0
9.0,2.0188203,2.0
9.0,-3.1415927,2.0
9.0,3.1415927,2.0
13.5,-1.5707964,2.0
12.5,0.0,2.0
0.0,0.0,2.0
30.805843,-1.4478638,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-0.4864363,2.0
0.0,0.0,2.0
15.402922,0.9467733,2.0
16.224981,1.2120256,2.0
67.10626,-0.7225236,2.0
2.5714285,1.7053174,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
42.5,-0.0,2.0
16.5,0.61072594,2.0
10.268615,-0.38541374,2.0
9.0,-2.394637,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
15.402922,-0.4864363,2.0
0.0,0.0,2.0
8.333333,0.6240231,2.0
15.402922,-0.6240231,2.0
15.402922,0.0,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
27.513634,0.6971325,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,0.9467733,2.0
12.5,0.6240231,2.0
25.0,-0.0,2.0
9.0,-2.394637,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-1.4478638,2.0
15.402922,0.0,2.0
9.0,-0.9467733,2.0
25.0,1.5707964,2.0
15.402922,-0.6240231,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
9.0,-3.1415927,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
10.816654,0.41163644,2.0
24.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-1.3633001,2.0
66.5,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.0,0.3520443,2.0
26.0,-0.0,2.0
7.701461,-1.4478638,2.0
15.402922,0.0,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,1.3505476,2.0
15.402922,-0.38541374,2.0
10.268615,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-2.394637,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
8.0,0.5191461,2.0
12.0,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
8.333333,0.6240231,2.0
12.0,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
8.333333,0.54616654,2.0
12.5,1.5707964,2.0
9.0,-1.5707964,2.0
13.5,1.5707964,2.0
16.224981,-0.41163644,2.0
27.0,0.5880026,2.0
9.0,-1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.402922,-0.6240231,2.0
0.0,0.0,2.0
12.5,0.6240231,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
9.0,-1.5707964,2.0
12.5,1.5707964,2.0
9.0,1.5707964,2.0
15.402922,-2.1948195,2.0
27.513634,-0.73045355,2.0
0.0,0.0,2.0
0.0,0.0,2.0
50.0,-0.0,2.0
50.803543,0.17809294,2.0
15.402922,0.9467733,2.0
12.5,0.6240231,2.0
9.0,-1.5707964,2.0
31.320919,1.8622531,2.0
31.320919,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
53.333332,1.5707964,2.0
50.0,0.85843873,2.0
33.333332,0.0,2.0
26.842505,0.13452101,2.0
27.0,0.23860933,2.0
6.0,1.9228406,3.0
15.402922,-2.1948195,3.0
15.402922,0.0,3.0
30.805843,0.0,3.0
0.0,0.0,3.0
20.880613,0.91547984,3.0
0.0,0.0,3.0
37.589893,0.20788993,3.0
18.794947,0.0,3.0
18.794947,0.0,3.0
9.0,1.0714496,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.794947,1.1100727,3.0
13.5,0.23860933,3.0
18.794947,0.49934673,3.0
20.0,-0.49934673,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
31.320919,1.8622531,3.0
31.320919,0.0,3.0
0.0,0.0,3.0
8.948834,5.551115E-17,3.0
33.0,-0.2914568,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,0.23860933,3.0
10.268615,0.9467733,3.0
0.0,0.0,3.0
15.402922,0.9467733,3.0
15.402922,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.0,3.1415927,3.0
0.0,0.0,3.0
16.224981,0.5880026,3.0
12.5,0.0,3.0
0.0,0.0,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
50.0,0.2652071,3.0
50.803543,0.17809294,3.0
18.794947,-0.413561,3.0
8.25,0.7853982,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,-0.04887409,3.0
44.737507,0.27316073,3.0
4.5,-1.7053174,3.0
18.794947,0.6379865,3.0
31.320919,-0.20788993,3.0
16.224981,0.2965458,3.0
16.224981,0.0,3.0
15.402922,-1.2120256,3.0
0.0,0.0,3.0
16.5,0.18237692,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,1.9228406,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-3.1415927,3.0
10.268615,-1.4478638,3.0
0.0,0.0,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
13.5,1.0303768,3.0
13.5,0.0,3.0
0.0,0.0,3.0
13.5,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.10626,0.13452101,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-0.7123576,3.0
13.5,1.0541012,3.0
12.5,-0.47018346,3.0
59.5,0.0,3.0
34.687893,-0.2624594,3.0
18.794947,-0.23688732,3.0
100.0,0.49934673,3.0
92.5,-0.0,3.0
13.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
8.333333,0.116670005,3.0
13.5,0.17636615,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.10626,0.24867228,3.0
67.10626,0.88642216,3.0
67.10626,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
15.402922,-0.38541374,3.0
15.402922,0.0,3.0
12.5,0.6240231,3.0
12.5,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
8.333333,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.5,-0.7853982,3.0
67.10626,0.13452101,3.0
66.5,-0.13452101,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
44.333332,0.85843873,3.0
133.0,0.0,3.0
66.5,-0.0,3.0
66.5,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,-0.8685394,3.0
9.0,3.1415927,3.0
16.224981,-0.98279375,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.449963,1.7755148,3.0
0.0,0.0,3.0
66.5,-0.5880026,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
44.333332,-0.433742,3.0
0.0,0.0,3.0
16.224981,0.20492554,3.0
0.0,0.0,3.0
7.701461,0.97606736,3.0
0.0,0.0,3.0
15.402922,-0.6240231,3.0
0.0,0.0,3.0
13.5,0.6240231,3.0
13.5,-0.0,3.0
18.0,1.5707964,3.0
15.402922,-0.9467733,3.0
10.268615,0.6240231,3.0
15.402922,0.0,3.0
0.0,0.0,3.0
16.5,0.0,3.0
17.0,0.0,3.0
33.55313,0.99295974,3.0
18.794947,0.36482573,3.0
12.5,-0.82384074,3.0
31.320919,-0.2914568,3.0
31.320919,0.0,3.0
0.0,0.0,3.0
12.5,-0.0,3.0
15.402922,0.9467733,3.0
0.0,0.0,3.0
9.0,2.1948195,3.0
0.0,0.0,3.0
13.5,1.5707964,3.0
0.0,0.0,3.0
9.0,1.5707964,3.0
0.0,0.0,3.0
6.0,-3.1415927,3.0
33.55313,-0.2537977,3.0
16.5,-0.13452101,3.0
16.5,-0.0,3.0
66.5,0.0,3.0
33.55313,0.99295974,3.0
33.0,-0.13452101,3.0
16.224981,1.7755148,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.224981,0.5880026,3.0
18.0,1.8094057,3.0
4.5,-3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.224981,2.158799,3.0
0.0,0.0,3.0
0.0,0.0,3.0
37.589893,0.20291021,3.0
33.0,-1.2604089,3.0
0.0,0.0,3.0
12.529964,0.4257096,3.0
13.5,0.23860933,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,1.7471625,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.224981,-0.98279375,3.0
16.224981,0.0,3.0
15.402922,0.43967476,3.0
0.0,0.0,3.0
0.0,0.0,3.0
26.0,0.6240231,3.0
17.333334,-0.0,3.0
15.402922,-0.6240231,3.0
0.0,0.0,3.0
15.402922,0.0,3.0
17.333334,0.6240231,3.0
0.0,0.0,3.0
25.333334,-0.0,3.0
12.0,0.0,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.0,-1.6190163,3.0
133.0,1.5707964,3.0
9.0,1.5707964,3.0
18.0,-3.1415927,3.0
37.589893,2.070143,3.0
0.0,0.0,3.0
37.589893,0.6757129,3.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
9.444445,0.0,4.0
0.0,0.0,4.0
4.0562453,0.1542606,4.0
3.857143,-0.5880026,4.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
32.449963,0.46609858,1.0
0.0,0.0,1.0
67.10626,0.7225236,1.0
0.0,0.0,1.0
69.666664,0.69287956,1.0
33.0,0.08975817,1.0
18.0,-1.5707964,1.0
16.5,1.5707964,1.0
18.0,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
133.0,0.85843873,1.0
0.0,0.0,1.0
32.449963,0.5880026,1.0
9.0,0.98279375,1.0
52.201534,0.8354679,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
52.0,-0.74665785,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
85.0,-0.0,1.0
52.0,0.0,1.0
0.0,0.0,1.0
0.5854378,0.7626444,1.0
44.737507,-0.13452101,1.0
27.0,0.13452101,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
16.5,0.3655182,1.0
33.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.0,-1.2420853,1.0
27.0,1.5707964,1.0
9.0,1.5707964,1.0
25.0,-1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.794947,-1.1850762,1.0
0.0,0.0,1.0
38.470768,0.98624593,1.0
19.235384,0.0,1.0
38.470768,0.0,1.0
0.0,0.0,1.0
66.5,0.0,1.0
18.0,1.5707964,1.0
18.0,-3.1415927,1.0
27.0,1.5707964,1.0
27.0,1.5707964,1.0
67.10626,0.99295974,1.0
44.333332,-0.13452101,1.0
50.0,-0.0,1.0
37.589893,-0.49934673,1.0
50.803543,0.8428502,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.0,0.63274884,1.0
6.0,-1.6190163,1.0
6.489992,0.1542606,1.0
10.816654,0.82661194,1.0
0.0,0.0,1.0
6.0,-1.0918827,1.0
0.0,0.0,1.0
0.0,0.0,1.0
10.816654,0.5880026,1.0
32.0,-0.5880026,1.0
