274,320,0,24/09/2014 12:05:57,ZX1B23QBS53771758c578bbd85,41
776,320,0,24/09/2014 14:19:01,ZX1B23QBS53771758c578bbd85,41
514,320,0,24/09/2014 14:19:03,ZX1B23QBS53771758c578bbd85,41
776,320,0,24/09/2014 14:19:05,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:19:07,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:19:08,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:19:10,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:19:12,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:19:14,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:19:16,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:19:18,ZX1B23QBS53771758c578bbd85,41
643,302,0,24/09/2014 14:19:20,ZX1B23QBS53771758c578bbd85,41
643,320,0,24/09/2014 14:19:22,ZX1B23QBS53771758c578bbd85,41
643,302,0,24/09/2014 14:19:24,ZX1B23QBS53771758c578bbd85,41
643,320,0,24/09/2014 14:19:26,ZX1B23QBS53771758c578bbd85,41
616,320,0,24/09/2014 14:19:28,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:30,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:32,ZX1B23QBS53771758c578bbd85,41
616,347,0,24/09/2014 14:19:34,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:36,ZX1B23QBS53771758c578bbd85,41
616,302,0,24/09/2014 14:19:37,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:39,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:41,ZX1B23QBS53771758c578bbd85,41
616,364,0,24/09/2014 14:19:43,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:19:45,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:19:47,ZX1B23QBS53771758c578bbd85,41
307,347,0,24/09/2014 14:19:49,ZX1B23QBS53771758c578bbd85,41
591,320,0,24/09/2014 14:19:51,ZX1B23QBS53771758c578bbd85,41
432,302,0,24/09/2014 14:19:52,ZX1B23QBS53771758c578bbd85,41
432,302,0,24/09/2014 14:19:54,ZX1B23QBS53771758c578bbd85,41
616,302,0,24/09/2014 14:19:56,ZX1B23QBS53771758c578bbd85,41
616,302,0,24/09/2014 14:19:58,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:20:00,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:20:01,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:20:04,ZX1B23QBS53771758c578bbd85,41
542,320,0,24/09/2014 14:20:06,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:20:08,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:20:10,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:20:12,ZX1B23QBS53771758c578bbd85,41
486,320,0,24/09/2014 14:20:14,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:20:16,ZX1B23QBS53771758c578bbd85,41
514,364,0,24/09/2014 14:20:18,ZX1B23QBS53771758c578bbd85,41
403,302,0,24/09/2014 14:20:19,ZX1B23QBS53771758c578bbd85,41
403,302,0,24/09/2014 14:20:21,ZX1B23QBS53771758c578bbd85,41
403,302,0,24/09/2014 14:20:23,ZX1B23QBS53771758c578bbd85,41
374,302,0,24/09/2014 14:20:25,ZX1B23QBS53771758c578bbd85,41
340,320,0,24/09/2014 14:20:27,ZX1B23QBS53771758c578bbd85,41
307,302,0,24/09/2014 14:20:30,ZX1B23QBS53771758c578bbd85,41
307,302,0,24/09/2014 14:20:32,ZX1B23QBS53771758c578bbd85,41
274,302,0,24/09/2014 14:20:33,ZX1B23QBS53771758c578bbd85,41
374,320,0,24/09/2014 14:20:36,ZX1B23QBS53771758c578bbd85,41
374,320,0,24/09/2014 14:20:37,ZX1B23QBS53771758c578bbd85,41
374,320,0,24/09/2014 14:20:39,ZX1B23QBS53771758c578bbd85,41
