ZX1B23QBS53771758c578bbd85,0.035836628,0.022629286,0.053481077
ZX1B23QBS53771758c578bbd85,0.002818184,0.01953556,0.034657979
ZX1B23QBS53771758c578bbd85,0.052707476,0.07576021,0.049688982
ZX1B23QBS53771758c578bbd85,0.016324208,0.035634793,0.059359608
ZX1B23QBS53771758c578bbd85,0.088820716,0.084840085,0.051964993
ZX1B23QBS53771758c578bbd85,0.007090427,0.035317575,0.034085127
ZX1B23QBS53771758c578bbd85,0.066201296,0.041417458,0.070125924
ZX1B23QBS53771758c578bbd85,0.028092771,0.046041877,0.038450779
ZX1B23QBS53771758c578bbd85,0.212301542,0.172079668,0.214856965
ZX1B23QBS53771758c578bbd85,0.157413433,0.099378429,0.200043341
ZX1B23QBS53771758c578bbd85,0.176735454,0.132337344,0.197957477
ZX1B23QBS53771758c578bbd85,0.012326003,0.039955405,0.055067277
ZX1B23QBS53771758c578bbd85,0.050074088,0.06189769,0.031143898
ZX1B23QBS53771758c578bbd85,0.027574096,0.026381906,0.061402566
ZX1B23QBS53771758c578bbd85,0.017289499,0.057061448,0.064576277
ZX1B23QBS53771758c578bbd85,0.032170218,0.027947319,0.068983691
ZX1B23QBS53771758c578bbd85,0.023814601,0.064784134,0.067613089
ZX1B23QBS53771758c578bbd85,0.183929363,0.125554228,0.186188292
ZX1B23QBS53771758c578bbd85,0.006247657,0.035904787,0.046746524
ZX1B23QBS53771758c578bbd85,0.004751243,0.033184394,0.041184977
TA92903URNf067ff16fcf8e045,0.031365011,0.024988493,0.038319864
TA92903URNf067ff16fcf8e045,0.060560268,0.069295828,0.039808398
TA92903URNf067ff16fcf8e045,0.089060656,0.095153015,0.120867716
TA92903URNf067ff16fcf8e045,0.007388935,0.029830771,0.04391378
TA92903URNf067ff16fcf8e045,0.129410966,0.126478213,0.068623398
TA92903URNf067ff16fcf8e045,0.010747126,0.026036658,0.043681872
TA92903URNf067ff16fcf8e045,0.042690397,0.032034128,0.043685238
TA92903URNf067ff16fcf8e045,0.014293753,0.038807097,0.02523788
TA92903URNf067ff16fcf8e045,0.041028968,0.062587907,0.039125814
TA92903URNf067ff16fcf8e045,0.001317805,0.032985074,0.033049663
TA92903URNf067ff16fcf8e045,0.006175834,0.027659297,0.030137986
TA92903URNf067ff16fcf8e045,0.002155314,0.023021943,0.035046109
TA92903URNf067ff16fcf8e045,0.047027781,0.045357074,0.035050781
TA92903URNf067ff16fcf8e045,0.012136803,0.027320492,0.054165185
TA92903URNf067ff16fcf8e045,0.08109039,0.111430712,0.06063124
TA92903URNf067ff16fcf8e045,0.040330037,0.055429653,0.072010865
TA92903URNf067ff16fcf8e045,0.026883106,0.05006606,0.030787673
TA92903URNf067ff16fcf8e045,0.016258289,0.021401258,0.040488948
TA92903URNf067ff16fcf8e045,0.121613352,0.135064094,0.108553588
TA92903URNf067ff16fcf8e045,0.02178644,0.042235267,0.056213088
TA92903URNf067ff16fcf8e045,1.002691125,0.957900652,1.026869645
TA92903URNf067ff16fcf8e045,0.02408002,0.011135187,0.051518524
TA92903URNf067ff16fcf8e045,0.060539282,0.083652409,0.071013401
TA92903URNf067ff16fcf8e045,0.027730152,0.027242163,0.022533433
TA92903URNf067ff16fcf8e045,0.014353313,0.03904014,0.026956706
TA92903URNf067ff16fcf8e045,0.005890567,0.027762157,0.037394891
TA92903URNf067ff16fcf8e045,0.1172192,0.141091051,0.087395982
TA92903URNf067ff16fcf8e045,0.085857539,0.031249033,0.113784311
TA92903URNf067ff16fcf8e045,0.060612772,0.073241776,0.03011177
TA92903URNf067ff16fcf8e045,0.021923221,0.037854281,0.075913918
TA92903URNf067ff16fcf8e045,0.128520317,0.108670549,0.069609459
YT910K6675876ded0861342065,0.077019319,0.092318111,0.081110411
YT910K6675876ded0861342065,0.215667773,0.22952323,0.198562215
YT910K6675876ded0861342065,0.489171361,0.508195769,0.463652645
YT910K6675876ded0861342065,0.097335003,0.117323244,0.054380433
YT910K6675876ded0861342065,0.022315135,0.036517733,0.035767802
YT910K6675876ded0861342065,0.078724788,0.101211049,0.051761489
YT910K6675876ded0861342065,0.013155285,0.038563369,0.030185573
YT910K6675876ded0861342065,0.202094942,0.208181068,0.14468917
YT910K6675876ded0861342065,0.485655822,0.504322933,0.394660709
ZX1B23QFSP48abead89f52e3bb,0.057923834,0.041760715,0.085810144
ZX1B23QFSP48abead89f52e3bb,0.005660226,0.033472673,0.033502626
ZX1B23QFSP48abead89f52e3bb,0.123355048,0.151918574,0.178506536
ZX1B23QFSP48abead89f52e3bb,0.003562221,0.028781666,0.031583371
ZX1B23QFSP48abead89f52e3bb,0.012123811,0.038270732,0.026039298
ZX1B23QFSP48abead89f52e3bb,0.005302345,0.024686994,0.040557556
ZX1B23QFSP48abead89f52e3bb,0.065790954,0.098267649,0.105395448
ZX1B23QFSP48abead89f52e3bb,0.009796044,0.04123113,0.038723661
ZX1B23QFSP48abead89f52e3bb,0.013905717,0.046709774,0.03587336
ZX1B23QFSP48abead89f52e3bb,0.001599912,0.034277095,0.038847502
ZX1B23QFSP48abead89f52e3bb,0.020242712,0.062122889,0.030481297
ZX1B23QFSP48abead89f52e3bb,0.002014542,0.029596254,0.03634238
ZX1B23QFSP48abead89f52e3bb,0.005412248,0.029608665,0.030982922
ZX1B23QFSP48abead89f52e3bb,0.00593948,0.037568123,0.043059873
ZX1B23QFSP48abead89f52e3bb,0.003575394,0.035321706,0.034949163
ZX1B23QFSP48abead89f52e3bb,0.004518473,0.033444745,0.041563623
ZX1B23QFSP48abead89f52e3bb,0.002217316,0.037039903,0.041698393
ZX1B23QFSP48abead89f52e3bb,0.010912178,0.044487226,0.03952233
ZX1B23QFSP48abead89f52e3bb,0.01838065,0.050063211,0.023503777
ZX1B23QFSP48abead89f52e3bb,0.006553797,0.042826237,0.044617342
ZX1B23QFSP48abead89f52e3bb,0.168490589,0.224422367,0.178555729
ZX1B23QFSP48abead89f52e3bb,0.089860994,0.120788892,0.131009317
ZX1B23QFSP48abead89f52e3bb,0.093391649,0.14327289,0.079743243
ZX1B23QFSP48abead89f52e3bb,0.009339229,0.042622185,0.033108278
ZX1B23QFSP48abead89f52e3bb,0.090540734,0.091874363,0.059120535
ZX1B23QFSP48abead89f52e3bb,0.00886214,0.033495001,0.04662888
ZX1B23QFSP48abead89f52e3bb,0.681825164,0.716195121,0.716045625
ZX1B23QFSP48abead89f52e3bb,0.00486436,0.027952075,0.036867881
ZX1B23QFSP48abead89f52e3bb,0.003070383,0.037910079,0.040247531
ZX1B23QFSP48abead89f52e3bb,0.004429906,0.033537704,0.035227528
ZX1B23QFSP48abead89f52e3bb,0.019416677,0.061433786,0.04036981
ZX1B23QFSP48abead89f52e3bb,0.009921913,0.037166284,0.040243609
ZX1B23QFSP48abead89f52e3bb,0.010821496,0.040418033,0.037629486
ZX1B23QFSP48abead89f52e3bb,0.070557428,0.099403232,0.116381779
ZX1B23QFSP48abead89f52e3bb,0.007307733,0.043102953,0.048270255
ZX1B23QFSP48abead89f52e3bb,0.004508787,0.028682392,0.034859008
ZX1B23QFSP48abead89f52e3bb,0.00474901,0.035912209,0.033654278
ZX1B23QFSP48abead89f52e3bb,0.070264774,0.101103895,0.113321565
ZX1B23QFSP48abead89f52e3bb,0.005986831,0.038494068,0.040440349
ZX1B23QFSP48abead89f52e3bb,0.004961752,0.033823781,0.035046192
ZX1B23QFSP48abead89f52e3bb,0.003243426,0.027300162,0.03374529
ZX1B23QFSP48abead89f52e3bb,0.003388058,0.027037459,0.034021528
ZX1B23QFSP48abead89f52e3bb,0.072859193,0.114416168,0.045139159
ZX1B23QFSP48abead89f52e3bb,0.005417145,0.031995289,0.035850377
ZX1B23QFSP48abead89f52e3bb,0.006042841,0.031350511,0.031880409
ZX1B23QFSP48abead89f52e3bb,0.00306828,0.038687954,0.035919356
ZX1B23QFSP48abead89f52e3bb,0.102876077,0.156140976,0.157299782
ZX1B23QFSP48abead89f52e3bb,0.004524875,0.025321627,0.026691703
ZX1B23QFSP48abead89f52e3bb,0.005046406,0.035502074,0.039052916
ZX1B23QFSP48abead89f52e3bb,0.006140399,0.03241864,0.028461262
ZX1B23QFSP48abead89f52e3bb,0.074945993,0.108615357,0.123801594
ZX1B23QFSP48abead89f52e3bb,0.011710869,0.034416023,0.04205847
ZX1B23QFSP48abead89f52e3bb,0.003379877,0.030445115,0.035189739
ZX1B23QFSP48abead89f52e3bb,0.018641173,0.039589237,0.02291382
ZX1B23QFSP48abead89f52e3bb,0.010677356,0.043069899,0.051228186
ZX1B23QFSP48abead89f52e3bb,0.006656333,0.032991103,0.036430172
ZX1B23QFSP48abead89f52e3bb,0.012542695,0.046484904,0.045031278
ZX1B23QFSP48abead89f52e3bb,1.003666834,0.956240993,1.025432669
ZX1B23QFSP48abead89f52e3bb,0.013285814,0.029378377,0.048213265
ZX1B23QFSP48abead89f52e3bb,0.007142361,0.041874886,0.049654087
ZX1B23QFSP48abead89f52e3bb,0.008104278,0.038194593,0.040281668
ZX1B23QFSP48abead89f52e3bb,0.002406114,0.024141876,0.033485792
ZX1B23QFSP48abead89f52e3bb,0.002732891,0.028484904,0.030223846
ZX1B23QFSP48abead89f52e3bb,0.10268808,0.153397596,0.163626211
ZX1B23QFSP48abead89f52e3bb,0.02501243,0.068038055,0.068882549
ZX1B23QFSP48abead89f52e3bb,0.039350759,0.05967842,0.063768862
ZX1B23QFSP48abead89f52e3bb,0.061501961,0.12361679,0.054003001
ZX1B23QFSP48abead89f52e3bb,0.014330366,0.051385339,0.056470605
ZX1B23QFSP48abead89f52e3bb,0.00475725,0.037623019,0.037412856
ZX1B23QFSP48abead89f52e3bb,0.020557649,0.04078905,0.03052247
ZX1B23QFSP48abead89f52e3bb,0.018004018,0.056301721,0.057165707
ZX1B23QFSP48abead89f52e3bb,0.009223317,0.04011322,0.044019923
ZX1B23QFSP48abead89f52e3bb,0.025304999,0.054774519,0.027295609
ZX1B23QFSP48abead89f52e3bb,0.0069498,0.033253447,0.041015115
ZX1B23QFSP48abead89f52e3bb,0.12595664,0.156756696,0.136443217
ZX1B23QFSP48abead89f52e3bb,0.016407759,0.044983821,0.023876813
ZX1B23QFSP48abead89f52e3bb,0.036858384,0.085433804,0.075863309
ZX1B23QFSP48abead89f52e3bb,0.00534442,0.033100764,0.047076305
ZX1B23QFSP48abead89f52e3bb,0.015792097,0.019373896,0.051326859
ZX1B23QFSP48abead89f52e3bb,0.009323326,0.038422067,0.04766427
ZX1B23QFSP48abead89f52e3bb,0.00121776,0.030433763,0.038175679
ZX1B23QFSP48abead89f52e3bb,0.057708654,0.08161472,0.087134725
ZX1B23QFSP48abead89f52e3bb,0.065402931,0.102588118,0.076125178
ZX1B23QFSP48abead89f52e3bb,0.004704255,0.024666689,0.029828184
ZX1B23QFSP48abead89f52e3bb,0.195215087,0.249900342,0.102242588
ZX1B23QFSP48abead89f52e3bb,0.044129938,0.065506347,0.04917963
ZX1B23QFSP48abead89f52e3bb,0.007015049,0.04848575,0.045820469
ZX1B23QFSP48abead89f52e3bb,0.003344463,0.031120494,0.033518231
ZX1B23QFSP48abead89f52e3bb,0.084398794,0.130974672,0.131694996
ZX1B23QFSP48abead89f52e3bb,0.005245517,0.039094694,0.043573132
ZX1B23QFSP48abead89f52e3bb,0.003304585,0.029055436,0.032582032
ZX1B23QFSP48abead89f52e3bb,0.031470745,0.017605279,0.046807612
