PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
1,1,34.33833157,27,1,21.17994552,0,3.083925941,27,1.621266284,3
1,2,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0
1,4,69.75890583,0,0,0,0,0.694990359,0,0,1
1,5,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0
1,7,234.3281629,12,2,16.70947253,0,5.372974654,6,14.02367205,3
1,8,0,0,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0,0,0
1,10,64.05403024,0,1,0,0,9.747046559,0,0,1
1,11,0.548671223,0,1,0,0,0.059694986,0,0,1
1,12,261.8526353,0,2,0.412085967,0,9.37918662,0,635.4320608,4
1,13,60.1571762,0,0,0,0,0.06581339,0,0,1
1,14,112.234385,2,1,4.114844525,0,2.539532824,2,27.27548618,2
1,15,373.8883014,16,9,18.22183524,0,49.2150647,1.777777778,20.5186962,7
1,16,166.9473695,0,1,26.28590492,0,3.690813481,0,6.351212559,5
1,17,0,0,0,0,0,0,0,0,0
1,18,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,0,0
1,20,31.42751433,0,1,0,0,9.170166286,0,0,1
1,21,10.55337114,0,1,0,0,1.610893457,0,0,1
1,22,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,0
1,25,18.52025433,0,0,0,0,0.179803378,0,0,1
1,26,125.6916476,0,0,0,0,0.246295604,0,0,1
1,27,95.13492053,0,0,1,0,0.160371813,0,95.13492053,1
1,28,98.69900644,0,0,0,0,0.90791155,0,0,1
1,29,11.48007148,0,1,0,0,4.158761053,0,0,2
1,30,67.44642706,0,1,0,0,2.567301716,0,0,2
1,31,7.087310859,0,1,0,0,1.524916302,0,0,1
1,32,0,0,0,0,0,0,0,0,0
1,33,51.81962345,2,1,3.374796067,0,4.762074602,2,15.35489032,2
1,34,44.70797358,0,0,172.3006854,0,0,0,0.25947647,1
1,35,219.3826258,0,1,4,0,4.741809252,0,54.84565644,2
1,36,0,0,0,0,0,0,0,0,0
1,37,0,0,0,0,0,0,0,0,0
1,38,243.8905101,5,2,10.82333991,0,10.93543023,2.5,22.53375687,6
1,39,383.2861702,11,6,12.74091014,14,18.50044345,1.833333333,30.08310755,4
ZX1B23QBS53771758c578bbd85,1,3348.618574,70,28,3138.926882,4669,96.49273212,2.5,1.066803624,32
ZX1B23QBS53771758c578bbd85,2,82.47132122,0,2,0,0,7.836136169,0,0,2
ZX1B23QBS53771758c578bbd85,3,369.5022395,2,2,11.81433803,0,5.593011846,1,31.27574635,6
ZX1B23QBS53771758c578bbd85,4,130.4117336,0,1,0,0,1.97893174,0,0,1
ZX1B23QBS53771758c578bbd85,5,404.4150784,34,3,45.49486307,32,3.087905493,11.33333333,8.889247075,4
ZX1B23QBS53771758c578bbd85,6,189.9905918,0,1,0,0,10.03307469,0,0,2
ZX1B23QBS53771758c578bbd85,7,376.0138721,90,5,98.73079752,84,26.9162644,18,3.808475992,3
ZX1B23QBS53771758c578bbd85,8,0,0,0,0,0,0,0,0,0
ZX1B23QBS53771758c578bbd85,9,252.3591922,49,2,38.85501543,62,23.26741439,24.5,6.494893629,3
ZX1B23QBS53771758c578bbd85,10,0,0,0,0,0,0.00336383,0,0,1
ZX1B23QBS53771758c578bbd85,11,1128.572553,34,16,448.6203965,405,59.56726688,2.125,2.515651455,17
ZX1B23QBS53771758c578bbd85,12,657.7459903,15,10,1189.418574,1173,48.37768214,1.5,0.552997914,10
ZX1B23QBS53771758c578bbd85,13,796.1731064,0,9,7,0,50.0623442,0,113.7390152,11
ZX1B23QBS53771758c578bbd85,14,20.44986119,0,0,0,0,3.927825285,0,0,1
ZX1B23QBS53771758c578bbd85,15,300.1416223,5,4,5,0,21.52935978,1.25,60.02832446,4
ZX1B23QBS53771758c578bbd85,16,0,0,0,0,0,0,0,0,0
ZX1B23QBS53771758c578bbd85,17,62.34040224,0,0,1.288385151,0,0.047753327,0,48.38646438,2
ZX1B23QBS53771758c578bbd85,18,229.2705821,0,2,0,0,18.73892441,0,0,2
ZX1B23QBS53771758c578bbd85,19,398.5871658,5,5,8,0,22.62820925,1,49.82339573,2
ZX1B23QBS53771758c578bbd85,20,203.4438267,0,1,0,0,14.22536563,0,0,3
ZX1B23QBS53771758c578bbd85,21,121.0031515,0,0,0,0,0.41128714,0,0,1
ZX1B23QBS53771758c578bbd85,22,109.7267758,0,0,0,0,0.566594358,0,0,1
ZX1B23QBS53771758c578bbd85,23,45.69439422,0,1,0,0,6.311284248,0,0,1
ZX1B23QBS53771758c578bbd85,24,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,1,201.7676617,68,2,68,68,8.146750561,34,2.967171496,4
TA92903URNf067ff16fcf8e045,2,99.24691062,0,0,134.2798073,0,0,0,0.739105251,1
TA92903URNf067ff16fcf8e045,3,181.1998971,53,4,53,46,18.00900185,13.25,3.418865983,2
TA92903URNf067ff16fcf8e045,4,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,5,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,6,45.5178406,0,0,0,0,0.588543185,0,0,1
TA92903URNf067ff16fcf8e045,7,2.586004367,0,0,0.477090424,0,0.001264051,0,5.420365272,1
TA92903URNf067ff16fcf8e045,8,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,9,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,10,0,0,0,0,0,0,0,0,0
TA92903URNf067ff16fcf8e045,11,114.4485839,0,0,0,0,0.20190124,0,0,1
TA92903URNf067ff16fcf8e045,12,8.614964037,0,0,42.17991235,0,0,0,0.204243289,1
TA92903URNf067ff16fcf8e045,13,70.79021543,0,0,48.69175281,0,2.588238429,0,1.453844057,2
TA92903URNf067ff16fcf8e045,14,29.02566464,0,1,0,0,6.565084107,0,0,1
TA92903URNf067ff16fcf8e045,15,124.6038461,0,1,0,0,3.704164787,0,0,1
TA92903URNf067ff16fcf8e045,16,121.0550173,0,2,4,0,11.64916789,0,30.26375433,2
TA92903URNf067ff16fcf8e045,17,253.8093649,0,2,31.44265947,14,9.137809187,0,8.072134139,3
TA92903URNf067ff16fcf8e045,18,0,0,0,0,0,0,0,0,0
