PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
HT25TW5055273593c875a9898b00,1,19.06010648106789,3.0,1.0,2.3216877405118934,0.0,2.173793577340699,3.0,8.209590871537898,2.0
HT25TW5055273593c875a9898b00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,5,9.184314078884388,0.0,1.0,0.0,0.0,3.329691244443515,0.0,0.0,1.0
HT25TW5055273593c875a9898b00,6,14.736785452515033,0.0,1.0,0.0,0.0,0.47704002966860276,0.0,0.0,1.0
HT25TW5055273593c875a9898b00,7,374.6346742354251,34.0,3.0,883.2544639388507,498.0,7.407692695385233,11.333333333333334,0.4241525964836355,5.0
HT25TW5055273593c875a9898b00,8,318.3469477736715,8.0,5.0,29.790462382460856,0.0,14.81786809042333,1.6,10.68620364755058,5.0
HT25TW5055273593c875a9898b00,9,115.36217908366469,5.0,3.0,3.7533747410113376,0.0,4.377259395622677,1.6666666666666667,30.73558784929123,4.0
HT25TW5055273593c875a9898b00,10,128.21726193911897,2.0,2.0,0.8009878934762855,0.0,12.092474495328252,1.0,160.07390746276621,3.0
HT25TW5055273593c875a9898b00,11,247.73427020252663,4.0,2.0,40.875070929555065,0.0,4.4249688590777305,2.0,6.060766735536116,3.0
HT25TW5055273593c875a9898b00,12,13.383688348785931,0.0,1.0,0.0,0.0,0.4017286956352265,0.0,0.0,1.0
HT25TW5055273593c875a9898b00,13,30.69781252576619,0.0,1.0,0.0,0.0,12.623424621064945,0.0,0.0,3.0
HT25TW5055273593c875a9898b00,14,36.239571144016736,0.0,0.0,0.0,0.0,3.650104385695411,0.0,0.0,1.0
HT25TW5055273593c875a9898b00,15,413.23444393769716,22.0,5.0,40.111247613291525,0.0,38.816568574162936,4.4,10.302208695218074,5.0
HT25TW5055273593c875a9898b00,16,162.13314128764017,0.0,1.0,19.149477537596834,0.0,3.344074631456371,0.0,8.466713567997799,1.0
HT25TW5055273593c875a9898b00,17,83.59259378938636,2.0,1.0,10.385126530847105,0.0,0.7384741787207435,2.0,8.049260983107905,1.0
