PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
HT25TW5055273593c875a9898b00,1,51.62933720343286,0.0,0.0,1.240025867214157,0.0,0.556233562440676,0.0,41.63569371292501,2.0
HT25TW5055273593c875a9898b00,2,233.4074001420136,0.0,0.0,6.04786857484577,0.0,0.09519670079878031,0.0,38.59333205632132,2.0
HT25TW5055273593c875a9898b00,3,50.433492133002716,0.0,0.0,3.8132910770784623,0.0,2.455444902198581E-4,0.0,13.225712675372826,1.0
HT25TW5055273593c875a9898b00,4,158.67776562737177,0.0,0.0,13.026073674302214,0.0,1.5261618203394471,0.0,12.181549835727601,3.0
HT25TW5055273593c875a9898b00,5,244.72638374613575,0.0,0.0,7.380143903214632,0.0,3.3935456005749915,0.0,33.16011001351047,2.0
HT25TW5055273593c875a9898b00,6,130.9716072828703,0.0,1.0,0.0,0.0,1.0640709394857562,0.0,0.0,1.0
HT25TW5055273593c875a9898b00,7,363.15885814954083,14.0,5.0,183.5933259283123,0.0,11.908304220335271,2.8,1.978061328282399,6.0
HT25TW5055273593c875a9898b00,8,358.7625804743907,3.0,3.0,18.753891794496134,0.0,4.7228600337906155,1.0,19.130033616792,7.0
HT25TW5055273593c875a9898b00,9,153.8247413505616,4.0,1.0,4.0,0.0,2.9486362068766656,4.0,38.4561853376404,2.0
HT25TW5055273593c875a9898b00,10,263.1216840748828,9.0,2.0,13.282154654766526,0.0,11.844703121273954,4.5,19.810165663178537,5.0
HT25TW5055273593c875a9898b00,11,280.1575053479802,1.0,3.0,6.481871392622263,0.0,5.520465251221978,0.3333333333333333,43.22170070619706,4.0
HT25TW5055273593c875a9898b00,12,410.40212149583306,0.0,0.0,13.339230425076778,0.0,0.20079407861461254,0.0,30.766551623870825,4.0
HT25TW5055273593c875a9898b00,13,91.33601685295781,4.0,2.0,11.432461913545183,0.0,7.089482515752677,2.0,7.989181817850001,2.0
