Speed Angle Change vs Modulus Speed from (566, 364) to (805, 385)
52.347397,0.433742,3.0
19.379255,-0.85843873,3.0
42.933086,0.22779721,3.0
5.6658664,-0.5880026,3.0
36.924248,0.06562894,3.0
5.428571,-0.16871054,3.0
29.068884,-0.85843873,3.0
14.115594,-1.0713845,3.0
5.6666665,1.646544,3.0
234.06195,0.5585619,3.0
8.5,1.7157191,3.0
70.379326,0.044226296,3.0
140.75865,0.0,3.0
15.116217,0.0,3.0
36.359318,0.5498532,3.0
30.809652,0.6869907,3.0
0.5109717,-0.28585958,3.0
19.379255,-0.85843873,3.0
121.50823,-0.6814085,3.0
308.0,0.09163455,3.0
56.462376,0.0,3.0
98.0,0.1663863,3.0
112.0,0.22082877,3.0
60.53924,0.0,3.0
201.4001,0.065134354,3.0
50.429268,0.06464808,3.0
14.666667,1.5707964,3.0
7.5581083,-2.167973,3.0
56.720806,2.1490192,3.0
52.347397,0.433742,3.0
53.075417,0.0,3.0
151.0,-1.5707964,3.0
46.0,-0.0670748,3.0
184.62123,0.0,3.0
16.132107,-0.32293028,3.0
28.231188,-0.9745455,3.0
168.9386,0.16863234,3.0
52.604656,-0.6301939,3.0
44.0,3.1415927,3.0
9.407987,0.7316864,3.0
16.868774,-1.0541012,3.0
20.666666,2.313667,3.0
31.0,3.1415927,3.0
8.333333,-1.5707964,3.0
52.604656,-0.13084719,3.0
7.5581083,-0.5971767,3.0
67.62396,-0.6283553,3.0
8.333333,1.1600794,3.0
70.379326,0.0,3.0
70.379326,0.0,3.0
35.189663,0.0,3.0
67.57544,0.13059573,3.0
15.5,1.5707964,3.0
18.820793,-0.34981614,3.0
15.5,0.40024066,3.0
74.666664,0.23236673,3.0
170.3445,0.0,3.0
29.068884,-0.47012,3.0
58.137768,-1.5441682,3.0
75.643906,5.551115E-17,3.0
75.643906,0.06464808,3.0
200.21239,0.0,3.0
0.6064945,0.4576046,3.0
36.503426,0.4507173,3.0
105.380264,0.0,3.0
75.643906,0.0,3.0
55.605755,0.413561,3.0
76.02631,0.11784467,3.0
47.13014,-1.0108699,3.0
36.503426,0.0,3.0
25.422062,0.15302315,4.0
28.0,0.4480239,4.0
48.669857,0.18300392,4.0
22.525146,-1.4402006,4.0
14.230799,0.07506759,4.0
2.6666667,-0.39681813,4.0
10.547511,-0.3634409,4.0
50.053097,0.69810826,4.0
12.440935,2.0409799,1.0
85.17225,0.18300392,1.0
232.42203,0.43078837,1.0
75.643906,-0.42225116,1.0
170.3445,0.0,1.0
337.8772,-0.14770392,1.0
30.222221,-0.8022505,1.0
14.705441,0.7415635,1.0
132.0,0.56192154,1.0
49.862312,0.0,1.0
127.4137,0.0,1.0
77.0,0.4480239,1.0
58.137768,-0.99295974,1.0
17.0,1.4247841,1.0
7.3756356,1.8838514,1.0
255.98633,2.8975255,1.0
202.6154,0.0,1.0
170.3445,0.0,1.0
52.347397,0.762453,1.0
404.4008,-0.072301,1.0
131.48721,0.038538706,1.0
73.97973,-1.3389317,1.0
38.5,-0.49248576,1.0
50.606323,0.0,1.0
106.15083,0.50857073,1.0
102.78619,0.0,1.0
151.28781,-0.2985762,1.0
75.643906,-1.2264138,1.0
151.28781,0.06464808,1.0
169.79988,0.02351052,1.0
52.0,0.73927706,1.0
246.91092,0.8278572,1.0
36.989864,-2.5271208,1.0
252.57277,-0.11396151,1.0
151.28781,-0.12164548,1.0
58.137768,0.0,1.0
50.606323,-2.6248975,1.0
34.058773,-0.7022569,1.0
34.058773,0.0,1.0
51.147934,0.24494644,1.0
75.643906,0.16918786,1.0
75.643906,0.0,1.0
337.8772,0.0,1.0
36.359318,0.0,1.0
144.00694,0.019236168,1.0
21.615324,0.34613597,1.0
101.3077,0.6510123,1.0
60.518593,1.3117906,1.0
112.92475,0.086658575,1.0
13.363636,0.40024066,1.0
73.5,0.0,1.0
85.27081,0.08946316,1.0
282.4482,0.47270393,1.0
38.5,0.1663863,1.0
15.4,-0.67474097,1.0
7.3527207,0.9576528,1.0
112.62573,0.16863234,1.0
61.2,-0.15339881,1.0
159.90622,0.1065136,1.0
2.2623756,0.2945464,1.0
77.0,0.0,1.0
14.705441,0.37131828,1.0
39.512657,0.0,1.0
282.4482,-0.5183231,1.0
10.195741,0.15955372,1.0
29.068884,-0.91071665,1.0
21.920311,1.9040406,1.0
224.0,0.3103874,1.0
112.92475,0.086658575,1.0
157.57935,0.39342117,1.0
58.137768,-0.6803458,1.0
14.666667,1.5707964,1.0
19.379255,-0.85843873,1.0
84.4693,0.0,1.0
87.681244,1.1509163,1.0
13.370116,1.1875122,1.0
112.62573,0.13059573,1.0
75.643906,6.027727E-4,1.0
209.38959,0.18629356,1.0
35.11766,-1.6322259,1.0
58.137768,-0.6920524,1.0
29.410883,-0.13738334,1.0
51.86521,0.5621103,1.0
34.36859,-0.6048565,1.0
112.92475,1.1705557,1.0
34.36859,-0.37207666,1.0
282.4482,-0.8639926,1.0
69.79653,-0.18572907,1.0
341.67236,0.14121032,1.0
171.84296,-0.2116768,1.0
13.91492,0.3103874,1.0
31.420094,-1.6558795,1.0
105.052895,0.2248361,1.0
309.14722,0.18333033,1.0
6.0598865,-1.279949,1.0
45.333332,-0.12619154,1.0
13.753437,1.1485451,1.0
168.9386,0.0,1.0
50.429268,-5.551115E-17,1.0
50.429268,1.1485451,1.0
154.57361,0.14281197,1.0
17.0,2.4403327,1.0
8.857142,-1.5707964,1.0
62.0,0.0,1.0
36.503426,-0.30650818,1.0
51.197266,0.44490364,1.0
435.43655,0.05346892,1.0
101.43471,0.069809645,1.0
56.462376,-0.6664927,1.0
36.359318,-0.8088697,1.0
21.230167,0.9049712,1.0
18.179659,0.5498532,1.0
40.82941,0.21866895,1.0
39.220177,-0.5549957,1.0
5.4594464,1.0093026,1.0
47.13014,1.110223E-16,1.0
50.717354,-0.09922615,1.0
86.0,-0.0,1.0
67.04103,0.10788202,1.0
147.64822,-0.17434806,1.0
7.6,0.43335384,1.0
209.38959,0.12164548,1.0
23.17386,-0.12257087,1.0
34.21257,1.0942066,5.0
215.66757,0.58629376,5.0
33.42529,-0.94890285,5.0
170.3445,0.07261705,5.0
7.5581083,-0.9470323,5.0
215.66757,0.1288252,5.0
56.462376,0.086658575,5.0
44.0,0.7469556,5.0
56.720806,0.75458914,5.0
200.21239,0.79583514,5.0
37.813873,0.578223,5.0
22.0,1.5707964,5.0
56.462376,-0.5357684,5.0
291.0,0.06871754,5.0
100.0,-0.033851605,5.0
170.83618,0.0,5.0
36.503426,-0.92074174,5.0
112.92475,1.1705557,5.0
15.5,3.1415927,5.0
46.0,-0.6193731,5.0
16.868774,-0.4512629,5.0
29.068884,-2.429235,5.0
75.643906,-0.42225116,5.0
33.42529,0.38328415,5.0
2.8333333,1.3120254,5.0
112.62573,0.68608946,5.0
104.072624,-0.016176855,5.0
28.231188,-0.33448195,5.0
84.4693,0.0,5.0
84.4693,0.06419105,5.0
40.07805,0.5810823,5.0
12.119773,-0.26678482,5.0
170.3445,0.18300392,5.0
11.627554,-0.99295974,5.0
369.24246,0.06562894,5.0
171.0,-0.16871054,5.0
171.0,0.0,5.0
19.379255,-0.99295974,5.0
58.137768,0.0,5.0
60.53924,0.0,5.0
364.39676,-0.12800281,5.0
57.0,-0.046669386,5.0
52.690132,-0.45550045,5.0
134.08206,-0.082067885,5.0
44.8,0.4480239,5.0
85.17225,0.022241183,5.0
62.0,-0.18300392,5.0
29.068884,-0.6920524,5.0
84.4693,0.13059573,5.0
8.5,1.2209407,5.0
12.529964,1.0714496,5.0
7.5581083,-0.9470323,5.0
66.85058,0.0,5.0
85.92148,0.40947703,5.0
6.3333335,-0.099089615,5.0
161.5031,0.0,5.0
29.068884,-0.99295974,5.0
11.627554,-0.9066587,5.0
6.3333335,0.85843873,5.0
203.3765,0.15302315,5.0
56.462376,-0.34981614,5.0
15.116217,-2.167973,5.0
29.068884,-0.9704677,5.0
106.79068,0.6509425,5.0
582.0,0.7968919,5.0
85.5,-0.0,5.0
46.173923,0.04603791,5.0
18.56071,0.46235228,5.0
86.0,-0.06907233,5.0
85.5,0.0,5.0
57.542255,-0.46882892,5.0
375.5862,-0.25997612,5.0
37.12142,0.0,5.0
148.14267,0.42667204,5.0
85.5,-0.14905684,5.0
14.180202,0.75458914,5.0
38.707233,0.36530423,5.0
98.0,1.0040671,5.0
14.534442,-0.27043614,5.0
15.116217,-1.6608745,5.0
39.661064,-0.5880026,5.0
85.92148,0.44656545,5.0
54.5,0.099089615,5.0
168.9386,-0.02920222,5.0
52.690132,-0.16202857,5.0
85.92148,0.099089615,5.0
15.116217,-1.4210174,5.0
84.89994,-1.3086765,5.0
85.5,-0.26211983,5.0
29.068884,-0.359092,5.0
172.95631,0.084901795,5.0
142.41489,-0.10231999,5.0
106.79068,-0.041109927,5.0
42.07379,2.053811,5.0
29.068884,-0.9066587,5.0
13.524792,2.7308757,2.0
43.832066,0.20067815,2.0
400.42477,0.11010565,2.0
34.2,-0.11010565,2.0
85.5,0.0,2.0
369.24246,0.072851405,2.0
73.629135,1.9503255,2.0
38.84013,0.047045417,2.0
200.21239,0.11010565,2.0
168.9386,0.0,2.0
98.0,0.4480239,2.0
168.9386,-0.24680023,2.0
67.57544,2.7755576E-17,2.0
19.0,-0.13059573,2.0
69.0,-0.0,2.0
52.690132,2.7755576E-17,2.0
117.65734,0.112087935,2.0
42.75,-0.26662478,2.0
36.503426,-0.3014169,2.0
32.92795,1.0837307,2.0
80.1561,1.3664805,2.0
14.534442,-0.6920524,2.0
156.10893,0.19990812,2.0
112.62573,0.0,2.0
29.068884,-1.2729456,2.0
112.0,-0.37739596,2.0
170.3445,-0.4585667,2.0
36.359318,-0.7885764,2.0
169.43436,-1.4405849,2.0
29.068884,-0.85843873,2.0
29.068884,-0.6920524,2.0
121.29819,-0.19800264,2.0
85.5,0.070132725,2.0
56.462376,0.0,2.0
200.21239,0.052599825,2.0
200.21239,0.0,2.0
112.0,0.1663863,2.0
22.0,1.5707964,2.0
27.802877,0.9129077,2.0
43.416588,1.2602185,2.0
142.90294,-0.09761718,2.0
68.03308,-0.043984648,2.0
93.21631,0.032697245,2.0
53.075417,0.8178315,2.0
105.380264,-0.21576165,2.0
42.75,0.16202857,2.0
21.076054,-0.22345461,2.0
126.286385,-0.24714604,2.0
51.78684,0.09454487,2.0
116.520386,0.0,2.0
45.920826,-0.15759876,2.0
171.0,0.061739616,2.0
44.0,1.308337,2.0
80.1561,0.0,2.0
19.379255,-0.5921867,2.0
337.8772,0.0,2.0
233.04077,0.2331846,2.0
28.29998,-0.18714027,2.0
169.79988,-1.3086765,2.0
60.53924,-0.2713346,2.0
52.690132,-0.16202857,2.0
153.23593,-0.22996436,2.0
73.00685,-0.29251805,2.0
15.116217,-1.4210174,2.0
22.688322,1.0262468,2.0
18.251713,0.0,2.0
112.62573,-1.4402006,2.0
56.462376,-0.40024066,2.0
153.23593,0.055498507,2.0
112.62573,0.037839416,2.0
104.69479,-0.30060568,2.0
154.57361,0.14281197,2.0
170.3445,0.0,2.0
53.075417,0.50857073,2.0
170.3445,1.7538003,2.0
3.4,2.4403327,2.0
60.53924,-0.2713346,2.0
57.161175,2.7755576E-17,2.0
29.068884,-0.9151602,2.0
85.5,0.85843873,2.0
56.462376,-0.40024066,2.0
170.3445,1.7538003,2.0
58.137768,0.0,2.0
22.0,2.1948195,2.0
168.9386,0.13059573,2.0
233.04077,-0.16916697,2.0
69.13076,0.15979795,2.0
100.0,-0.0,2.0
168.9386,-0.02920222,2.0
402.8002,0.0,2.0
91.28527,0.24731115,2.0
16.463976,0.9702957,2.0
8.8,3.1415927,2.0
36.359318,-0.88642216,2.0
170.3445,0.13478395,2.0
184.62123,0.0,2.0
142.90294,-0.626487,2.0
28.360403,0.13584875,2.0
73.629135,2.8735538,2.0
21.076054,-0.16202857,2.0
10.42955,0.4507173,2.0
116.520386,0.09454487,2.0
5.428571,-0.09454487,2.0
36.503426,-0.29251805,2.0
58.830265,0.46594742,2.0
72.667435,0.2666145,2.0
85.17225,1.7538003,2.0
170.3445,0.0,2.0
45.276924,0.816638,2.0
18.601076,-1.1320956,2.0
142.41489,0.21943057,2.0
69.13076,-1.4109983,2.0
31.0,-0.15979795,2.0
107.833786,0.03942272,2.0
76.617966,0.9195221,2.0
148.14267,0.054511964,2.0
88.60023,-0.31647035,2.0
84.4693,-0.02920222,2.0
168.9386,0.0,2.0
168.9386,0.0,2.0
4.888889,2.1948195,2.0
51.524536,-1.4279844,2.0
170.3445,0.0,2.0
4.25,1.1284221,2.0
68.88124,-0.061739616,2.0
66.85058,0.38328415,2.0
58.137768,-0.85843873,2.0
73.00685,2.7755576E-17,2.0
35.596893,-1.7782925,2.0
106.79068,-1.7782925,2.0
31.0,1.8094057,2.0
12.5,-1.5707964,2.0
112.62573,-1.4402006,2.0
98.0,-0.50939035,2.0
249.93,0.124354996,2.0
7.5581083,-1.4210174,3.0
33.42529,0.0,3.0
14.666667,0.7469556,3.0
24.239546,-0.9589537,3.0
201.4001,-0.12376283,3.0
19.0,-0.15453683,3.0
19.0,-0.0,3.0
36.503426,0.0,3.0
37.821953,0.06464808,3.0
56.462376,0.0,3.0
10.142807,0.61213684,3.0
200.21239,-0.18260743,3.0
106.15083,0.50857073,3.0
183.32484,0.069964886,3.0
85.17225,0.0,3.0
50.717354,-0.14240213,3.0
184.62123,0.09422176,3.0
17.22099,2.263676,3.0
109.32977,0.26362404,3.0
99.66193,-0.5303879,3.0
36.40391,-0.17353557,3.0
104.69479,-1.0398827,3.0
201.4001,-0.027934464,3.0
170.3445,1.7538003,3.0
31.212978,-0.55885506,3.0
305.18848,0.1446774,3.0
75.643906,-0.12164548,3.0
156.10893,0.14763021,3.0
9.689628,-0.85843873,3.0
112.62573,0.0,3.0
75.643906,5.551115E-17,3.0
276.52304,-0.28946215,3.0
12.529964,1.0714496,3.0
32.92795,0.0,3.0
56.923195,0.64747214,3.0
7.5581083,-1.110223E-16,3.0
15.116217,-1.4210174,3.0
6.25,0.5971767,3.0
12.5,-0.0,3.0
32.92795,0.0,3.0
44.8,0.5456551,3.0
53.464943,0.0,3.0
49.0,-1.1364291,3.0
15.116217,0.0,3.0
70.379326,0.0,3.0
15.116217,-1.110223E-16,3.0
33.24154,0.0,3.0
34.058773,0.11225922,3.0
30.232433,-1.110223E-16,3.0
15.116217,0.1882215,3.0
33.42529,0.38328415,3.0
46.91955,0.054238323,3.0
25.81182,-0.31815344,3.0
31.0,3.1415927,3.0
33.24154,0.21557538,3.0
5.6666665,0.95449936,3.0
4.0,-1.5707964,3.0
12.0,-0.0,3.0
25.059929,1.0714496,3.0
7.5581083,0.0,3.0
73.5,0.5971767,3.0
8.5,1.2209407,3.0
8.5,2.04971,3.0
29.068884,-2.429235,3.0
20.26154,0.5933325,3.0
67.57544,-0.6191033,3.0
131.89769,0.6207547,3.0
168.9386,-2.7755576E-17,3.0
31.0,-0.13059573,3.0
52.690132,-0.40700722,3.0
200.87807,0.22082877,3.0
168.9386,0.13059573,3.0
84.4693,0.0,3.0
36.359318,-0.8088697,3.0
224.0,0.0,3.0
112.62573,0.0,3.0
29.068884,-1.9885719,3.0
75.643906,0.0,3.0
346.80255,-0.01559575,3.0
19.0,-0.12721622,3.0
168.9386,0.0,3.0
54.626,0.44393185,3.0
36.503426,-0.10788202,3.0
170.3445,0.0,3.0
29.068884,-0.85843873,3.0
104.072624,0.19990812,3.0
153.23593,-0.6043499,3.0
8.5,1.4903731,3.0
84.4693,0.4047632,3.0
35.126755,-2.7755576E-17,3.0
36.503426,0.4507173,3.0
36.503426,2.7755576E-17,3.0
29.068884,-1.9205053,3.0
28.696867,0.22082877,4.0
8.875,-1.5707964,4.0
8.231988,0.6029067,4.0
7.267221,-0.85843873,4.0
41.928883,0.050702777,4.0
6.285714,2.429235,4.0
7.548387,-0.0,4.0
36.544632,0.17286061,4.0
14.857142,-0.0,4.0
4.2171936,-1.138408,4.0
6.685058,0.38328415,4.0
0.7352941,1.1875122,4.0
2.6740232,-0.56348914,4.0
8.356322,-0.94890285,4.0
5.3528953,-0.034866635,4.0
3.5714285,0.26836622,4.0
3.0232432,-1.4210174,4.0
3.142857,3.1415927,4.0
3.8268867,1.3676205,4.0
21.375,-0.69287956,4.0
