X,Y,Z,TimeStamp,PhoneID,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,TRACK,Interpolated
374.0,302.0,0.0,2014-09-24 11:01:32.0,YT910K6675876ded0861342065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,false
386.0933093611422,308.0837453566265,0.0,2014-09-24 11:01:34.0,YT910K6675876ded0861342065,2.0,12.09330936114219,6.08374535662648,0.0,13.537359006414935,6.046654680571095,3.04187267831324,0.0,0.0,0.0,0.0,6.768679503207467,0.0,0.46609823045410287,0.0,1,true
411.3941463457602,320.89106350159284,0.0,2014-09-24 11:01:36.0,YT910K6675876ded0861342065,2.0,25.300836984618,12.80731814496636,0.0,28.357710594979253,12.650418492309,6.40365907248318,0.0,3.301881905868953,1.6808931970849699,0.0,14.178855297489626,3.7050878971410794,0.4685963825605469,0.470878257686982,1,true
436.50991692005323,333.84840901808235,0.0,2014-09-24 11:01:38.0,YT910K6675876ded0861342065,2.0,25.115770574293037,12.95734551648951,0.0,28.261187773591804,12.557885287146519,6.478672758244755,0.0,-0.046266602581241045,0.03750684288078787,0.0,14.130593886795902,-0.024130705346862236,0.47629030512203785,-0.681211907049822,1,true
448.04802705022047,340.38223648927817,0.0,2014-09-24 11:01:40.0,YT910K6675876ded0861342065,2.0,11.53811013016724,6.533827471195821,0.0,13.25967144386395,5.76905506508362,3.2669137355979103,0.0,-3.3944151110314493,-1.6058795113234225,0.0,6.629835721931975,-3.7503790824319636,0.515258012867168,0.4418925659635226,1,false
426.38291079499015,343.8809986978549,0.0,2014-09-24 11:01:40.75,YT910K6675876ded0861342065,0.0,-21.665116255230316,3.49876220857675,0.0,21.94581051920411,-21.665116255230316,3.49876220857675,0.0,-27.434171320313936,0.23184847297883948,0.0,21.94581051920411,Infinity,-0.1601105469529553,-0.008450882328695468,1,true
378.1550888578218,350.190028782656,0.0,2014-09-24 11:01:41.5,YT910K6675876ded0861342065,1.0,-48.22782193716836,6.309030084801066,0.0,48.63873630568687,-48.22782193716836,6.309030084801066,0.0,-26.56270568193804,2.810267876224316,0.0,48.63873630568687,26.69292578648276,-0.13007856847120158,-0.1054053963973651,1,true
329.3710971720112,356.42110186111756,0.0,2014-09-24 11:01:42.25,YT910K6675876ded0861342065,1.0,-48.78399168581058,6.231073078461577,0.0,49.1803224522813,-48.78399168581058,6.231073078461577,0.0,-0.556169748642219,-0.07795700633948854,0.0,49.1803224522813,0.5415861465944332,-0.12703994362925164,0.13926036434219277,1,true
306.0374716708544,359.6859930506762,0.0,2014-09-24 11:01:43.0,YT910K6675876ded0861342065,1.0,-23.333625501156803,3.2648911895586252,0.0,23.560933629801102,-23.333625501156803,3.2648911895586252,0.0,25.450366184653774,-2.966181888902952,0.0,23.560933629801102,-25.6193888224802,-0.13901959316882806,-0.11602426566451535,-1,false
288.5068635768557,356.6519375094814,0.0,2014-09-24 11:01:44.75,YT910K6675876ded0861342065,1.0,-17.530608093998694,-3.034055541194789,0.0,17.79122573552557,-17.530608093998694,-3.034055541194789,0.0,5.803017407158109,-6.298946730753414,0.0,17.79122573552557,-5.769707894275534,0.17137424332098528,-0.8263544902295052,1,true
252.2309002647887,348.9422546858377,0.0,2014-09-24 11:01:46.5,YT910K6675876ded0861342065,2.0,-36.275963312067034,-7.709682823643675,0.0,37.08617968272844,-18.137981656033517,-3.8548414118218375,0.0,-0.30368678101741153,-0.4103929353135243,0.0,18.54308984136422,0.3759320529193264,0.2094128396062765,0.9337322815401056,1,true
215.86458189635306,341.1028461324138,0.0,2014-09-24 11:01:48.25,YT910K6675876ded0861342065,2.0,-36.36631836843563,-7.839408553423937,0.0,37.20168595832607,-18.183159184217814,-3.9197042767119683,0.0,-0.022588764092148494,-0.03243143244506541,0.0,18.600842979163033,0.028876568899406152,0.2123188441231121,0.9624175854190595,1,true
