X,Y,Z,TimeStamp,PhoneID,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,TRACK,Interpolated
199.0,302.0,0.0,2014-09-24 10:59:43.0,HT25TW5055273593c875a9898b00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,false
199.10930150134087,302.0,0.0,2014-09-24 10:59:43.5,HT25TW5055273593c875a9898b00,0.0,0.10930150134086603,0.0,0.0,0.10930150134086603,0.10930150134086603,0.0,0.0,0.0,0.0,0.0,0.10930150134086603,0.0,0.0,0.0,-1,true
199.2914706702423,302.0,0.0,2014-09-24 10:59:44.0,HT25TW5055273593c875a9898b00,1.0,0.18216916890142443,0.0,0.0,0.18216916890142443,0.18216916890142443,0.0,0.0,0.0728676675605584,0.0,0.0,0.18216916890142443,0.0728676675605584,0.0,0.0,-1,true
199.32790450402257,302.0,0.0,2014-09-24 10:59:44.5,HT25TW5055273593c875a9898b00,0.0,0.0364338337802792,0.0,0.0,0.0364338337802792,0.0364338337802792,0.0,0.0,-0.14573533512114523,0.0,0.0,0.0364338337802792,-Infinity,0.0,-0.0,-1,true
199.0,302.0,0.0,2014-09-24 10:59:45.0,HT25TW5055273593c875a9898b00,1.0,-0.32790450402256965,0.0,0.0,0.32790450402256965,-0.32790450402256965,0.0,0.0,-0.36433833780284886,0.0,0.0,0.32790450402256965,0.29147067024229045,-0.0,-0.0,-1,false
194.8598790435271,301.9221166991658,0.0,2014-09-24 10:59:45.5,HT25TW5055273593c875a9898b00,0.0,-4.140120956472913,-0.0778833008341735,0.0,4.140853455843978,-4.140120956472913,-0.0778833008341735,0.0,-3.8122164524503432,-0.0778833008341735,0.0,4.140853455843978,Infinity,0.018809623281280084,0.02042708456491533,-1,true
186.5942244636272,301.7923111977756,0.0,2014-09-24 10:59:46.0,HT25TW5055273593c875a9898b00,1.0,-8.265654579899888,-0.12980550139025127,0.0,8.266673762911607,-8.265654579899888,-0.12980550139025127,0.0,-4.125533623426975,-0.05192220055607777,0.0,8.266673762911607,4.125820307067629,0.015702910247845404,0.012584907583352843,-1,true
178.68627467312479,301.76635009749754,0.0,2014-09-24 10:59:46.5,HT25TW5055273593c875a9898b00,0.0,-7.907949790502414,-0.025961100278038884,0.0,7.9079924043865155,-7.907949790502414,-0.025961100278038884,0.0,0.35770478939747363,0.10384440111221238,0.0,7.9079924043865155,-Infinity,0.0032828998287891737,0.2825410903813129,-1,true
175.61926808484446,302.0,0.0,2014-09-24 10:59:47.0,HT25TW5055273593c875a9898b00,1.0,-3.0670065882803215,0.23364990250246365,0.0,3.075893640796819,-3.0670065882803215,0.23364990250246365,0.0,4.840943202222093,0.25961100278050253,0.0,3.075893640796819,-4.832098763589697,-0.07603487480548897,0.05357686335949472,-1,false
193.02631716153374,306.15887827053564,0.0,2014-09-24 10:59:47.75,HT25TW5055273593c875a9898b00,0.0,17.407049076689276,4.158878270535638,0.0,17.896972538041247,17.407049076689276,4.158878270535638,0.0,20.474055664969598,3.9252283680331743,0.0,17.896972538041247,Infinity,0.23452279558283531,0.18941878014268604,-1,true
230.40854518218634,314.8312645251666,0.0,2014-09-24 10:59:48.5,HT25TW5055273593c875a9898b00,1.0,37.382228020652605,8.672386254630965,0.0,38.37500821026071,37.382228020652605,8.672386254630965,0.0,19.97517894396333,4.513507984095327,0.0,38.37500821026071,20.478035672219463,0.227959693933371,0.2222240213445448,-1,true
268.0512067839961,323.55691874177575,0.0,2014-09-24 10:59:49.25,HT25TW5055273593c875a9898b00,1.0,37.64266160180978,8.725654216609144,0.0,38.640742927332454,37.64266160180978,8.725654216609144,0.0,0.26043358115717297,0.053267961978178846,0.0,38.640742927332454,0.26573471707174434,0.22777942787533903,0.20175297099234413,-1,true
286.23955660415703,327.87560089824575,0.0,2014-09-24 10:59:50.0,HT25TW5055273593c875a9898b00,1.0,18.18834982016091,4.318682156470004,0.0,18.694038749001237,18.18834982016091,4.318682156470004,0.0,-19.45431178164887,-4.40697206013914,0.0,18.694038749001237,-19.946704178331217,0.23312510491440291,0.2227695955399248,1,false
279.11562560622764,326.74044027167895,0.0,2014-09-24 10:59:50.5,HT25TW5055273593c875a9898b00,0.0,-7.123930997929392,-1.135160626566801,0.0,7.2138049953798165,-7.123930997929392,-1.135160626566801,0.0,-25.3122808180903,-5.453842783036805,0.0,7.2138049953798165,-Infinity,0.1580162509981576,0.21221801275035998,-1,true
261.0940236448808,323.48030156865383,0.0,2014-09-24 10:59:51.0,HT25TW5055273593c875a9898b00,1.0,-18.021601961346846,-3.2601387030251203,0.0,18.314110451129828,-18.021601961346846,-3.2601387030251203,0.0,-10.897670963417454,-2.1249780764583193,0.0,18.314110451129828,11.10030545575001,0.17896621709107824,0.19257728725850748,-1,true
242.86887369398227,320.1985479112671,0.0,2014-09-24 10:59:51.5,HT25TW5055273593c875a9898b00,0.0,-18.225149950898526,-3.28175365738673,0.0,18.518261198085195,-18.225149950898526,-3.28175365738673,0.0,-0.20354798955168008,-0.02161495436160976,0.0,18.518261198085195,Infinity,0.17815813141702982,0.10579447427201985,-1,true
235.13429872739744,318.9985424216154,0.0,2014-09-24 10:59:52.0,HT25TW5055273593c875a9898b00,1.0,-7.73457496658483,-1.2000054896516872,0.0,7.827110775306232,-7.73457496658483,-1.2000054896516872,0.0,10.490574984313696,2.081748167735043,0.0,7.827110775306232,-10.691150422778964,0.15392103326132128,0.19589497032383596,-1,false
238.11348072656142,320.9506296657128,0.0,2014-09-24 10:59:52.25,HT25TW5055273593c875a9898b00,0.0,2.979181999163984,1.952087244097413,0.0,3.5617650108774086,2.979181999163984,1.952087244097413,0.0,10.713756965748814,3.1520927337491003,0.0,3.5617650108774086,-Infinity,0.5800519465662513,0.2861362932882212,-1,true
243.39892901045022,324.61118759777247,0.0,2014-09-24 10:59:52.5,HT25TW5055273593c875a9898b00,0.0,5.2854482838887975,3.660557932059646,0.0,6.429280514616533,5.2854482838887975,3.660557932059646,0.0,2.3062662847248134,1.7084706879622331,0.0,6.429280514616533,Infinity,0.6057238816405894,0.6375838762128428,-1,true
248.73875755924084,328.3126294221905,0.0,2014-09-24 10:59:52.75,HT25TW5055273593c875a9898b00,0.0,5.339828548790621,3.7014418244180547,0.0,6.49726407882815,5.339828548790621,3.7014418244180547,0.0,0.05438026490182324,0.0408838923584085,0.0,6.49726407882815,Infinity,0.6061315061310288,0.6446616208166414,-1,true
251.88108035311015,330.38736834336265,0.0,2014-09-24 10:59:53.0,HT25TW5055273593c875a9898b00,1.0,3.1423227938693117,2.074738921172127,0.0,3.7654659913345543,3.1423227938693117,2.074738921172127,0.0,-2.197505754921309,-1.6267029032459277,0.0,3.7654659913345543,-2.7317980874935954,0.5835516283682407,0.6372316352761538,1,false
253.95855160311268,331.72439450694105,0.0,2014-09-24 10:59:53.25,HT25TW5055273593c875a9898b00,0.0,2.0774712500025316,1.3370261635784004,0.0,2.470531472513608,2.0774712500025316,1.3370261635784004,0.0,-1.06485154386678,-0.7377127575937266,0.0,2.470531472513608,-Infinity,0.5718512481110157,0.6058669855168229,-1,true
256.98206129149395,333.8241898933898,0.0,2014-09-24 10:59:53.5,HT25TW5055273593c875a9898b00,0.0,3.0235096883812673,2.0997953864487613,0.0,3.6811345398785535,3.0235096883812673,2.0997953864487613,0.0,0.9460384383787357,0.7627692228703609,0.0,3.6811345398785535,Infinity,0.6070179830325583,0.6785568000745044,-1,true
260.01707705521756,335.93640545932226,0.0,2014-09-24 10:59:53.75,HT25TW5055273593c875a9898b00,0.0,3.0350157637236066,2.112215565932445,0.0,3.697671602916909,3.0350157637236066,2.112215565932445,0.0,0.011506075342339273,0.012420179483683569,0.0,3.697671602916909,Infinity,0.6080018574496869,0.8235846571343413,-1,true
262.129066531247,337.310692161352,0.0,2014-09-24 10:59:54.0,HT25TW5055273593c875a9898b00,1.0,2.111989476029464,1.3742867020297354,0.0,2.519754648023291,2.111989476029464,1.3742867020297354,0.0,-0.9230262876941424,-0.7379288639027095,0.0,2.519754648023291,-1.1779169548936181,0.5768721941040796,0.6744157299904108,1,false
264.99964872640703,339.06123638096636,0.0,2014-09-24 10:59:54.75,HT25TW5055273593c875a9898b00,0.0,2.8705821951600115,1.750544219614369,0.0,3.3622384216463517,2.8705821951600115,1.750544219614369,0.0,0.7585927191305473,0.37625751758463366,0.0,3.3622384216463517,Infinity,0.5476102865190076,0.46043776152720556,-1,true
269.67553019816626,341.99487067451304,0.0,2014-09-24 10:59:55.5,HT25TW5055273593c875a9898b00,1.0,4.675881471759226,2.9336342935466746,0.0,5.519970806645115,4.675881471759226,2.9336342935466746,0.0,1.8052992765992144,1.1830900739323056,0.0,5.519970806645115,2.1577323849987633,0.5603211879612685,0.5801220526185219,-1,true
274.2698099094536,344.900215260896,0.0,2014-09-24 10:59:56.25,HT25TW5055273593c875a9898b00,1.0,4.594279711287356,2.9053445863829666,0.0,5.435847057374907,4.594279711287356,2.9053445863829666,0.0,-0.08160176047186951,-0.028289707163708044,0.0,5.435847057374907,-0.0841237492702076,0.5638908621206032,0.33371417610527015,-1,true
276.89558682319836,346.56589035901925,0.0,2014-09-24 10:59:57.0,HT25TW5055273593c875a9898b00,1.0,2.625776913744744,1.6656750981232449,0.0,3.1095301788634813,2.625776913744744,1.6656750981232449,0.0,-1.9685027975426124,-1.2396694882597217,0.0,3.1095301788634813,-2.326316878511426,0.5652983444148709,0.5620095207145654,1,false
272.6341219326076,345.2340193549683,0.0,2014-09-24 10:59:57.25,HT25TW5055273593c875a9898b00,0.0,-4.26146489059073,-1.3318710040509245,0.0,4.464746732477564,-4.26146489059073,-1.3318710040509245,0.0,-6.887241804335474,-2.9975461021741694,0.0,4.464746732477564,Infinity,0.30291976300872286,0.41050498965214843,-1,true
262.0175781319227,341.5236443758267,0.0,2014-09-24 10:59:57.5,HT25TW5055273593c875a9898b00,0.0,-10.616543800684951,-3.7103749791416476,0.0,11.246238693790136,-10.616543800684951,-3.7103749791416476,0.0,-6.355078910094221,-2.378503975090723,0.0,11.246238693790136,Infinity,0.3362203274715436,0.35812894209770146,-1,true
251.3354072356235,337.7887637519953,0.0,2014-09-24 10:59:57.75,HT25TW5055273593c875a9898b00,0.0,-10.68217089629917,-3.7348806238313728,0.0,11.316276257321222,-10.68217089629917,-3.7348806238313728,0.0,-0.06562709561421798,-0.02450564468972516,0.0,11.316276257321222,Infinity,0.3363512672076795,0.3573737083578669,-1,true
246.87706105819015,336.3833758138752,0.0,2014-09-24 10:59:58.0,HT25TW5055273593c875a9898b00,1.0,-4.458346177433356,-1.4053879381201,0.0,4.674608635431214,-4.458346177433356,-1.4053879381201,0.0,6.223824718865814,2.3294926857112728,0.0,4.674608635431214,-6.641667621890008,0.30536667715307353,0.35814486462363304,-1,false
248.50692628846204,337.233772397036,0.0,2014-09-24 10:59:58.25,HT25TW5055273593c875a9898b00,0.0,1.6298652302718892,0.8503965831607729,0.0,1.8383783662512883,1.6298652302718892,0.8503965831607729,0.0,6.088211407705245,2.255784521280873,0.0,1.8383783662512883,-Infinity,0.48090276821663724,0.3548343994963358,-1,true
251.1998729173402,338.45388986868187,0.0,2014-09-24 10:59:58.5,HT25TW5055273593c875a9898b00,0.0,2.692946628878161,1.2201174716458922,0.0,2.9564587246572236,2.692946628878161,1.2201174716458922,0.0,1.063081398606272,0.3697208884851193,0.0,2.9564587246572236,Infinity,0.4254114436758965,0.3346977710326,-1,true
253.91107771239672,339.679193356666,0.0,2014-09-24 10:59:58.75,HT25TW5055273593c875a9898b00,0.0,2.711204795056517,1.2253034879841493,0.0,2.9752310966383053,2.711204795056517,1.2253034879841493,0.0,0.01825816617835585,0.0051860163382571045,0.0,2.9752310966383053,Infinity,0.42446654783755905,0.27674936906558156,-1,true
255.59571744120396,340.5451479888415,0.0,2014-09-24 10:59:59.0,HT25TW5055273593c875a9898b00,1.0,1.684639728807241,0.8659546321754874,0.0,1.8941722310449802,1.684639728807241,0.8659546321754874,0.0,-1.026565066249276,-0.35934885580866194,0.0,1.8941722310449802,-1.081058865593325,0.47480816634547546,0.3367191489656896,1,false
257.3794190189311,341.54442296280155,0.0,2014-09-24 10:59:59.5,HT25TW5055273593c875a9898b00,0.0,1.7837015777271574,0.9992749739600413,0.0,2.0445395060915774,1.7837015777271574,0.9992749739600413,0.0,0.09906184891991643,0.13332034178455388,0.0,2.0445395060915774,Infinity,0.5106599137702367,0.9317669252533166,-1,true
260.303149086474,343.0581983730068,0.0,2014-09-24 11:00:00.0,HT25TW5055273593c875a9898b00,1.0,2.923730067542863,1.5137754102052554,0.0,3.2923720173146114,2.923730067542863,1.5137754102052554,0.0,1.1400284898157054,0.5145004362452141,0.0,3.2923720173146114,1.247832511223034,0.4777503868870882,0.4239385466329256,-1,true
263.19509399999436,344.5547056926114,0.0,2014-09-24 11:00:00.5,HT25TW5055273593c875a9898b00,0.0,2.8919449135203763,1.496507319604575,0.0,3.256206311102914,2.8919449135203763,1.496507319604575,0.0,-0.031785154022486495,-0.017268090600680353,0.0,3.256206311102914,-Infinity,0.4775291640322407,0.49766567410127155,-1,true
264.883440115654,345.5021763947694,0.0,2014-09-24 11:00:01.0,HT25TW5055273593c875a9898b00,1.0,1.6883461156596695,0.9474707021580002,0.0,1.9360303039236932,1.6883461156596695,0.9474707021580002,0.0,-1.2035987978607068,-0.5490366174465748,0.0,1.9360303039236932,-1.3201760071792206,0.5113882498602045,0.427966817370539,1,false
262.67659198878334,344.55228086801907,0.0,2014-09-24 11:00:01.25,HT25TW5055273593c875a9898b00,0.0,-2.206848126870682,-0.9498955267503106,0.0,2.402598627905395,-2.206848126870682,-0.9498955267503106,0.0,-3.8951942425303514,-1.8973662289083109,0.0,2.402598627905395,Infinity,0.40646162310536094,0.4532780046071773,-1,true
256.95619598321093,341.854474812984,0.0,2014-09-24 11:00:01.5,HT25TW5055273593c875a9898b00,0.0,-5.720396005572411,-2.6978060550350733,0.0,6.32464133142368,-5.720396005572411,-2.6978060550350733,0.0,-3.513547878701729,-1.7479105282847627,0.0,6.32464133142368,Infinity,0.4406802126579192,0.46162746252560977,-1,true
251.16030116784611,339.1236676709461,0.0,2014-09-24 11:00:01.75,HT25TW5055273593c875a9898b00,0.0,-5.795894815364818,-2.730807142037918,0.0,6.407004320099845,-5.795894815364818,-2.730807142037918,0.0,-0.07549880979240697,-0.03300108700284454,0.0,6.407004320099845,Infinity,0.4403124652940792,0.4120808514286618,-1,true
248.72695661159824,338.07476888318735,0.0,2014-09-24 11:00:02.0,HT25TW5055273593c875a9898b00,1.0,-2.4333445562478744,-1.0488987877587306,0.0,2.6497838395580304,-2.4333445562478744,-1.0488987877587306,0.0,3.3625502591169436,1.6819083542791873,0.0,2.6497838395580304,-3.7572204805418146,0.4069858178563142,0.46379825109611683,-1,false
246.3276087642664,337.44513672070235,0.0,2014-09-24 11:00:02.5,HT25TW5055273593c875a9898b00,0.0,-2.3993478473318532,-0.6296321624849952,0.0,2.4805859695909613,-2.3993478473318532,-0.6296321624849952,0.0,0.033996708916021134,0.41926662527373537,0.0,2.4805859695909613,-Infinity,0.25663165359356743,1.489887209721135,-1,true
240.56677169837317,335.61927247534544,0.0,2014-09-24 11:00:03.0,HT25TW5055273593c875a9898b00,1.0,-5.760837065893213,-1.825864245356911,0.0,6.0432626901568565,-5.760837065893213,-1.825864245356911,0.0,-3.36148921856136,-1.1962320828719157,0.0,6.0432626901568565,3.562676720565895,0.30692859382065973,0.3418890492777664,-1,true
234.78209591691302,333.7828001196884,0.0,2014-09-24 11:00:03.5,HT25TW5055273593c875a9898b00,0.0,-5.784675781460152,-1.8364723556570652,0.0,6.069193077313016,-5.784675781460152,-1.8364723556570652,0.0,-0.023838715566938617,-0.010608110300154294,0.0,6.069193077313016,Infinity,0.30740804928859455,0.4186840152364439,-1,true
232.31123192288038,333.1213436263027,0.0,2014-09-24 11:00:04.0,HT25TW5055273593c875a9898b00,1.0,-2.4708639940326407,-0.6614564933856855,0.0,2.5578689508356405,-2.4708639940326407,-0.6614564933856855,0.0,3.313811787427511,1.1750158622713798,0.0,2.5578689508356405,-3.5113241264773754,0.26156921588557386,0.3407503571509842,-1,false
233.81445772105553,333.81650951898877,0.0,2014-09-24 11:00:04.25,HT25TW5055273593c875a9898b00,0.0,1.5032257981751513,0.6951658926860773,0.0,1.6561833891973896,1.5032257981751513,0.6951658926860773,0.0,3.974089792207792,1.3566223860717628,0.0,1.6561833891973896,-Infinity,0.43315849730648553,0.32896318229284865,-1,true
