X,Y,Z,TimeStamp,PhoneID,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,TRACK,Interpolated
307.0,320.0,0.0,2014-09-24 11:01:20.0,ZX1B23QBS53771758c578bbd85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,false
307.1652231997013,321.88444083033846,0.0,2014-09-24 11:01:20.5,ZX1B23QBS53771758c578bbd85,0.0,0.16522319970130184,1.8844408303384625,0.0,1.8916701479820024,0.16522319970130184,1.8844408303384625,0.0,0.0,0.0,0.0,1.8916701479820024,0.0,1.48334239212745,0.0,1,true
307.44059519920347,325.52113884809717,0.0,2014-09-24 11:01:21.0,ZX1B23QBS53771758c578bbd85,1.0,0.27537199950216973,3.636698017758704,0.0,3.6471087467307455,0.27537199950216973,3.636698017758704,0.0,0.11014879980086789,1.7522571874202413,0.0,3.6471087467307455,1.755438598748743,1.4952202099097451,1.508017838191876,1,true
307.49566959910385,329.14751742281254,0.0,2014-09-24 11:01:21.5,ZX1B23QBS53771758c578bbd85,0.0,0.0550743999003771,3.6263785747153747,0.0,3.626796762527382,0.0550743999003771,3.6263785747153747,0.0,-0.22029759960179263,-0.010319443043329102,0.0,3.626796762527382,-Infinity,1.5556103319931782,0.046808975910811464,1,true
307.0,331.0009999240212,0.0,2014-09-24 11:01:22.0,ZX1B23QBS53771758c578bbd85,1.0,-0.49566959910384867,1.8534825012086458,0.0,1.91861557737928,-0.49566959910384867,1.8534825012086458,0.0,-0.5507439990042258,-1.772896073506729,0.0,1.91861557737928,-1.708181185148102,-1.3094850534698121,1.269600926185166,1,false
301.3402593400199,329.3997279031399,0.0,2014-09-24 11:01:22.5,ZX1B23QBS53771758c578bbd85,0.0,-5.659740659980116,-1.6012720208813107,0.0,5.881899049039305,-5.659740659980116,-1.6012720208813107,0.0,-5.164071060876267,-3.4547545220899565,0.0,5.881899049039305,Infinity,0.2757173365772469,0.5896150426648303,1,true
289.84330140108557,325.36008306168566,0.0,2014-09-24 11:01:23.0,ZX1B23QBS53771758c578bbd85,1.0,-11.496957938934315,-4.039644841454219,0.0,12.186007233491718,-11.496957938934315,-4.039644841454219,0.0,-5.837217278954199,-2.4383728205729085,0.0,12.186007233491718,6.304108184452414,0.337891592487548,0.39569565294928083,1,true
278.0889510494858,321.1668489943463,0.0,2014-09-24 11:01:23.5,ZX1B23QBS53771758c578bbd85,0.0,-11.754350351599783,-4.193234067339347,0.0,12.479902408738988,-11.754350351599783,-4.193234067339347,0.0,-0.2573924126654674,-0.1535892258851277,0.0,12.479902408738988,Infinity,0.3426656379340689,0.5379985880404901,1,true
271.65703315150904,319.10480929580945,0.0,2014-09-24 11:01:24.0,ZX1B23QBS53771758c578bbd85,1.0,-6.431917897976746,-2.0620396985368643,0.0,6.754374550219702,-6.431917897976746,-2.0620396985368643,0.0,5.322432453623037,2.1311943688024826,0.0,6.754374550219702,-5.725527858519286,0.3102424389829988,0.38086612117099566,1,false
267.4928746800191,317.6453240593597,0.0,2014-09-24 11:01:24.5,ZX1B23QBS53771758c578bbd85,0.0,-4.164158471489941,-1.4594852364497228,0.0,4.41251775419614,-4.164158471489941,-1.4594852364497228,0.0,2.267759426486805,0.6025544620871415,0.0,4.41251775419614,-Infinity,0.33710899708095415,0.25970412626183154,1,true
