X,Y,Z,TimeStamp,PhoneID,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,TRACK,Interpolated
274.0,347.0,0.0,2014-09-26 10:35:13.0,TA92903URNf067ff16fcf8e045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,false
262.8958740526117,342.9440540954609,0.0,2014-09-26 10:35:13.75,TA92903URNf067ff16fcf8e045,0.0,-11.104125947388297,-4.055945904539101,0.0,11.82168812970506,-11.104125947388297,-4.055945904539101,0.0,0.0,0.0,0.0,11.82168812970506,0.0,0.3502084699267388,0.0,1,true
240.7478392891552,334.88235795540515,0.0,2014-09-26 10:35:14.5,TA92903URNf067ff16fcf8e045,1.0,-22.148034763456508,-8.061696140055744,0.0,23.569607305550672,-22.148034763456508,-8.061696140055744,0.0,-11.04390881606821,-4.005750235516643,0.0,23.569607305550672,11.747919175845611,0.3490846181977362,0.3479537108820027,1,true
218.1648869350423,326.78934548191086,0.0,2014-09-26 10:35:15.25,TA92903URNf067ff16fcf8e045,1.0,-22.582952354112905,-8.093012473494298,0.0,23.98930153056291,-22.582952354112905,-8.093012473494298,0.0,-0.4349175906563971,-0.031316333438553556,0.0,23.98930153056291,0.4196942250122362,0.344110266926644,0.07188115495108034,1,true
205.75600821568491,322.63945057705587,0.0,2014-09-26 10:35:16.0,TA92903URNf067ff16fcf8e045,1.0,-12.408878719357375,-4.149894904854989,0.0,13.084414346582797,-12.408878719357375,-4.149894904854989,0.0,10.17407363475553,3.943117568639309,0.0,13.084414346582797,-10.904887183980112,0.32273676520092803,0.36974103408434783,1,false
201.45450168666483,324.866562130136,0.0,2014-09-26 10:35:16.5,TA92903URNf067ff16fcf8e045,0.0,-4.301506529020088,2.2271115530801353,0.0,4.843860473740492,-4.301506529020088,2.2271115530801353,0.0,8.107372190337287,6.377006457935124,0.0,4.843860473740492,-Infinity,-0.4777477658998723,0.6664973950680804,1,true
196.5613269714305,330.87142312559916,0.0,2014-09-26 10:35:17.0,TA92903URNf067ff16fcf8e045,1.0,-4.8931747152343235,6.0048609954631615,0.0,7.7460644438736335,-4.8931747152343235,6.0048609954631615,0.0,-0.5916681862142354,3.7777494423830262,0.0,7.7460644438736335,2.902203970133142,-0.8870544872649855,-1.4154391805901085,-1,true
191.73696689719384,337.078748608252,0.0,2014-09-26 10:35:17.5,TA92903URNf067ff16fcf8e045,0.0,-4.824360074236665,6.207325482652834,0.0,7.86163721965597,-4.824360074236665,6.207325482652834,0.0,0.06881464099765822,0.20246448718967258,0.0,7.86163721965597,Infinity,-0.9101105762614722,1.24316091261907,-1,true
187.64190429116672,339.91325362290115,0.0,2014-09-26 10:35:18.0,TA92903URNf067ff16fcf8e045,1.0,-4.095062606027113,2.834505014649153,0.0,4.980357058018307,-4.095062606027113,2.834505014649153,0.0,0.7292974682095519,-3.372820468003681,0.0,4.980357058018307,-2.8812801616376627,-0.6054557926543055,-1.3578469338589123,-1,false
181.6537427201727,341.5485605345628,0.0,2014-09-26 10:35:18.5,TA92903URNf067ff16fcf8e045,0.0,-5.988161570994038,1.6353069116616439,0.0,6.207439705358251,-5.988161570994038,1.6353069116616439,0.0,-1.8930989649669243,-1.1991981029875092,0.0,6.207439705358251,Infinity,-0.26658961296249145,0.5646581465764484,-1,true
172.7045135352099,345.2261551772769,0.0,2014-09-26 10:35:19.0,TA92903URNf067ff16fcf8e045,1.0,-8.949229184962775,3.677594642714098,0.0,9.675402077490574,-8.949229184962775,3.677594642714098,0.0,-2.961067613968737,2.042287731052454,0.0,9.675402077490574,3.467962372132323,-0.389901538264781,-0.6037887277356424,-1,true
163.78634123975215,348.9725477993853,0.0,2014-09-26 10:35:19.5,TA92903URNf067ff16fcf8e045,0.0,-8.918172295457765,3.7463926221084307,0.0,9.673120218960317,-8.918172295457765,3.7463926221084307,0.0,0.03105688950500962,0.06879797939433274,0.0,9.673120218960317,-Infinity,-0.39770045462310394,1.1467608795481037,-1,true
157.89135033727337,350.81424864923,0.0,2014-09-26 10:35:20.0,TA92903URNf067ff16fcf8e045,1.0,-5.894990902478781,1.841700849844699,0.0,6.175984112724569,-5.894990902478781,1.841700849844699,0.0,3.0231813929789837,-1.9046917722637318,0.0,6.175984112724569,-3.4971361062357484,-0.3028100974140257,-0.5622074618361556,-1,false
153.9714086690214,351.9056553221581,0.0,2014-09-26 10:35:20.5,TA92903URNf067ff16fcf8e045,0.0,-3.9199416682519654,1.0914066729280876,0.0,4.069043033467446,-3.9199416682519654,1.0914066729280876,0.0,1.975049234226816,-0.7502941769166114,0.0,4.069043033467446,-Infinity,-0.2715468789631362,-0.36304766654245035,-1,true
149.4442668650433,354.0376041642033,0.0,2014-09-26 10:35:21.0,TA92903URNf067ff16fcf8e045,1.0,-4.527141803978111,2.131948842045176,0.0,5.004020261592069,-4.527141803978111,2.131948842045176,0.0,-0.6072001357261456,1.0405421691170886,0.0,5.004020261592069,0.9349772281246223,-0.4401190847450937,-1.0425661479891872,-1,true
