X,Y,Z,TimeStamp,PhoneID,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,TRACK,Interpolated
199.0,364.0,0.0,2014-09-26 10:35:08.0,ZX1B23QFSP48abead89f52e3bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,false
206.06802618086928,360.2018656430085,0.0,2014-09-26 10:35:08.75,ZX1B23QFSP48abead89f52e3bb,0.0,7.068026180869282,-3.798134356991511,0.0,8.023890495714216,7.068026180869282,-3.798134356991511,0.0,0.0,0.0,0.0,8.023890495714216,0.0,-0.49309359720298723,0.0,1,true
220.16236527188622,352.59878399995796,0.0,2014-09-26 10:35:09.5,ZX1B23QFSP48abead89f52e3bb,1.0,14.094339091016934,-7.60308164305053,0.0,16.014282527901774,14.094339091016934,-7.60308164305053,0.0,7.026312910147652,-3.8049472860590186,0.0,16.014282527901774,7.9903920321875574,-0.49470131488396246,-0.4963157684753866,1,true
234.51937635370498,344.7415093868754,0.0,2014-09-26 10:35:10.25,ZX1B23QFSP48abead89f52e3bb,1.0,14.357011081818769,-7.857274613082552,0.0,16.366445293613957,14.357011081818769,-7.857274613082552,0.0,0.26267199080183445,-0.25419297003202246,0.0,16.366445293613957,0.3521627657121833,-0.5007508909058808,-0.7689949228497126,1,true
242.3754185069799,340.18079611978794,0.0,2014-09-26 10:35:11.0,ZX1B23QFSP48abead89f52e3bb,1.0,7.856042153274927,-4.560713267087465,0.0,9.08391456469182,7.856042153274927,-4.560713267087465,0.0,-6.500968928543841,3.2965613459950873,0.0,9.08391456469182,-7.282530728922136,-0.5259845854210297,-0.46930167446361215,1,false
244.68316447297545,335.49275208625056,0.0,2014-09-26 10:35:11.5,ZX1B23QFSP48abead89f52e3bb,0.0,2.3077459659955366,-4.6880440335373805,0.0,5.225270165642549,2.3077459659955366,-4.6880440335373805,0.0,-5.548296187279391,-0.1273307664499157,0.0,5.225270165642549,-Infinity,-1.1133582521680736,0.02294549804005563,1,true
246.91884265550001,327.2407228841607,0.0,2014-09-26 10:35:12.0,ZX1B23QFSP48abead89f52e3bb,1.0,2.235678182524566,-8.252029202089886,0.0,8.549517114314737,2.235678182524566,-8.252029202089886,0.0,-0.07206778347097043,-3.563985168552506,0.0,8.549517114314737,3.3242469486721884,-1.3062228632637078,1.5505779589337296,1,true
249.10414562902338,318.95631939505887,0.0,2014-09-26 10:35:12.5,ZX1B23QFSP48abead89f52e3bb,0.0,2.1853029735233633,-8.284403489101805,0.0,8.567782108359912,2.1853029735233633,-8.284403489101805,0.0,-0.05037520900120285,-0.03237428701191902,0.0,8.567782108359912,Infinity,-1.3128860322845384,0.5712001530331856,1,true
251.26076596801545,314.1711525004857,0.0,2014-09-26 10:35:13.0,ZX1B23QFSP48abead89f52e3bb,1.0,2.15662033899207,-4.785166894573194,0.0,5.2486982667584865,2.15662033899207,-4.785166894573194,0.0,-0.02868263453129316,3.499236594528611,0.0,5.2486982667584865,-3.319083841601426,-1.1473698782991983,-1.5625996840682739,1,false
255.16675093694732,312.58071323473473,0.0,2014-09-26 10:35:13.5,ZX1B23QFSP48abead89f52e3bb,0.0,3.9059849689318753,-1.5904392657509447,0.0,4.217370701700782,3.9059849689318753,-1.5904392657509447,0.0,1.7493646299398051,3.1947276288222497,0.0,4.217370701700782,-Infinity,-0.3866807341629888,1.0698140212524938,1,true
