34.98143143143135,27058.156406406408,24836.536986986986,28716.890240240242,306265.55555555556,45924.04594594594,43204.5991016016,1153009.5999999973,389095.55500500486,43940.362675979646,778856.2339747538,1312613.52598929,305083.2227436512,750955.9908390812,884019.9149078378,1238187.7795178464,119566.09999999983,1796725.5345896361,2003764.967088227,107265.95122700263,166024.51721994168,4617511.15394642,166024.51721994168,107265.95122700263,2003764.967088227,1796725.5345896361,119566.09999999983,1238187.7795178464,884019.9149078378,750955.9908390812,305083.2227436512,1312613.52598929,778856.2339747538,43940.362675979646,389095.55500500486,1153009.5999999973,43204.5991016016,45924.04594594594,306265.55555555556,28716.890240240242,24836.536986986986,27058.156406406408,34.98143143143135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.43207735142562,16097.502883402702,31334.37652179587,18136.97103582491,281431.94444444444,33837.875950048,51090.56732243413,976338.7638592051,371778.26032773854,36036.44249857804,677629.021703344,1180594.9870910405,262397.54172592115,584951.1771129674,794370.5411448544,1007755.5196965184,155016.51968031118,1502499.3714023926,1737983.3029299357,119856.63685635121,161146.54888266095,3971295.6086813696,161146.54888266095,119856.63685635121,1737983.3029299357,1502499.3714023926,155016.51968031118,1007755.5196965184,794370.5411448544,584951.1771129674,262397.54172592115,1180594.9870910405,677629.021703344,36036.44249857804,371778.26032773854,976338.7638592051,51090.56732243413,33837.875950048,281431.94444444444,18136.97103582491,31334.37652179587,16097.502883402702,22.43207735142562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.40000000000001,23096.4,28513.300000000003,24830.0,289804.9,41429.6,50486.56,1051602.2000000002,388878.36,38689.913396907104,712968.1825444825,1297921.1133969075,283515.79497151444,636189.7904058765,865420.7411105954,1156582.4348226758,125877.40000000004,1651956.5737644096,1924418.8223398216,110824.86679381422,158050.7840330277,4352464.90329006,158050.7840330277,110824.86679381422,1924418.8223398216,1651956.5737644096,125877.40000000004,1156582.4348226758,865420.7411105954,636189.7904058765,283515.79497151444,1297921.1133969075,712968.1825444825,38689.913396907104,388878.36,1051602.2000000002,50486.56,41429.6,289804.9,24830.0,28513.300000000003,23096.4,32.40000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.06859209474997,24085.213898955277,26279.290814316973,44013.702754214304,305371.64995544276,61693.41806081841,261145.36481094916,999363.6304596445,394786.62384007196,773312.3568490297,716883.9133296822,1227232.4670706077,794542.8264573179,646930.5758207119,887537.2663831143,1484711.2553785439,141410.18900409804,1595394.5322626922,1832126.763988178,1309712.0995537331,191517.04390705534,4566488.587043872,191517.04390705534,1309712.0995537331,1832126.763988178,1595394.5322626922,141410.18900409804,1484711.2553785439,887537.2663831143,646930.5758207119,794542.8264573179,1227232.4670706077,716883.9133296822,773312.3568490297,394786.62384007196,999363.6304596445,261145.36481094916,61693.41806081841,305371.64995544276,44013.702754214304,26279.290814316973,24085.213898955277,32.06859209474997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
