X,Y,Z,time,Id
1346,502,0,10:25:13.330,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:15.197,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:17.053,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:18.983,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:20.857,ZX1B23QBS53771758c578bbd85
1171,478,0,10:25:22.787,ZX1B23QBS53771758c578bbd85
1171,478,0,10:25:24.667,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:26.447,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:28.257,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:30.207,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:32.147,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:34.227,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:36.193,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:38.123,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:39.957,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:41.857,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:43.740,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:45.737,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:47.450,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:49.413,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:51.320,ZX1B23QBS53771758c578bbd85
1009,478,0,10:25:53.377,ZX1B23QBS53771758c578bbd85
1171,478,0,10:25:55.313,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:57.220,ZX1B23QBS53771758c578bbd85
1346,502,0,10:25:58.980,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:00.793,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:02.567,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:04.327,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:06.180,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:07.980,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:09.777,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:12.027,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:13.900,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:15.763,ZX1B23QBS53771758c578bbd85
1422,442,0,10:26:17.583,ZX1B23QBS53771758c578bbd85
1422,442,0,10:26:19.447,ZX1B23QBS53771758c578bbd85
1808,442,0,10:26:21.253,ZX1B23QBS53771758c578bbd85
1676,442,0,10:26:22.977,ZX1B23QBS53771758c578bbd85
1676,442,0,10:26:24.780,ZX1B23QBS53771758c578bbd85
1676,442,0,10:26:26.710,ZX1B23QBS53771758c578bbd85
1676,418,0,10:26:28.490,ZX1B23QBS53771758c578bbd85
1719,418,0,10:26:30.257,ZX1B23QBS53771758c578bbd85
1808,418,0,10:26:32.023,ZX1B23QBS53771758c578bbd85
1808,442,0,10:26:34.057,ZX1B23QBS53771758c578bbd85
2127,418,0,10:26:35.833,ZX1B23QBS53771758c578bbd85
1422,442,0,10:26:37.600,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:39.847,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:41.613,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:43.410,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:45.320,ZX1B23QBS53771758c578bbd85
2220,418,0,10:26:47.227,ZX1B23QBS53771758c578bbd85
1346,502,0,10:26:49.693,ZX1B23QBS53771758c578bbd85
2220,418,0,10:26:51.440,ZX1B23QBS53771758c578bbd85
2220,418,0,10:26:53.613,ZX1B23QBS53771758c578bbd85
1422,418,0,10:26:55.383,ZX1B23QBS53771758c578bbd85
2220,418,0,10:26:57.137,ZX1B23QBS53771758c578bbd85
2168,418,0,10:26:58.937,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:00.827,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:03.157,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:04.890,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:06.740,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:08.687,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:10.733,ZX1B23QBS53771758c578bbd85
2168,418,0,10:27:12.587,ZX1B23QBS53771758c578bbd85
2220,442,0,10:27:14.487,ZX1B23QBS53771758c578bbd85
2168,442,0,10:27:16.280,ZX1B23QBS53771758c578bbd85
2220,442,0,10:27:18.110,ZX1B23QBS53771758c578bbd85
2034,418,0,10:27:19.940,ZX1B23QBS53771758c578bbd85
2168,442,0,10:27:21.833,ZX1B23QBS53771758c578bbd85
2127,418,0,10:27:23.597,ZX1B23QBS53771758c578bbd85
2127,418,0,10:27:25.333,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:27.197,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:29.023,ZX1B23QBS53771758c578bbd85
2034,418,0,10:27:30.907,ZX1B23QBS53771758c578bbd85
1346,502,0,10:27:32.860,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:34.977,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:36.787,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:38.600,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:40.533,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:42.537,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:44.757,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:47.123,ZX1B23QBS53771758c578bbd85
1422,442,0,10:27:49.277,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:51.413,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:53.793,ZX1B23QBS53771758c578bbd85
1422,418,0,10:27:56.080,ZX1B23QBS53771758c578bbd85
1346,502,0,10:27:58.183,ZX1B23QBS53771758c578bbd85
1346,502,0,10:28:00.297,ZX1B23QBS53771758c578bbd85
1346,502,0,10:28:02.447,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:04.637,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:06.903,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:09.040,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:11.263,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:13.450,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:15.753,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:18.023,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:20.023,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:22.143,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:24.363,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:26.467,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:28.810,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:30.780,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:32.803,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:34.943,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:37.023,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:39.163,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:41.233,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:43.153,ZX1B23QBS53771758c578bbd85
1009,478,0,10:28:45.150,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:47.050,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:48.847,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:50.757,ZX1B23QBS53771758c578bbd85
1171,478,0,10:28:52.690,ZX1B23QBS53771758c578bbd85
1346,502,0,10:28:54.510,ZX1B23QBS53771758c578bbd85
1346,502,0,10:28:56.327,ZX1B23QBS53771758c578bbd85
1346,502,0,10:28:58.180,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:00.083,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:01.887,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:03.727,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:05.553,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:07.363,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:09.137,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:10.940,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:12.873,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:14.767,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:16.613,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:18.390,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:20.140,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:22.017,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:23.843,ZX1B23QBS53771758c578bbd85
2168,442,0,10:29:25.960,ZX1B23QBS53771758c578bbd85
1808,418,0,10:29:28.037,ZX1B23QBS53771758c578bbd85
1808,418,0,10:29:30.343,ZX1B23QBS53771758c578bbd85
1422,442,0,10:29:32.183,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:34.887,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:36.807,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:39.023,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:41.357,ZX1B23QBS53771758c578bbd85
1422,418,0,10:29:43.167,ZX1B23QBS53771758c578bbd85
2220,418,0,10:29:45.363,ZX1B23QBS53771758c578bbd85
2220,442,0,10:29:47.150,ZX1B23QBS53771758c578bbd85
2220,442,0,10:29:49.110,ZX1B23QBS53771758c578bbd85
2220,442,0,10:29:51.063,ZX1B23QBS53771758c578bbd85
2168,442,0,10:29:53.123,ZX1B23QBS53771758c578bbd85
2127,418,0,10:29:55.293,ZX1B23QBS53771758c578bbd85
2127,418,0,10:29:57.270,ZX1B23QBS53771758c578bbd85
2127,418,0,10:29:59.407,ZX1B23QBS53771758c578bbd85
2127,418,0,10:30:01.440,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:03.793,ZX1B23QBS53771758c578bbd85
2127,418,0,10:30:06.247,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:08.673,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:11.240,ZX1B23QBS53771758c578bbd85
2070,418,0,10:30:13.307,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:15.687,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:17.740,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:19.743,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:22.167,ZX1B23QBS53771758c578bbd85
1422,442,0,10:30:24.230,ZX1B23QBS53771758c578bbd85
1762,442,0,10:30:26.613,ZX1B23QBS53771758c578bbd85
1719,418,0,10:30:28.857,ZX1B23QBS53771758c578bbd85
1676,418,0,10:30:31.187,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:33.763,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:35.803,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:37.617,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:39.393,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:41.233,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:43.063,ZX1B23QBS53771758c578bbd85
1422,442,0,10:30:44.787,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:46.787,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:48.690,ZX1B23QBS53771758c578bbd85
1422,418,0,10:30:50.583,ZX1B23QBS53771758c578bbd85
1346,502,0,10:30:52.897,ZX1B23QBS53771758c578bbd85
1346,502,0,10:30:54.723,ZX1B23QBS53771758c578bbd85
1171,478,0,10:30:56.737,ZX1B23QBS53771758c578bbd85
1171,478,0,10:30:58.547,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:00.573,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:02.607,ZX1B23QBS53771758c578bbd85
1171,478,0,10:31:04.573,ZX1B23QBS53771758c578bbd85
1171,478,0,10:31:06.607,ZX1B23QBS53771758c578bbd85
1171,478,0,10:31:08.627,ZX1B23QBS53771758c578bbd85
1067,418,0,10:31:10.807,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:13.233,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:15.187,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:17.067,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:18.860,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:20.900,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:22.827,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:24.707,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:26.813,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:28.767,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:30.640,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:32.557,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:34.500,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:36.420,ZX1B23QBS53771758c578bbd85
1171,478,0,10:31:38.350,ZX1B23QBS53771758c578bbd85
1171,478,0,10:31:40.140,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:41.987,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:43.803,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:45.757,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:47.827,ZX1B23QBS53771758c578bbd85
1009,478,0,10:31:49.623,ZX1B23QBS53771758c578bbd85
1346,502,0,10:31:51.480,ZX1B23QBS53771758c578bbd85
1422,418,0,10:31:53.550,ZX1B23QBS53771758c578bbd85
1422,418,0,10:31:55.463,ZX1B23QBS53771758c578bbd85
1422,418,0,10:31:57.197,ZX1B23QBS53771758c578bbd85
1422,418,0,10:31:59.057,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:00.847,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:02.827,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:04.623,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:06.420,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:08.190,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:10.037,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:12.180,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:13.943,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:15.793,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:17.690,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:19.667,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:21.667,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:23.610,ZX1B23QBS53771758c578bbd85
1422,442,0,10:32:25.463,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:27.227,ZX1B23QBS53771758c578bbd85
1422,418,0,10:32:28.997,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:31.103,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:33.187,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:36.023,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:37.963,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:39.810,ZX1B23QBS53771758c578bbd85
2168,418,0,10:32:41.743,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:43.497,ZX1B23QBS53771758c578bbd85
2220,442,0,10:32:45.557,ZX1B23QBS53771758c578bbd85
1346,502,0,10:32:47.307,ZX1B23QBS53771758c578bbd85
2127,442,0,10:32:49.197,ZX1B23QBS53771758c578bbd85
2168,418,0,10:32:50.983,ZX1B23QBS53771758c578bbd85
2168,418,0,10:32:52.660,ZX1B23QBS53771758c578bbd85
2168,418,0,10:32:54.443,ZX1B23QBS53771758c578bbd85
2127,418,0,10:32:56.283,ZX1B23QBS53771758c578bbd85
2127,418,0,10:32:58.047,ZX1B23QBS53771758c578bbd85
2220,442,0,10:32:59.947,ZX1B23QBS53771758c578bbd85
2168,418,0,10:33:01.883,ZX1B23QBS53771758c578bbd85
2168,418,0,10:33:03.943,ZX1B23QBS53771758c578bbd85
2127,418,0,10:33:06.090,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:08.040,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:09.817,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:11.407,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:13.180,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:15.020,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:16.790,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:18.493,ZX1B23QBS53771758c578bbd85
2127,442,0,10:33:20.313,ZX1B23QBS53771758c578bbd85
2127,418,0,10:33:22.167,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:23.987,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:25.880,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:27.770,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:30.240,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:32.217,ZX1B23QBS53771758c578bbd85
2127,418,0,10:33:34.567,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:36.610,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:38.657,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:40.687,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:42.687,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:44.663,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:46.690,ZX1B23QBS53771758c578bbd85
2220,418,0,10:33:48.577,ZX1B23QBS53771758c578bbd85
2034,418,0,10:33:50.760,ZX1B23QBS53771758c578bbd85
2034,418,0,10:33:52.780,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:54.927,ZX1B23QBS53771758c578bbd85
1422,418,0,10:33:57.127,ZX1B23QBS53771758c578bbd85
2220,442,0,10:33:59.307,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:01.307,ZX1B23QBS53771758c578bbd85
2220,418,0,10:34:04.580,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:06.753,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:08.800,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:11.060,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:13.097,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:15.123,ZX1B23QBS53771758c578bbd85
2220,418,0,10:34:17.103,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:19.233,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:21.377,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:23.603,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:25.680,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:28.077,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:30.237,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:32.340,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:34.903,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:37.117,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:39.303,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:41.497,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:43.417,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:45.540,ZX1B23QBS53771758c578bbd85
2220,442,0,10:34:47.303,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:49.350,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:51.153,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:53.470,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:55.563,ZX1B23QBS53771758c578bbd85
1422,442,0,10:34:57.447,ZX1B23QBS53771758c578bbd85
1422,418,0,10:34:59.180,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:00.893,ZX1B23QBS53771758c578bbd85
2168,418,0,10:35:02.940,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:04.727,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:06.650,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:08.963,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:10.893,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:12.920,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:14.677,ZX1B23QBS53771758c578bbd85
2220,418,0,10:35:16.650,ZX1B23QBS53771758c578bbd85
2127,418,0,10:35:18.580,ZX1B23QBS53771758c578bbd85
2220,442,0,10:35:20.360,ZX1B23QBS53771758c578bbd85
2220,442,0,10:35:22.210,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:24.707,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:26.467,ZX1B23QBS53771758c578bbd85
2034,418,0,10:35:28.203,ZX1B23QBS53771758c578bbd85
2220,442,0,10:35:29.967,ZX1B23QBS53771758c578bbd85
2127,418,0,10:35:31.650,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:33.397,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:35.170,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:36.863,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:38.667,ZX1B23QBS53771758c578bbd85
2220,442,0,10:35:40.427,ZX1B23QBS53771758c578bbd85
1422,442,0,10:35:42.167,ZX1B23QBS53771758c578bbd85
2127,418,0,10:35:44.053,ZX1B23QBS53771758c578bbd85
2127,418,0,10:35:45.977,ZX1B23QBS53771758c578bbd85
2127,418,0,10:35:47.900,ZX1B23QBS53771758c578bbd85
2070,418,0,10:35:49.657,ZX1B23QBS53771758c578bbd85
2070,418,0,10:35:51.480,ZX1B23QBS53771758c578bbd85
1346,502,0,10:35:53.547,ZX1B23QBS53771758c578bbd85
1346,502,0,10:35:55.737,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:57.513,ZX1B23QBS53771758c578bbd85
1422,418,0,10:35:59.307,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:01.297,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:03.180,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:05.167,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:06.883,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:08.860,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:10.713,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:12.747,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:14.607,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:16.350,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:18.627,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:20.443,ZX1B23QBS53771758c578bbd85
2127,418,0,10:36:22.520,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:24.777,ZX1B23QBS53771758c578bbd85
2127,418,0,10:36:26.590,ZX1B23QBS53771758c578bbd85
2127,418,0,10:36:28.377,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:30.340,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:32.237,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:34.190,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:36.257,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:38.350,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:40.197,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:42.237,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:43.960,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:45.797,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:47.607,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:49.457,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:51.517,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:53.730,ZX1B23QBS53771758c578bbd85
1422,418,0,10:36:55.510,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:57.443,ZX1B23QBS53771758c578bbd85
1422,442,0,10:36:59.227,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:01.033,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:03.037,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:04.923,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:06.840,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:08.750,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:10.563,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:12.630,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:14.797,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:16.780,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:18.677,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:20.453,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:22.287,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:24.067,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:25.957,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:28.040,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:29.830,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:31.587,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:33.457,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:35.337,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:37.263,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:39.237,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:41.040,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:42.867,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:44.747,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:46.877,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:48.737,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:50.757,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:52.663,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:54.657,ZX1B23QBS53771758c578bbd85
1422,442,0,10:37:56.563,ZX1B23QBS53771758c578bbd85
1422,418,0,10:37:58.597,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:00.490,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:02.380,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:04.437,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:06.247,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:08.097,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:10.053,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:11.927,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:13.747,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:15.963,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:18.243,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:20.463,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:22.550,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:24.647,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:26.920,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:29.157,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:31.337,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:33.463,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:35.677,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:37.807,ZX1B23QBS53771758c578bbd85
1422,418,0,10:38:39.927,ZX1B23QBS53771758c578bbd85
1422,442,0,10:38:42.103,ZX1B23QBS53771758c578bbd85
