X,Y,Z,WholeDate,Phone id,Time Between values,Xspeed,YSpeed,ZSpeed,ModSpd,STheta,Xacc,Yacc,Zacc,ModAcc,ATheta
432,347,0,26/09/2014 10:36:04,ZX1B23QFSP48abead89f52e3bb,2.0,29.0,13.5,0.0,31.988279103446626,0.4356828730309406,6.0,6.75,0.0,7.494139551723313,0.844153986113171
340,302,0,26/09/2014 10:36:06,ZX1B23QFSP48abead89f52e3bb,2.0,-46.0,-22.5,0.0,51.20790954530364,0.4549142065923795,-37.5,-18.0,0.0,9.609815220928509,0.44751997515716985
340,302,0,26/09/2014 10:36:08,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.4549142065923795,23.0,11.25,0.0,-25.60395477265182,0.4549142065923795
340,302,0,26/09/2014 10:36:10,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.4549142065923795,0.0,0.0,0.0,0.0,0.4549142065923795
340,320,0,26/09/2014 10:36:12,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,9.0,0.0,9.0,1.5707963267948966,0.0,4.5,0.0,4.5,1.5707963267948966
340,320,0,26/09/2014 10:36:14,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,-4.5,0.0,-4.5,-1.5707963267948966
340,302,0,26/09/2014 10:36:16,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,-9.0,0.0,9.0,-1.5707963267948966,0.0,-4.5,0.0,4.5,-1.5707963267948966
340,320,0,26/09/2014 10:36:20,ZX1B23QFSP48abead89f52e3bb,4.0,0.0,4.5,0.0,4.5,1.5707963267948966,0.0,3.375,0.0,-1.125,1.5707963267948966
307,320,0,26/09/2014 10:36:22,ZX1B23QFSP48abead89f52e3bb,2.0,-16.5,0.0,0.0,16.5,-0.0,-8.25,-2.25,0.0,6.0,0.2662520491509253
242,302,0,26/09/2014 10:36:24,ZX1B23QFSP48abead89f52e3bb,2.0,-32.5,-9.0,0.0,33.7231374578345,0.27015319971140506,-8.0,-4.5,0.0,8.611568728917248,0.5123894603107377
374,302,0,26/09/2014 10:36:26,ZX1B23QFSP48abead89f52e3bb,2.0,66.0,0.0,0.0,66.0,0.0,49.25,4.5,0.0,16.13843127108275,0.09111755307268134
