693,239,0,24/09/2014 12:38:25,TA92903URNf067ff16fcf8e045,54
738,364,0,24/09/2014 12:38:29,TA92903URNf067ff16fcf8e045,54
738,364,0,24/09/2014 12:38:31,TA92903URNf067ff16fcf8e045,54
738,364,0,24/09/2014 12:38:32,TA92903URNf067ff16fcf8e045,54
616,302,0,24/09/2014 12:38:34,TA92903URNf067ff16fcf8e045,54
591,302,0,24/09/2014 12:38:36,TA92903URNf067ff16fcf8e045,54
710,302,0,24/09/2014 12:38:38,TA92903URNf067ff16fcf8e045,54
643,320,0,24/09/2014 12:38:40,TA92903URNf067ff16fcf8e045,54
676,302,0,24/09/2014 12:38:42,TA92903URNf067ff16fcf8e045,54
776,302,0,24/09/2014 12:38:43,TA92903URNf067ff16fcf8e045,54
591,302,0,24/09/2014 12:38:45,TA92903URNf067ff16fcf8e045,54
591,364,0,24/09/2014 12:38:47,TA92903URNf067ff16fcf8e045,54
542,302,0,24/09/2014 12:38:48,TA92903URNf067ff16fcf8e045,54
591,302,0,24/09/2014 12:38:50,TA92903URNf067ff16fcf8e045,54
643,302,0,24/09/2014 12:38:54,TA92903URNf067ff16fcf8e045,54
660,292,0,24/09/2014 12:38:56,TA92903URNf067ff16fcf8e045,54
616,302,0,24/09/2014 12:39:01,TA92903URNf067ff16fcf8e045,54
693,239,0,24/09/2014 12:39:02,TA92903URNf067ff16fcf8e045,54
676,302,0,24/09/2014 12:39:05,TA92903URNf067ff16fcf8e045,54
