PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area
HT25TW5055273593c875a9898b00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,4,80.7736107698872,0.0,1.0,6.857622149716903,0.0,11.835931088083218,0.0,11.77866161278975,2.0
HT25TW5055273593c875a9898b00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HT25TW5055273593c875a9898b00,7,178.19102464507517,0.0,0.0,506.0,498.0,1.7463049259797128,0.0,0.3521561751878956,2.0
HT25TW5055273593c875a9898b00,8,141.0975734262421,4.0,1.0,16.73694057081549,0.0,1.7492252368046437,4.0,8.430308563817004,4.0
HT25TW5055273593c875a9898b00,9,100.89701131335488,0.0,0.0,1.2213270507933218,0.0,0.022973146378815285,0.0,82.61260671154093,2.0
HT25TW5055273593c875a9898b00,10,396.2306008915235,0.0,0.0,11.78520587714573,0.0,4.694187834530201,0.0,33.62101646946256,6.0
HT25TW5055273593c875a9898b00,11,196.73869694916002,0.0,1.0,2.2235767477205743,0.0,4.444088343637777,0.0,88.47848276468989,3.0
HT25TW5055273593c875a9898b00,12,56.05346407187561,0.0,1.0,21.489016878549684,0.0,25.270652174699116,0.0,2.608470382273659,2.0
HT25TW5055273593c875a9898b00,13,105.46278410463432,7.0,1.0,12.567538087144875,0.0,6.831676259841872,7.0,8.391682075943772,2.0
HT25TW5055273593c875a9898b00,14,219.49643848861976,11.0,2.0,14.495562895925648,0.0,7.000547619729202,5.5,15.14231907132871,4.0
HT25TW5055273593c875a9898b00,15,463.5759566731326,2.0,3.0,15715.692056457203,39277.0,15.869515611667008,0.6666666666666666,0.029497648274589366,7.0
HT25TW5055273593c875a9898b00,16,195.2324544085348,1.0,1.0,13.358403638589477,0.0,6.432646602035753,1.0,14.614953978823591,5.0
