PHONE_ID ,TRACK_NO,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2
ZX1B23QBS53771758c578bbd85,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0,252.65362968249354,0.0,2.0,15.0,0.0,17.371700156730974,0.0,0.0,0.0,3.0,16.843575312166237,6.0,460.0,322.0,590.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0,130.734367753752,0.0,1.0,2.292759330031713,0.0,1.8889373432849694,0.0,0.0,0.0,0.0,57.02053680093135,0.0,200.0,302.0,330.0,322.0,132.4507225229364,0.0,0.0,3.0,0.0,0.515419236126047,0.0,0.0,0.0,0.0,44.150240840978796,0.0,590.0,302.0,720.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,122.3435507634216,0.0,0.0,1.8145725058969937,0.0,0.7998897569513863,0.0,0.0,0.0,0.0,67.4227953778809,0.0,460.0,302.0,590.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0,132.00229631411432,0.0,1.0,4.892668180853203,0.0,1.7355416764893323,0.0,0.0,0.0,1.0,26.979613461359897,1.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,20.554131029821548,0.0,0.0,3.0,0.0,1.244709970674299,0.0,0.0,0.0,0.0,6.851377009940516,0.0,330.0,322.0,460.0,344.0,115.83683842557927,0.0,1.0,1.0,0.0,0.014830237933411344,0.0,0.0,0.0,1.0,115.83683842557927,1.0,720.0,302.0,850.0,322.0
ZX1B23QBS53771758c578bbd85,7,14.86924954144974,0.0,0.0,0.0,0.0,0.057099721441586856,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0,98.35074465366482,0.0,3.0,3.0,0.0,9.831029202518653,0.0,0.0,0.0,1.0,32.78358155122161,3.0,590.0,322.0,720.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,269.78020665422514,0.0,2.0,9.0,0.0,5.239466302102228,0.0,0.0,0.0,2.0,29.975578517136128,4.0,460.0,322.0,590.0,344.0,161.1215371685044,0.0,1.0,3.9255535811363242,0.0,3.3063248784885144,0.0,0.0,0.0,1.0,41.04428428712589,1.0,460.0,302.0,590.0,322.0,267.93841941610196,0.0,3.0,0.0,0.0,5.65120102185741,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0,139.9212469568762,0.0,1.0,3.226807629198369,0.0,0.870233317283357,0.0,0.0,0.0,0.0,43.36212846739693,0.0,460.0,344.0,590.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,381.6724171385944,0.0,3.0,50.162975809478624,33.0,9.291225080635243,0.0,0.0,0.0,0.3333333333333333,7.608647831982785,1.0,200.0,302.0,330.0,322.0,440.5838074565622,0.0,1.0,11.911470613408655,0.0,1.3150169381041703,0.0,0.0,0.0,1.0,36.98819581190926,1.0,330.0,302.0,460.0,322.0,187.14368979182262,0.0,0.0,12.0,0.0,2.6915007255222454,0.0,0.0,0.0,0.0,15.595307482651885,0.0,720.0,322.0,850.0,344.0,62.56703804837879,0.0,1.0,0.0,0.0,1.4477441799347872,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,26.377790280408163,0.0,0.0,0.0,0.0,0.07984279192131176,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0,452.49378858380476,0.0,0.0,5.574395613819198,0.0,0.3137856351451691,0.0,0.0,0.0,0.0,81.1736051639483,0.0,590.0,344.0,720.0,364.0
ZX1B23QBS53771758c578bbd85,8,93.27127858966789,0.0,1.0,0.895436341471147,0.0,1.756266410046828,0.0,0.0,0.0,1.0,104.16293629140503,1.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,82.457716928357,0.0,0.0,1.5032662575678972,0.0,0.5284993728499395,0.0,0.0,0.0,0.0,54.85236997320994,0.0,330.0,322.0,460.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,159.76207325710266,0.0,1.0,2.1755280451817525,0.0,7.81585127053626,0.0,0.0,0.0,3.0,73.43599803778005,3.0,200.0,302.0,330.0,322.0,161.0883783949427,0.0,3.0,3.0,0.0,2.4575623006388714,0.0,0.0,0.0,1.0,53.69612613164757,3.0,590.0,344.0,720.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,375.1891720871259,0.0,3.0,9.0,0.0,10.587246774379759,0.0,0.0,0.0,0.3333333333333333,41.687685787458435,1.0,460.0,322.0,590.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0,71.92001779398278,0.0,1.0,3.0,0.0,6.486357997662925,0.0,0.0,0.0,3.0,23.973339264660925,3.0,590.0,302.0,720.0,322.0,364.21792509235723,0.0,4.0,0.0,0.0,7.8622689977781395,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0,159.85847476480598,0.0,1.0,4.425769429125125,0.0,4.393577274063662,0.0,0.0,0.0,3.0,36.11992837060344,3.0,460.0,302.0,590.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0,64.19940360523002,0.0,0.0,3.0,0.0,0.8237931212228131,0.0,0.0,0.0,0.0,21.39980120174334,0.0,460.0,344.0,590.0,364.0
ZX1B23QBS53771758c578bbd85,9,140.68187370670893,0.0,2.0,0.539221708127912,0.0,0.8989429474116885,0.0,0.0,0.0,0.0,260.89801576263125,0.0,460.0,302.0,590.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,73.84115510142513,0.0,0.0,3.3999618081393166,0.0,0.0190146986890821,0.0,0.0,0.0,0.0,21.718230753255398,0.0,720.0,344.0,850.0,364.0,73.06912544754275,0.0,1.0,3.0,0.0,2.3246215907642935,0.0,0.0,0.0,0.0,24.356375149180916,0.0,330.0,322.0,460.0,344.0,522.4399678835689,0.0,2.0,9.997541875905132,0.0,22.652194610662878,0.0,0.0,0.0,0.5,52.256842168642535,1.0,590.0,322.0,720.0,344.0,289.4435364524588,0.0,4.0,102.0,84.0,17.905005686043754,0.0,0.0,0.0,2.75,2.8376817299260666,11.0,200.0,302.0,330.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,130.2319436309416,0.0,0.0,1.4201752615774708,0.0,0.05080929452672207,0.0,0.0,0.0,0.0,91.70131824876702,0.0,590.0,344.0,720.0,364.0,216.4929963782632,0.0,3.0,6.449812208536898,0.0,15.296784797648128,0.0,0.0,0.0,2.0,33.56578290631711,6.0,590.0,302.0,720.0,322.0,364.537068232503,0.0,1.0,0.09816851709818562,0.0,0.9472904963840585,0.0,0.0,0.0,0.0,3713.380613337598,0.0,460.0,322.0,590.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0,119.0795723752999,0.0,0.0,2.674449974370867,0.0,0.2612679865751449,0.0,0.0,0.0,0.0,44.524883066213256,0.0,460.0,344.0,590.0,364.0,361.4189722272032,0.0,3.0,8.542585708718102,0.0,3.6619451996658148,0.0,0.0,0.0,0.0,42.307912914278226,0.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
ZX1B23QBS53771758c578bbd85,10,35.91081804839852,0.0,0.0,0.0,0.0,2.734841822026267,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0,145.06124139246182,0.0,0.0,64.0408990358719,497.0,3.674499438196279,0.0,0.0,0.0,0.0,2.265134368448,0.0,720.0,322.0,850.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,101.22719882373318,0.0,2.0,2.8043170956307755,116.0,3.847959134272498,0.0,0.0,0.0,0.5,36.09691606610704,1.0,460.0,322.0,590.0,344.0,94.10068228294006,0.0,0.0,62.08409205891075,0.0,0.13702966467841393,0.0,0.0,0.0,0.0,1.515697164317861,0.0,720.0,302.0,850.0,322.0,50.917351463450416,0.0,1.0,1.1341421097143325,0.0,3.235580096199163,0.0,0.0,0.0,1.0,44.89503654553085,1.0,590.0,322.0,720.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0,56.08175565130506,0.0,0.0,12.940630297975346,0.0,0.0,0.0,0.0,0.0,0.0,4.333773113051491,0.0,330.0,344.0,460.0,364.0,365.29716407995744,0.0,4.0,38.82168960564304,0.0,18.77005093835112,0.0,0.0,0.0,5.0,9.409615289563765,20.0,590.0,302.0,720.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0,149.69037471218098,0.0,1.0,121.23985634178142,0.0,1.7041247365368437,0.0,0.0,0.0,5.0,1.2346630821649613,5.0,460.0,302.0,590.0,322.0
ZX1B23QBS53771758c578bbd85,11,62.42360451879921,0.0,0.0,2.1387733577778754,0.0,0.13694858915482935,0.0,0.0,0.0,0.0,29.186638355947895,0.0,720.0,344.0,850.0,364.0,289.84626517036395,0.0,2.0,37.0799567882663,50.0,19.652173947712242,0.0,0.0,0.0,2.5,7.816790802250444,5.0,200.0,302.0,330.0,322.0,224.32097981936352,0.0,1.0,6.861226644691134,0.0,1.6896897252662924,0.0,0.0,0.0,0.0,32.69400523198452,0.0,590.0,344.0,720.0,364.0,472.15513014392695,0.0,2.0,6.7413087422941995,0.0,11.010714604788392,0.0,0.0,0.0,1.5,70.03909006298431,3.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,287.75296708201887,0.0,5.0,18.358712806271033,20.0,15.787361494024609,0.0,0.0,0.0,1.6,15.673918434179503,8.0,460.0,302.0,590.0,322.0,190.08409455043437,0.0,1.0,2.3129922286513627,0.0,0.8728337930486445,0.0,0.0,0.0,0.0,82.18103467700226,0.0,330.0,322.0,460.0,344.0,234.4361065630602,0.0,5.0,10.159514615120209,0.0,15.9275023910779,0.0,0.0,0.0,1.6,23.075522349675396,8.0,590.0,322.0,720.0,344.0,331.3163653357499,0.0,6.0,8.405686539939113,0.0,33.37192473562102,0.0,0.0,0.0,0.8333333333333334,39.4157412082309,5.0,590.0,302.0,720.0,322.0,223.72710886351595,0.0,2.0,25.882483043449557,0.0,9.969230480077776,0.0,0.0,0.0,0.0,8.643958482960842,0.0,200.0,322.0,330.0,344.0,434.0203644406481,0.0,2.0,5.7420647831094795,0.0,25.18789995658722,0.0,0.0,0.0,2.5,75.5861142001283,5.0,460.0,322.0,590.0,344.0,20.247095449399335,0.0,1.0,0.1373339534587693,0.0,1.7518864421174591,0.0,0.0,0.0,0.0,147.42964095530797,0.0,200.0,344.0,330.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0,5.536359460601934,0.0,0.0,0.0,0.0,0.2513596662894362,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,64.73561338515962,0.0,0.0,5.427992231195301,0.0,0.0,0.0,0.0,0.0,0.0,11.926253875810017,0.0,720.0,322.0,850.0,344.0
ZX1B23QBS53771758c578bbd85,12,79.44264151319474,0.0,0.0,0.0,0.0,3.9032587237735106,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0,94.30373393338117,0.0,0.0,1.0185418669134267,0.0,2.146568684207868,0.0,0.0,0.0,0.0,92.58699813602922,0.0,460.0,302.0,590.0,322.0,215.35867190285964,0.0,0.0,3.0,0.0,0.4620541268992292,0.0,0.0,0.0,0.0,71.78622396761988,0.0,590.0,344.0,720.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,130.1979853788474,0.0,0.0,0.0,0.0,0.12321517667561305,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,178.9577914602528,0.0,0.0,5.127957639666444,0.0,3.653922213968025,0.0,0.0,0.0,0.0,34.898453543366905,0.0,460.0,322.0,590.0,344.0,94.74366519003851,0.0,2.0,0.0,0.0,1.487917967536875,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0,89.06643356908756,0.0,1.0,0.0,0.0,2.607428985386912,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0,193.68259454750438,0.0,0.0,0.0,0.0,0.3547515406684306,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0,72.7762106431921,0.0,0.0,0.0,0.0,1.1085076045764595,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,84.51464970121418,0.0,2.0,12.0,0.0,10.701197835043576,0.0,0.0,0.0,1.0,7.042887475101182,2.0,590.0,302.0,720.0,322.0,69.96657607070853,0.0,0.0,0.0,0.0,1.3585491363567068,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,205.15048938308058,0.0,1.0,3.0,0.0,3.17676559984332,0.0,0.0,0.0,3.0,68.38349646102687,3.0,330.0,302.0,460.0,322.0,157.28758080073175,0.0,1.0,14.853500501472833,0.0,21.595742958366124,0.0,0.0,0.0,6.0,10.589260140068365,6.0,590.0,322.0,720.0,344.0
ZX1B23QBS53771758c578bbd85,13,8.036590088760903,0.0,1.0,0.0,0.0,0.4248713447110146,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,54.44484828704396,0.0,0.0,0.0,0.0,1.806255094523234,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0,781.339754787302,0.0,8.0,119.72008169010346,0.0,51.43439595290455,0.0,0.0,0.0,0.75,6.5263884200297095,6.0,200.0,302.0,330.0,322.0,789.0744572065598,0.0,11.0,25.387764677128576,0.0,88.50515326583368,0.0,0.0,0.0,1.6363636363636365,31.080895354187057,18.0,590.0,302.0,720.0,322.0,75.8726277199875,0.0,0.0,1.9081441564546284,0.0,0.8438966986184903,0.0,0.0,0.0,0.0,39.76252394942761,0.0,330.0,344.0,460.0,364.0,594.3673889743891,0.0,3.0,19.855044163204994,0.0,13.850287461818205,0.0,0.0,0.0,0.0,29.935334521988114,0.0,330.0,322.0,460.0,344.0,279.0412881976728,0.0,2.0,4.563527040173838,0.0,2.1769445189175585,0.0,0.0,0.0,0.0,61.14597015448896,0.0,720.0,322.0,850.0,344.0,2033.429750578371,0.0,15.0,36.75881939327564,0.0,53.19621499968159,0.0,0.0,0.0,1.6666666666666667,55.318146342598546,25.0,590.0,322.0,720.0,344.0,1137.2555003708105,0.0,6.0,11.451342435957855,0.0,9.6656141540993,0.0,0.0,0.0,1.1666666666666667,99.31198082067345,7.0,590.0,344.0,720.0,364.0,184.61205314158946,0.0,1.0,0.0,0.0,0.7475299310240623,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,1706.6051909602054,0.0,13.0,34.86808042184804,0.0,69.20875965058165,0.0,0.0,0.0,1.0,48.94462701453623,13.0,460.0,322.0,590.0,344.0,796.0555207828891,0.0,7.0,196.520581454004,724.0,32.11695426295218,0.0,0.0,0.0,0.5714285714285714,4.050748857412715,4.0,200.0,322.0,330.0,344.0,1589.0279593812625,0.0,13.0,45.37796679843442,0.0,38.15879625080113,0.0,0.0,0.0,1.1538461538461537,35.017610340269485,15.0,460.0,302.0,590.0,322.0,1585.7378948080918,0.0,12.0,244.1080883353095,540.0,40.91292408796865,0.0,0.0,0.0,0.75,6.49604814663046,9.0,330.0,302.0,460.0,322.0,320.1475623060331,0.0,0.0,1.5944834814662094,0.0,2.3285984780080162,0.0,0.0,0.0,0.0,200.784496062412,0.0,460.0,344.0,590.0,364.0
ZX1B23QBS53771758c578bbd85,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0,198.63562754720596,0.0,3.0,14.564047626572313,0.0,13.838528271306275,0.0,0.0,0.0,1.3333333333333333,13.638765310324338,4.0,200.0,322.0,330.0,344.0,187.1420527087718,0.0,2.0,8.247625881317575,0.0,4.0601184140354025,0.0,0.0,0.0,1.0,22.690414842007296,2.0,590.0,344.0,720.0,364.0,1111.4794637212344,0.0,14.0,26.563223603718047,0.0,72.04313471678009,0.0,0.0,0.0,1.5714285714285714,41.84279288925087,22.0,590.0,302.0,720.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0,546.7611404497263,0.0,6.0,1579.660162095651,1565.0,28.83685261466304,0.0,0.0,0.0,1.3333333333333333,0.34612580197272774,8.0,200.0,302.0,330.0,322.0,1690.9718869979588,0.0,13.0,28.3556107167884,0.0,52.27840513214158,0.0,0.0,0.0,0.8461538461538461,59.63447248190607,11.0,460.0,302.0,590.0,322.0,914.2281328671723,0.0,7.0,36.79027672917219,0.0,46.23018590813909,0.0,0.0,0.0,4.142857142857143,24.849721560866964,29.0,590.0,322.0,720.0,344.0,22.464520159277875,0.0,1.0,2.1257032475012787,0.0,1.2932965816324034,0.0,0.0,0.0,2.0,10.568041510819755,2.0,460.0,344.0,590.0,364.0,2192.327697596543,0.0,8.0,35.91774414612406,0.0,39.43343911375506,0.0,0.0,0.0,1.125,61.037455155243116,9.0,460.0,322.0,590.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0,986.9725181519975,0.0,8.0,6.047821505544327,0.0,35.94935089188327,0.0,0.0,0.0,0.0,163.19471684923118,0.0,330.0,322.0,460.0,344.0,1120.48136393185,0.0,13.0,21.727969740120663,0.0,55.62930895589864,0.0,0.0,0.0,1.3076923076923077,51.56861765427088,17.0,330.0,302.0,460.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
ZX1B23QBS53771758c578bbd85,15,804.6383934921341,0.0,8.0,19.0,0.0,53.941663445313736,0.0,0.0,0.0,1.5,42.349389131164955,12.0,200.0,302.0,330.0,322.0,1694.3042464747407,0.0,17.0,28.790162000928824,0.0,65.66211563498061,0.0,0.0,0.0,1.2941176470588236,58.85011159089967,22.0,330.0,302.0,460.0,322.0,141.7327674307418,0.0,1.0,2.579223110673676,0.0,5.191041213660254,0.0,0.0,0.0,0.0,54.95172823328268,0.0,720.0,322.0,850.0,344.0,449.9759441658916,0.0,5.0,56.98682694409358,42.0,25.931087615530874,0.0,0.0,0.0,8.8,7.896139657105957,44.0,200.0,322.0,330.0,344.0,2557.5009252719647,0.0,10.0,183.28150828551657,268.0,45.38865584750525,0.0,0.0,0.0,1.3,13.953949578415084,13.0,590.0,322.0,720.0,344.0,2498.1569087649063,0.0,24.0,139.40641703179048,0.0,90.96105381350816,0.0,0.0,0.0,1.5833333333333333,17.919956354629086,38.0,460.0,322.0,590.0,344.0,3001.56721125863,0.0,25.0,79.09396521751135,0.0,73.50892741246055,0.0,0.0,0.0,1.64,37.949383407497756,41.0,460.0,302.0,590.0,322.0,156.0043814096524,0.0,0.0,45.091097009623304,0.0,0.2658393683769445,0.0,0.0,0.0,0.0,3.459760168983205,0.0,330.0,344.0,460.0,364.0,504.51204770920197,0.0,3.0,44.20474514449104,0.0,10.482364464902814,0.0,0.0,0.0,0.6666666666666666,11.413074457507106,2.0,460.0,344.0,590.0,364.0,339.5988780457792,0.0,1.0,8.425301552147019,0.0,2.9211877684413174,0.0,0.0,0.0,2.0,40.307029480652744,2.0,590.0,344.0,720.0,364.0,169.43393913700646,0.0,1.0,3.0,0.0,0.6589075503476112,0.0,0.0,0.0,0.0,56.47797971233549,0.0,720.0,302.0,850.0,322.0,97.74529884096643,0.0,1.0,14.190004470250374,0.0,3.6859746741638464,0.0,0.0,0.0,0.0,6.888320510813889,0.0,200.0,344.0,330.0,364.0,101.01236135058917,0.0,0.0,5.381666630846954,0.0,0.6728791335379205,0.0,0.0,0.0,0.0,18.76971731611924,0.0,720.0,344.0,850.0,364.0,977.4324566402986,0.0,11.0,18.80598454953998,0.0,17.688275526053523,0.0,0.0,0.0,0.7272727272727273,51.97454321338406,8.0,330.0,322.0,460.0,344.0,2181.2130367686154,0.0,21.0,120.0811656719576,0.0,95.53877616980249,0.0,0.0,0.0,4.523809523809524,18.1644891983089,95.0,590.0,302.0,720.0,322.0
