X,Y,Z,Date And Time,Phone Id's
374,347,0,24/09/2014 12:00:26,ZX1B23QFSP48abead89f52e3bb
340,302,0,24/09/2014 12:00:27,ZX1B23QBS53771758c578bbd85
221,320,0,24/09/2014 12:00:28,TA92903URNf067ff16fcf8e045
199,364,0,24/09/2014 12:00:28,YT910K6675876ded0861342065
199,302,0,24/09/2014 12:00:28,ZX1B23QFSP48abead89f52e3bb
340,302,0,24/09/2014 12:00:28,ZX1B23QBS53771758c578bbd85
87,302,0,24/09/2014 12:00:30,TA92903URNf067ff16fcf8e045
199,302,0,24/09/2014 12:00:30,ZX1B23QFSP48abead89f52e3bb
242,302,0,24/09/2014 12:00:30,ZX1B23QBS53771758c578bbd85
242,302,0,24/09/2014 12:00:32,ZX1B23QFSP48abead89f52e3bb
221,320,0,24/09/2014 12:00:32,TA92903URNf067ff16fcf8e045
87,302,0,24/09/2014 12:00:32,ZX1B23QBS53771758c578bbd85
177,302,0,24/09/2014 12:00:34,ZX1B23QFSP48abead89f52e3bb
221,320,0,24/09/2014 12:00:34,TA92903URNf067ff16fcf8e045
242,302,0,24/09/2014 12:00:34,ZX1B23QBS53771758c578bbd85
199,364,0,24/09/2014 12:00:35,YT910K6675876ded0861342065
242,302,0,24/09/2014 12:00:36,ZX1B23QFSP48abead89f52e3bb
242,302,0,24/09/2014 12:00:36,TA92903URNf067ff16fcf8e045
242,302,0,24/09/2014 12:00:38,ZX1B23QFSP48abead89f52e3bb
242,302,0,24/09/2014 12:00:38,TA92903URNf067ff16fcf8e045
242,302,0,24/09/2014 12:00:39,ZX1B23QBS53771758c578bbd85
242,302,0,24/09/2014 12:00:40,TA92903URNf067ff16fcf8e045
242,302,0,24/09/2014 12:00:40,ZX1B23QFSP48abead89f52e3bb
340,302,0,24/09/2014 12:00:41,ZX1B23QBS53771758c578bbd85
242,302,0,24/09/2014 12:00:42,TA92903URNf067ff16fcf8e045
307,302,0,24/09/2014 12:00:42,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:00:43,ZX1B23QBS53771758c578bbd85
199,364,0,24/09/2014 12:00:43,YT910K6675876ded0861342065
307,347,0,24/09/2014 12:00:44,TA92903URNf067ff16fcf8e045
340,302,0,24/09/2014 12:00:44,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:00:45,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:00:45,TA92903URNf067ff16fcf8e045
403,320,0,24/09/2014 12:00:47,ZX1B23QFSP48abead89f52e3bb
403,302,0,24/09/2014 12:00:47,ZX1B23QBS53771758c578bbd85
274,320,0,24/09/2014 12:00:47,TA92903URNf067ff16fcf8e045
374,302,0,24/09/2014 12:00:48,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:00:49,ZX1B23QBS53771758c578bbd85
242,302,0,24/09/2014 12:00:49,TA92903URNf067ff16fcf8e045
403,302,0,24/09/2014 12:00:50,ZX1B23QFSP48abead89f52e3bb
221,320,0,24/09/2014 12:00:51,YT910K6675876ded0861342065
432,302,0,24/09/2014 12:00:51,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:00:51,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:00:52,ZX1B23QFSP48abead89f52e3bb
486,364,0,24/09/2014 12:00:53,ZX1B23QBS53771758c578bbd85
274,320,0,24/09/2014 12:00:53,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:00:54,ZX1B23QFSP48abead89f52e3bb
403,302,0,24/09/2014 12:00:55,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:00:55,TA92903URNf067ff16fcf8e045
340,302,0,24/09/2014 12:00:56,ZX1B23QFSP48abead89f52e3bb
432,302,0,24/09/2014 12:00:56,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:00:57,TA92903URNf067ff16fcf8e045
403,302,0,24/09/2014 12:00:58,ZX1B23QFSP48abead89f52e3bb
274,364,0,24/09/2014 12:00:58,YT910K6675876ded0861342065
340,320,0,24/09/2014 12:00:59,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:00:59,ZX1B23QBS53771758c578bbd85
403,302,0,24/09/2014 12:01:00,ZX1B23QFSP48abead89f52e3bb
432,347,0,24/09/2014 12:01:00,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:01:01,ZX1B23QBS53771758c578bbd85
432,302,0,24/09/2014 12:01:02,ZX1B23QFSP48abead89f52e3bb
374,302,0,24/09/2014 12:01:02,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:01:03,ZX1B23QBS53771758c578bbd85
432,302,0,24/09/2014 12:01:03,ZX1B23QFSP48abead89f52e3bb
374,302,0,24/09/2014 12:01:04,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:01:04,ZX1B23QBS53771758c578bbd85
514,364,0,24/09/2014 12:01:05,ZX1B23QFSP48abead89f52e3bb
374,320,0,24/09/2014 12:01:06,YT910K6675876ded0861342065
643,302,0,24/09/2014 12:01:06,ZX1B23QBS53771758c578bbd85
403,302,0,24/09/2014 12:01:07,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:01:07,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:01:08,ZX1B23QBS53771758c578bbd85
432,302,0,24/09/2014 12:01:09,TA92903URNf067ff16fcf8e045
643,302,0,24/09/2014 12:01:09,ZX1B23QFSP48abead89f52e3bb
643,302,0,24/09/2014 12:01:10,ZX1B23QBS53771758c578bbd85
403,302,0,24/09/2014 12:01:10,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:01:11,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:01:12,ZX1B23QBS53771758c578bbd85
432,302,0,24/09/2014 12:01:12,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:01:13,ZX1B23QFSP48abead89f52e3bb
374,302,0,24/09/2014 12:01:13,YT910K6675876ded0861342065
616,347,0,24/09/2014 12:01:14,ZX1B23QBS53771758c578bbd85
432,302,0,24/09/2014 12:01:14,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:01:15,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:16,ZX1B23QBS53771758c578bbd85
486,320,0,24/09/2014 12:01:16,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:01:17,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:18,ZX1B23QBS53771758c578bbd85
514,320,0,24/09/2014 12:01:18,TA92903URNf067ff16fcf8e045
616,320,0,24/09/2014 12:01:19,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:01:19,ZX1B23QBS53771758c578bbd85
403,302,0,24/09/2014 12:01:20,YT910K6675876ded0861342065
514,320,0,24/09/2014 12:01:20,TA92903URNf067ff16fcf8e045
616,320,0,24/09/2014 12:01:21,ZX1B23QFSP48abead89f52e3bb
567,320,0,24/09/2014 12:01:21,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:01:22,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:23,ZX1B23QBS53771758c578bbd85
486,320,0,24/09/2014 12:01:24,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:01:24,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:25,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:25,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:25,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:27,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:01:27,YT910K6675876ded0861342065
542,320,0,24/09/2014 12:01:27,ZX1B23QFSP48abead89f52e3bb
591,302,0,24/09/2014 12:01:27,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:01:29,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:01:29,ZX1B23QFSP48abead89f52e3bb
486,320,0,24/09/2014 12:01:29,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:01:31,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:01:32,TA92903URNf067ff16fcf8e045
567,320,0,24/09/2014 12:01:33,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:33,ZX1B23QBS53771758c578bbd85
616,347,0,24/09/2014 12:01:33,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:01:34,YT910K6675876ded0861342065
616,302,0,24/09/2014 12:01:35,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:01:35,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:36,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:37,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:37,TA92903URNf067ff16fcf8e045
567,320,0,24/09/2014 12:01:38,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:39,TA92903URNf067ff16fcf8e045
591,302,0,24/09/2014 12:01:40,ZX1B23QBS53771758c578bbd85
616,302,0,24/09/2014 12:01:40,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:41,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:01:41,YT910K6675876ded0861342065
567,320,0,24/09/2014 12:01:42,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:01:42,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:43,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:44,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:44,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:45,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:46,ZX1B23QBS53771758c578bbd85
616,302,0,24/09/2014 12:01:46,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:01:47,TA92903URNf067ff16fcf8e045
459,347,0,24/09/2014 12:01:48,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:48,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:49,TA92903URNf067ff16fcf8e045
616,347,0,24/09/2014 12:01:50,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:50,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:01:51,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:52,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:52,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:01:53,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:54,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:01:54,ZX1B23QFSP48abead89f52e3bb
514,320,0,24/09/2014 12:01:55,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:01:56,ZX1B23QBS53771758c578bbd85
616,347,0,24/09/2014 12:01:56,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:01:57,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:01:57,ZX1B23QBS53771758c578bbd85
616,347,0,24/09/2014 12:01:58,ZX1B23QFSP48abead89f52e3bb
643,302,0,24/09/2014 12:01:59,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:01:59,ZX1B23QBS53771758c578bbd85
514,320,0,24/09/2014 12:01:59,YT910K6675876ded0861342065
542,320,0,24/09/2014 12:02:00,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:02:00,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:02:01,ZX1B23QBS53771758c578bbd85
514,320,0,24/09/2014 12:02:02,ZX1B23QFSP48abead89f52e3bb
776,320,0,24/09/2014 12:02:02,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:02:03,ZX1B23QBS53771758c578bbd85
514,320,0,24/09/2014 12:02:04,ZX1B23QFSP48abead89f52e3bb
776,364,0,24/09/2014 12:02:05,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:02:05,ZX1B23QBS53771758c578bbd85
776,320,0,24/09/2014 12:02:07,ZX1B23QFSP48abead89f52e3bb
676,320,0,24/09/2014 12:02:08,ZX1B23QBS53771758c578bbd85
403,320,0,24/09/2014 12:02:08,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:02:09,YT910K6675876ded0861342065
776,320,0,24/09/2014 12:02:10,ZX1B23QFSP48abead89f52e3bb
676,320,0,24/09/2014 12:02:10,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:02:10,TA92903URNf067ff16fcf8e045
776,320,0,24/09/2014 12:02:12,ZX1B23QFSP48abead89f52e3bb
776,320,0,24/09/2014 12:02:12,TA92903URNf067ff16fcf8e045
676,320,0,24/09/2014 12:02:13,ZX1B23QBS53771758c578bbd85
776,320,0,24/09/2014 12:02:14,TA92903URNf067ff16fcf8e045
676,320,0,24/09/2014 12:02:14,ZX1B23QBS53771758c578bbd85
842,302,0,24/09/2014 12:02:16,TA92903URNf067ff16fcf8e045
710,347,0,24/09/2014 12:02:16,YT910K6675876ded0861342065
776,320,0,24/09/2014 12:02:18,TA92903URNf067ff16fcf8e045
710,347,0,24/09/2014 12:02:18,ZX1B23QFSP48abead89f52e3bb
660,292,0,24/09/2014 12:02:19,YT910K6675876ded0861342065
514,364,0,24/09/2014 12:02:20,ZX1B23QBS53771758c578bbd85
403,302,0,24/09/2014 12:02:21,TA92903URNf067ff16fcf8e045
738,364,0,24/09/2014 12:02:21,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:02:22,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:02:23,TA92903URNf067ff16fcf8e045
738,364,0,24/09/2014 12:02:23,ZX1B23QFSP48abead89f52e3bb
738,364,0,24/09/2014 12:02:24,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:02:25,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:02:25,ZX1B23QFSP48abead89f52e3bb
842,302,0,24/09/2014 12:02:26,YT910K6675876ded0861342065
842,320,0,24/09/2014 12:02:26,TA92903URNf067ff16fcf8e045
486,320,0,24/09/2014 12:02:26,ZX1B23QBS53771758c578bbd85
676,364,0,24/09/2014 12:02:27,ZX1B23QFSP48abead89f52e3bb
876,302,0,24/09/2014 12:02:28,TA92903URNf067ff16fcf8e045
776,320,0,24/09/2014 12:02:28,ZX1B23QBS53771758c578bbd85
676,364,0,24/09/2014 12:02:29,ZX1B23QFSP48abead89f52e3bb
486,364,0,24/09/2014 12:02:30,ZX1B23QBS53771758c578bbd85
876,302,0,24/09/2014 12:02:30,TA92903URNf067ff16fcf8e045
738,364,0,24/09/2014 12:02:32,TA92903URNf067ff16fcf8e045
403,302,0,24/09/2014 12:02:34,YT910K6675876ded0861342065
876,364,0,24/09/2014 12:02:34,TA92903URNf067ff16fcf8e045
842,320,0,24/09/2014 12:02:36,TA92903URNf067ff16fcf8e045
738,364,0,24/09/2014 12:02:38,ZX1B23QBS53771758c578bbd85
842,320,0,24/09/2014 12:02:38,TA92903URNf067ff16fcf8e045
374,347,0,24/09/2014 12:02:40,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:02:41,YT910K6675876ded0861342065
221,320,0,24/09/2014 12:02:42,ZX1B23QBS53771758c578bbd85
842,320,0,24/09/2014 12:02:43,TA92903URNf067ff16fcf8e045
660,177,0,24/09/2014 12:02:44,ZX1B23QBS53771758c578bbd85
403,347,0,24/09/2014 12:02:45,TA92903URNf067ff16fcf8e045
660,144,0,24/09/2014 12:02:45,ZX1B23QBS53771758c578bbd85
307,347,0,24/09/2014 12:02:47,ZX1B23QBS53771758c578bbd85
660,40,0,24/09/2014 12:02:48,TA92903URNf067ff16fcf8e045
307,347,0,24/09/2014 12:02:49,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:02:49,YT910K6675876ded0861342065
307,347,0,24/09/2014 12:02:51,ZX1B23QBS53771758c578bbd85
660,40,0,24/09/2014 12:02:52,TA92903URNf067ff16fcf8e045
307,347,0,24/09/2014 12:02:53,ZX1B23QBS53771758c578bbd85
221,320,0,24/09/2014 12:02:53,TA92903URNf067ff16fcf8e045
156,302,0,24/09/2014 12:02:54,ZX1B23QBS53771758c578bbd85
221,320,0,24/09/2014 12:02:55,TA92903URNf067ff16fcf8e045
374,320,0,24/09/2014 12:02:57,YT910K6675876ded0861342065
944,364,0,24/09/2014 12:02:57,TA92903URNf067ff16fcf8e045
1010,302,0,24/09/2014 12:02:59,TA92903URNf067ff16fcf8e045
676,364,0,24/09/2014 12:03:01,ZX1B23QFSP48abead89f52e3bb
374,302,0,24/09/2014 12:03:05,YT910K6675876ded0861342065
876,364,0,24/09/2014 12:03:07,ZX1B23QFSP48abead89f52e3bb
676,302,0,24/09/2014 12:03:10,ZX1B23QFSP48abead89f52e3bb
403,302,0,24/09/2014 12:03:12,YT910K6675876ded0861342065
738,364,0,24/09/2014 12:03:17,HT25TW5055273593c875a9898b00
403,320,0,24/09/2014 12:03:20,YT910K6675876ded0861342065
676,302,0,24/09/2014 12:03:21,ZX1B23QFSP48abead89f52e3bb
1044,302,0,24/09/2014 12:03:22,ZX1B23QFSP48abead89f52e3bb
809,302,0,24/09/2014 12:03:22,HT25TW5055273593c875a9898b00
710,347,0,24/09/2014 12:03:24,ZX1B23QFSP48abead89f52e3bb
710,347,0,24/09/2014 12:03:27,ZX1B23QFSP48abead89f52e3bb
710,347,0,24/09/2014 12:03:27,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:03:28,YT910K6675876ded0861342065
710,347,0,24/09/2014 12:03:29,ZX1B23QFSP48abead89f52e3bb
710,347,0,24/09/2014 12:03:30,ZX1B23QFSP48abead89f52e3bb
876,302,0,24/09/2014 12:03:31,HT25TW5055273593c875a9898b00
1044,364,0,24/09/2014 12:03:32,ZX1B23QFSP48abead89f52e3bb
876,302,0,24/09/2014 12:03:32,HT25TW5055273593c875a9898b00
1044,302,0,24/09/2014 12:03:32,ZX1B23QFSP48abead89f52e3bb
738,364,0,24/09/2014 12:03:35,YT910K6675876ded0861342065
1044,302,0,24/09/2014 12:03:35,ZX1B23QFSP48abead89f52e3bb
1044,302,0,24/09/2014 12:03:37,ZX1B23QFSP48abead89f52e3bb
1044,302,0,24/09/2014 12:03:38,ZX1B23QFSP48abead89f52e3bb
1044,302,0,24/09/2014 12:03:39,ZX1B23QFSP48abead89f52e3bb
1010,347,0,24/09/2014 12:03:39,ZX1B23QFSP48abead89f52e3bb
1010,347,0,24/09/2014 12:03:41,ZX1B23QFSP48abead89f52e3bb
156,302,0,24/09/2014 12:03:41,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:03:42,YT910K6675876ded0861342065
156,302,0,24/09/2014 12:03:43,ZX1B23QFSP48abead89f52e3bb
910,364,0,24/09/2014 12:03:43,HT25TW5055273593c875a9898b00
156,302,0,24/09/2014 12:03:43,ZX1B23QFSP48abead89f52e3bb
944,302,0,24/09/2014 12:03:45,ZX1B23QFSP48abead89f52e3bb
842,320,0,24/09/2014 12:03:46,HT25TW5055273593c875a9898b00
944,302,0,24/09/2014 12:03:46,ZX1B23QFSP48abead89f52e3bb
842,320,0,24/09/2014 12:03:48,HT25TW5055273593c875a9898b00
944,302,0,24/09/2014 12:03:48,ZX1B23QFSP48abead89f52e3bb
944,302,0,24/09/2014 12:03:49,ZX1B23QFSP48abead89f52e3bb
910,364,0,24/09/2014 12:03:49,HT25TW5055273593c875a9898b00
876,302,0,24/09/2014 12:03:49,YT910K6675876ded0861342065
944,302,0,24/09/2014 12:03:50,ZX1B23QFSP48abead89f52e3bb
,,0,24/09/2014 12:03:51,ZX1B23QFSP48abead89f52e3bb
1044,302,0,24/09/2014 12:03:53,ZX1B23QFSP48abead89f52e3bb
842,320,0,24/09/2014 12:03:54,HT25TW5055273593c875a9898b00
1044,302,0,24/09/2014 12:03:55,ZX1B23QFSP48abead89f52e3bb
842,320,0,24/09/2014 12:03:56,HT25TW5055273593c875a9898b00
403,320,0,24/09/2014 12:03:57,YT910K6675876ded0861342065
1044,302,0,24/09/2014 12:03:59,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:04:00,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:04:02,ZX1B23QFSP48abead89f52e3bb
1010,320,0,24/09/2014 12:04:04,ZX1B23QFSP48abead89f52e3bb
374,302,0,24/09/2014 12:04:05,YT910K6675876ded0861342065
616,364,0,24/09/2014 12:04:10,ZX1B23QBS53771758c578bbd85
374,302,0,24/09/2014 12:04:13,YT910K6675876ded0861342065
340,320,0,24/09/2014 12:04:16,ZX1B23QBS53771758c578bbd85
1044,320,0,24/09/2014 12:04:16,TA92903URNf067ff16fcf8e045
374,302,0,24/09/2014 12:04:18,ZX1B23QBS53771758c578bbd85
676,302,0,24/09/2014 12:04:19,TA92903URNf067ff16fcf8e045
374,302,0,24/09/2014 12:04:20,ZX1B23QBS53771758c578bbd85
340,302,0,24/09/2014 12:04:20,YT910K6675876ded0861342065
710,302,0,24/09/2014 12:04:21,TA92903URNf067ff16fcf8e045
459,302,0,24/09/2014 12:04:22,ZX1B23QBS53771758c578bbd85
660,80,0,24/09/2014 12:04:22,TA92903URNf067ff16fcf8e045
486,320,0,24/09/2014 12:04:24,ZX1B23QBS53771758c578bbd85
374,302,0,24/09/2014 12:04:25,TA92903URNf067ff16fcf8e045
486,320,0,24/09/2014 12:04:26,ZX1B23QBS53771758c578bbd85
876,302,0,24/09/2014 12:04:28,YT910K6675876ded0861342065
486,320,0,24/09/2014 12:04:28,ZX1B23QBS53771758c578bbd85
910,302,0,24/09/2014 12:04:30,HT25TW5055273593c875a9898b00
340,302,0,24/09/2014 12:04:32,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:04:32,ZX1B23QBS53771758c578bbd85
403,320,0,24/09/2014 12:04:33,TA92903URNf067ff16fcf8e045
876,302,0,24/09/2014 12:04:35,YT910K6675876ded0861342065
738,364,0,24/09/2014 12:04:35,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:04:36,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:04:38,TA92903URNf067ff16fcf8e045
432,302,0,24/09/2014 12:04:39,ZX1B23QFSP48abead89f52e3bb
776,320,0,24/09/2014 12:04:39,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:04:40,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:04:42,ZX1B23QFSP48abead89f52e3bb
403,302,0,24/09/2014 12:04:42,TA92903URNf067ff16fcf8e045
486,320,0,24/09/2014 12:04:44,ZX1B23QFSP48abead89f52e3bb
710,364,0,24/09/2014 12:04:44,TA92903URNf067ff16fcf8e045
643,320,0,24/09/2014 12:04:46,ZX1B23QBS53771758c578bbd85
643,302,0,24/09/2014 12:04:46,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:04:48,ZX1B23QFSP48abead89f52e3bb
643,320,0,24/09/2014 12:04:48,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:04:50,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:04:51,TA92903URNf067ff16fcf8e045
514,320,0,24/09/2014 12:04:53,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:04:53,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:04:53,ZX1B23QBS53771758c578bbd85
643,302,0,24/09/2014 12:04:55,TA92903URNf067ff16fcf8e045
876,302,0,24/09/2014 12:04:55,YT910K6675876ded0861342065
542,320,0,24/09/2014 12:04:56,ZX1B23QFSP48abead89f52e3bb
776,320,0,24/09/2014 12:04:58,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:04:59,ZX1B23QFSP48abead89f52e3bb
616,347,0,24/09/2014 12:05:00,ZX1B23QBS53771758c578bbd85
542,320,0,24/09/2014 12:05:00,ZX1B23QFSP48abead89f52e3bb
776,302,0,24/09/2014 12:05:02,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:05:02,ZX1B23QFSP48abead89f52e3bb
514,320,0,24/09/2014 12:05:04,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:05:04,ZX1B23QBS53771758c578bbd85
616,302,0,24/09/2014 12:05:05,ZX1B23QFSP48abead89f52e3bb
591,320,0,24/09/2014 12:05:06,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:05:07,ZX1B23QFSP48abead89f52e3bb
643,302,0,24/09/2014 12:05:08,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:05:08,ZX1B23QBS53771758c578bbd85
643,302,0,24/09/2014 12:05:10,ZX1B23QBS53771758c578bbd85
676,320,0,24/09/2014 12:05:10,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:05:11,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:05:12,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:05:13,ZX1B23QFSP48abead89f52e3bb
616,302,0,24/09/2014 12:05:14,ZX1B23QBS53771758c578bbd85
643,320,0,24/09/2014 12:05:14,TA92903URNf067ff16fcf8e045
616,320,0,24/09/2014 12:05:15,ZX1B23QFSP48abead89f52e3bb
591,320,0,24/09/2014 12:05:15,ZX1B23QBS53771758c578bbd85
616,302,0,24/09/2014 12:05:16,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:05:17,ZX1B23QBS53771758c578bbd85
616,347,0,24/09/2014 12:05:18,ZX1B23QFSP48abead89f52e3bb
591,320,0,24/09/2014 12:05:18,TA92903URNf067ff16fcf8e045
616,347,0,24/09/2014 12:05:19,ZX1B23QBS53771758c578bbd85
616,347,0,24/09/2014 12:05:20,ZX1B23QFSP48abead89f52e3bb
591,320,0,24/09/2014 12:05:20,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:05:21,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:05:21,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:05:22,TA92903URNf067ff16fcf8e045
591,320,0,24/09/2014 12:05:23,ZX1B23QBS53771758c578bbd85
486,320,0,24/09/2014 12:05:23,ZX1B23QFSP48abead89f52e3bb
542,320,0,24/09/2014 12:05:23,TA92903URNf067ff16fcf8e045
616,302,0,24/09/2014 12:05:25,ZX1B23QBS53771758c578bbd85
809,302,0,24/09/2014 12:05:25,HT25TW5055273593c875a9898b00
616,302,0,24/09/2014 12:05:25,TA92903URNf067ff16fcf8e045
514,364,0,24/09/2014 12:05:25,ZX1B23QFSP48abead89f52e3bb
591,320,0,24/09/2014 12:05:27,ZX1B23QBS53771758c578bbd85
591,320,0,24/09/2014 12:05:27,ZX1B23QFSP48abead89f52e3bb
910,364,0,24/09/2014 12:05:28,HT25TW5055273593c875a9898b00
542,320,0,24/09/2014 12:05:29,ZX1B23QBS53771758c578bbd85
977,364,0,24/09/2014 12:05:31,HT25TW5055273593c875a9898b00
432,302,0,24/09/2014 12:05:34,TA92903URNf067ff16fcf8e045
542,320,0,24/09/2014 12:05:35,ZX1B23QFSP48abead89f52e3bb
403,320,0,24/09/2014 12:05:36,TA92903URNf067ff16fcf8e045
616,320,0,24/09/2014 12:05:37,ZX1B23QFSP48abead89f52e3bb
514,364,0,24/09/2014 12:05:37,ZX1B23QBS53771758c578bbd85
738,364,0,24/09/2014 12:05:38,HT25TW5055273593c875a9898b00
403,320,0,24/09/2014 12:05:38,TA92903URNf067ff16fcf8e045
