PHONE_ID ,TRACK_NO,PATH_LENGTH,TIME_STOPPED,NO_STOPS,TIME_SPENT,INACTIVE_TIME,STHETACHANGE,STHETAIN,STHETAOUT,STHETAINOUT,TIMEPERSTOP,TOTAVRGSPEED,TIMESSTOPPEDHERE,X1,Y1,X2,Y2
HT25TW5055273593c875a9898b00,3,404.6197638240993,0.0,7.0,0.5785583476430559,0.0,19.530737241313183,0.0,0.0,0.0,0.0,699.3586134785687,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,3,172.30049812168392,0.0,1.0,12.61859467381162,0.0,1.0613682104007653,0.0,0.0,0.0,11.0,13.654491849181346,11.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,3,319.2885769445215,0.0,4.0,1.206923270038536,0.0,3.4166509125321443,0.0,0.0,0.0,0.0,264.547535763667,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,3,164.01259040696505,0.0,1.0,2.0,0.0,1.8780906977267962,0.0,0.0,0.0,1.0,82.00629520348252,1.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,31,15.531317405432173,0.0,1.0,0.0,0.0,2.351386979145729,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,31,55.14986134961656,0.0,1.0,0.0,0.0,0.7967727962167481,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,31,478.13117555082323,0.0,2.0,0.0,0.0,13.34955778151936,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,31,25.071817860176072,0.0,1.0,0.0,0.0,3.0506773290485345,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,31,72.23024988282484,0.0,2.0,0.0,0.0,5.832414670237052,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,31,853.565378752566,0.0,10.0,0.0,0.0,28.606701818033862,0.0,0.0,0.0,0.0,0.0,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,31,365.75596000175375,0.0,6.0,0.0,0.0,16.5625208953434,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,31,172.46385045066387,0.0,2.0,0.0,0.0,9.22777530127573,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,31,56.93043938904356,0.0,0.0,0.0,0.0,1.5819413246614653,0.0,0.0,0.0,0.0,0.0,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,31,257.8085906486522,0.0,5.0,0.0,0.0,38.43381060309441,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,31,490.63445541899614,0.0,3.0,0.0,0.0,7.024265840462738,0.0,0.0,0.0,0.0,0.0,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,31,54.876558648841325,0.0,1.0,0.0,0.0,3.8699510735281724,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,32,12.911442439354827,0.0,1.0,0.0,0.0,0.004760282296859139,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,32,133.19349344607684,0.0,2.0,0.0,0.0,1.4896236307731907,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,32,43.9114571306543,0.0,0.0,2.0,0.0,0.15981211786990965,0.0,0.0,0.0,0.0,21.95572856532715,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,32,52.87203025141751,0.0,0.0,0.0,0.0,1.045401240509921,0.0,0.0,0.0,0.0,0.0,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,32,707.1139546168287,0.0,2.0,0.0,0.0,4.661706514188234,0.0,0.0,0.0,0.0,0.0,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,32,120.2711165294916,0.0,1.0,4.138519590735925,0.0,2.219376458419929,0.0,0.0,0.0,3.0,29.061386298307845,3.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,32,367.1236342720455,0.0,3.0,0.0,0.0,1.4801771415886156,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,32,629.0118748429929,0.0,2.0,0.0,0.0,7.692039555898108,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,32,421.0261346242259,0.0,0.0,0.0,0.0,2.255274108436965,0.0,0.0,0.0,0.0,0.0,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,32,92.9489529911556,0.0,2.0,1.86148040926411,0.0,0.38116902772497246,0.0,0.0,0.0,0.5,49.93281289911649,1.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,34,4180.376624946367,0.0,37.0,0.0,0.0,75.07206625233773,0.0,0.0,0.0,0.0,0.0,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,34,324.50127119002866,0.0,2.0,0.9686270923137085,0.0,3.325727957017152,0.0,0.0,0.0,0.5,335.01155786889007,1.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,34,2505.5168007545917,0.0,23.0,4.4571364429275615,0.0,56.99201890843299,0.0,0.0,0.0,0.0,562.1359886189402,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,34,1862.0363901059868,0.0,17.0,5.03137297916545,0.0,51.17893516233316,0.0,0.0,0.0,0.17647058823529413,370.0851433230142,3.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,34,163.7876795636832,0.0,1.0,0.0,0.0,3.6520233344388173,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,34,3054.139007780712,0.0,31.0,8.94641787050966,0.0,63.034898948510026,0.0,0.0,0.0,0.0,341.3812155866495,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,34,28.949816039780327,0.0,1.0,0.0,0.0,0.4325808685615118,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,34,1125.1672582530434,0.0,8.0,0.0,0.0,20.42094750043304,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,34,575.1609679011884,0.0,7.0,0.0,0.0,21.380165741895407,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,34,243.17327082232345,0.0,4.0,0.0,0.0,5.329771535585257,0.0,0.0,0.0,0.0,0.0,0.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,34,2985.6794721854817,0.0,29.0,0.0,0.0,80.71665370545098,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,34,200.2807043054516,0.0,3.0,0.0,0.0,7.828095582276435,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,34,1983.985677208552,0.0,17.0,7.596445687078045,0.0,49.46007961449923,0.0,0.0,0.0,0.0,261.17289044577996,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,49,997.2283360988552,0.0,9.0,0.0,0.0,23.029528527322764,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,49,1933.4137367643516,0.0,19.0,0.0,0.0,34.79843393515283,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,49,1479.5545298620577,0.0,8.0,0.0,0.0,38.40848127041865,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,49,913.4320571447371,0.0,9.0,1.0847702589934964,0.0,14.606361199553735,0.0,0.0,0.0,0.1111111111111111,842.0511620518289,1.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,49,2358.6526779562205,0.0,15.0,1.9152297410241,0.0,37.76832077541483,0.0,0.0,0.0,0.0,1231.52467165376,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,49,10.066808337826407,0.0,0.0,1.5348194378518154,0.0,0.012448088596079765,0.0,0.0,0.0,0.0,6.558952857618384,0.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,49,196.36761725762054,0.0,0.0,3.0,0.0,0.6207734228207706,0.0,0.0,0.0,0.0,65.45587241920684,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,49,301.16980457856374,0.0,6.0,6.824555825577537,0.0,21.78535042304346,0.0,0.0,0.0,0.3333333333333333,44.130315917384536,2.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,49,2081.0847473105555,0.0,10.0,0.0,0.0,19.693936080937892,0.0,0.0,0.0,0.0,0.0,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,49,442.71449088573826,0.0,3.0,3.0,0.0,10.208837716468407,0.0,0.0,0.0,1.0,147.57149696191274,3.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,49,734.2813838789101,0.0,5.0,0.0,0.0,6.308764592517458,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,49,4152.632169568715,0.0,30.0,3.6406247651021992,0.0,137.2922735600292,0.0,0.0,0.0,0.0,1140.637236052022,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,50,118.98370830698224,0.0,2.0,0.0,0.0,3.3837902472705377,0.0,0.0,0.0,0.0,0.0,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,50,126.95413473860566,0.0,0.0,3.0,0.0,0.21931470589147978,0.0,0.0,0.0,0.0,42.31804491286855,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,50,516.2806509930131,0.0,3.0,9.67922335097103,0.0,5.2886772700384395,0.0,0.0,0.0,0.6666666666666666,53.3390575124211,2.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,50,229.2449611810192,0.0,1.0,8.13157206843627,0.0,16.711256684066488,0.0,0.0,0.0,6.0,28.191960822786363,6.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,50,58.091307439780984,0.0,0.0,0.0,0.0,0.250603988225071,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,50,25.04923651830535,0.0,0.0,0.4220796879955813,0.0,1.5201339715426672,0.0,0.0,0.0,0.0,59.34717360425926,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,50,15.853276055779737,0.0,1.0,0.0,0.0,1.2515545572926003,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,50,255.16760795131356,0.0,3.0,5.767124918862166,0.0,14.453746633300943,0.0,0.0,0.0,1.6666666666666667,44.24520216594463,5.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,50,186.27962473226754,0.0,3.0,6.0,0.0,12.78741900867856,0.0,0.0,0.0,1.0,31.046604122044588,3.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,50,141.6004056337056,0.0,2.0,1.0,0.0,0.8695651447739968,0.0,0.0,0.0,0.5,141.6004056337056,1.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,51,27.36053280803108,0.0,0.0,0.0,0.0,0.023156442772353486,0.0,0.0,0.0,0.0,0.0,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,51,96.70951381414287,0.0,0.0,3.113779167751566,0.0,0.235467490718873,0.0,0.0,0.0,0.0,31.058565365114188,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,51,130.27543980544638,0.0,0.0,2.602913568578714,0.0,0.2524956010682042,0.0,0.0,0.0,0.0,50.04985235701911,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,51,86.41374167505435,0.0,0.0,0.3970864314358952,0.0,0.353648993049879,0.0,0.0,0.0,0.0,217.61947735805424,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,51,28.376305166072747,0.0,1.0,2.8862208329146397,0.0,1.4127280728564282,0.0,0.0,0.0,2.0,9.831647267758454,2.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,51,97.36068178487508,0.0,0.0,3.0646358253006523,0.0,0.5282034447837982,0.0,0.0,0.0,0.0,31.769086878478827,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,51,109.82849168732359,0.0,1.0,1.849623567145592,0.0,3.0645647101287925,0.0,0.0,0.0,0.0,59.378834503506575,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,51,39.62507598437053,0.0,1.0,1.0857406097173197,0.0,10.347273183063852,0.0,0.0,0.0,1.0,36.4958956400159,1.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,52,54.62853871059454,0.0,0.0,0.0,0.0,1.1906327053220254,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,52,128.90868689978788,0.0,0.0,0.0,0.0,1.1960977218902775,0.0,0.0,0.0,0.0,0.0,0.0,200.0,344.0,330.0,364.0
HT25TW5055273593c875a9898b00,52,120.27125635539915,0.0,3.0,9.24734915761774,0.0,1.2366394522556172,0.0,0.0,0.0,1.6666666666666667,13.006025219272988,5.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,52,130.364897385026,0.0,0.0,4.521107336296961,0.0,0.35446422011968576,0.0,0.0,0.0,0.0,28.83472735504708,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,52,114.06686376491841,0.0,0.0,5.478892663706011,0.0,1.862646383966516,0.0,0.0,0.0,0.0,20.81932805884935,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,52,102.6623242061903,0.0,0.0,5.093136121872685,0.0,0.08504085938011907,0.0,0.0,0.0,0.0,20.156995954870062,0.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,52,183.98371676129275,0.0,2.0,0.0,0.0,11.885987100022213,0.0,0.0,0.0,0.0,0.0,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,322.0,330.0,344.0
HT25TW5055273593c875a9898b00,52,53.964800208164434,0.0,0.0,1.1900838497534296,0.0,0.0587090278601983,0.0,0.0,0.0,0.0,45.34537647859457,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,52,117.18556284515866,0.0,1.0,4.296083078239878,0.0,4.69098092240479,0.0,0.0,0.0,0.0,27.27730369990192,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,52,42.00529431672434,0.0,0.0,0.0,0.0,8.45962545643695,0.0,0.0,0.0,0.0,0.0,0.0,330.0,322.0,460.0,344.0
HT25TW5055273593c875a9898b00,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,344.0,720.0,364.0
HT25TW5055273593c875a9898b00,52,71.99672898657941,0.0,0.0,3.906863878127317,0.0,0.006423485675353238,0.0,0.0,0.0,0.0,18.428266566863268,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,52,23.47839197410063,0.0,0.0,1.1275403598846576,0.0,3.9748559683546687,0.0,0.0,0.0,0.0,20.822662149763197,0.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,302.0,850.0,322.0
HT25TW5055273593c875a9898b00,53,5.941523307846149,0.0,1.0,0.7704089548029363,0.0,0.74948169969383,0.0,0.0,0.0,1.0,7.712168025572779,1.0,330.0,302.0,460.0,322.0
HT25TW5055273593c875a9898b00,53,203.38295153732525,0.0,1.0,8.948307651706177,0.0,8.710044764719498,0.0,0.0,0.0,4.0,22.728649869179023,4.0,590.0,322.0,720.0,344.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,302.0,720.0,322.0
HT25TW5055273593c875a9898b00,53,139.80880713346988,0.0,1.0,9.436395454294153,0.0,8.995333015107907,0.0,0.0,0.0,0.0,14.81591226338952,0.0,330.0,344.0,460.0,364.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,344.0,850.0,364.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,322.0,590.0,344.0
HT25TW5055273593c875a9898b00,53,153.5854343940392,0.0,0.0,6.0,0.0,1.5749107982384127,0.0,0.0,0.0,0.0,25.597572399006534,0.0,720.0,322.0,850.0,344.0
HT25TW5055273593c875a9898b00,53,193.05247205078086,0.0,3.0,14.996678402971684,0.0,10.466108196267744,0.0,0.0,0.0,0.6666666666666666,12.873015401365567,2.0,460.0,344.0,590.0,364.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,302.0,330.0,322.0
HT25TW5055273593c875a9898b00,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,302.0,590.0,322.0
HT25TW5055273593c875a9898b00,53,244.03278954350037,0.0,1.0,10.995935618608312,0.0,2.710276677062184,0.0,0.0,0.0,4.0,22.192999123287528,4.0,590.0,344.0,720.0,364.0
